Entrezgene	gene_name	expression
11215	AKAP11	5397
51022	GLRX2	2680
6617	SNAPC1	648
51071	DERA	2031
11171	STRAP	9299
1244	ABCC2	113
50619	DEF6	314
51177	PLEKHO1	7534
2730	GCLM	791
23304	UBR2	3310
30846	EHD2	6225
55635	DEPDC1	601
25901	CCDC28A	1154
58528	RRAGD	13086
3298	HSF2	5329
51230	PHF20	4175
8630	HSD17B6	21
10062	NR1H3	575
1890	TYMP	219
29781	NCAPH2	1452
10953	TOMM34	2801
11231	SEC63	11956
23633	KPNA6	2830
7431	VIM	58442
355	FAS	428
8635	RNASET2	790
960	CD44	2748
3755	KCNG1	351
56895	AGPAT4	954
57823	SLAMF7	116
11119	BTN3A1	1085
4285	MIPEP	1544
5583	PRKCH	584
3645	INSRR	17
3459	IFNGR1	4971
11285	B4GALT7	1440
9047	SH2D2A	190
7444	VRK2	203
7133	TNFRSF1B	1581
55591	VEZT	3246
5452	POU2F2	526
65980	BRD9	1588
6642	SNX1	5473
9519	TBPL1	1116
56938	ARNTL2	60
9774	BCLAF1	10493
55334	SLC39A9	3308
286	ANK1	28286
51106	TFB1M	540
9135	RABEP1	3452
3149	HMGB3	1361
23279	NUP160	3194
578	BAK1	1150
4593	MUSK	1291
22807	IKZF2	47
2896	GRN	14785
51306	FAM13B	1152
57514	ARHGAP31	1769
55166	CENPQ	904
6301	SARS1	5471
8498	RANBP3	3307
5926	ARID4A	2126
7260	EIPR1	958
10908	PNPLA6	1038
8100	IFT88	1626
56052	ALG1	477
55596	ZCCHC8	1464
10061	ABCF2	2439
54480	CHPF2	3029
57554	LRRC7	347
2530	FUT8	930
55236	UBA6	2712
9846	GAB2	1956
535	ATP6V0A1	3229
8554	PIAS1	6029
9497	SLC4A7	1911
321	APBA2	2513
5606	MAP2K3	1904
79645	EFCAB1	88
9168	TMSB10	53502
28990	ASTE1	249
25897	RNF19A	6203
8504	PEX3	812
11345	GABARAPL2	15710
4653	MYOC	18
26751	SH3YL1	2075
84908	FAM136A	2305
7414	VCL	13156
55789	DEPDC1B	263
23604	DAPK2	195
8439	NSMAF	3487
159	ADSS2	1622
26228	STAP1	5
7077	TIMP2	36401
5981	RFC1	3874
55773	TBC1D23	2942
8452	CUL3	4288
9172	MYOM2	15662
5009	OTC	4
10858	CYP46A1	203
26009	ZZZ3	2057
6570	SLC18A1	1
9099	USP2	3062
846	CASR	1
27175	TUBG2	1028
51121	RPL26L1	3369
2324	FLT4	1053
54888	NSUN2	1370
54455	FBXO42	1882
4238	MFAP3	761
84245	MRI1	358
4234	METTL1	646
3224	HOXC8	336
175	AGA	502
55300	PI4K2B	550
259282	BOD1L1	5478
27430	MAT2B	6478
7092	TLL1	666
23644	EDC4	2607
7204	TRIO	8484
1462	VCAN	15458
23274	CLEC16A	2535
4481	MSR1	3068
999	CDH1	325
23517	MTREX	3701
1767	DNAH5	14
9765	ZFYVE16	1943
79567	RIPOR1	3843
729	C6	20
26064	RAI14	2045
11063	SOX30	29
11284	PNKP	1074
54831	BEST2	6
23035	PHLPP2	323
54908	SPDL1	1107
27067	STAU2	5824
54896	SLC66A1	1043
1497	CTNS	891
65078	RTN4R	816
79142	PHF23	1326
1008	CDH10	65
3631	INPP4A	1636
5874	RAB27B	91
5685	PSMA4	10194
23026	MYO16	566
55341	LSG1	1130
10039	PARP3	274
3371	TNC	7264
90326	THAP3	767
140876	RIPOR3	189
55775	TDP1	517
84883	AIFM2	305
55812	SPATA7	779
9440	MED17	257
54884	RETSAT	521
822	CAPG	1124
1175	AP2S1	5874
7399	USH2A	12
11055	ZPBP	1
7038	TG	448
10863	ADAM28	279
8538	BARX2	238
54165	DCUN1D1	2251
23338	JADE2	272
7546	ZIC2	826
3937	LCP2	736
54802	TRIT1	524
153	ADRB1	11
9820	CUL7	5440
1495	CTNNA1	14545
5256	PHKA2	529
54875	CNTLN	924
2042	EPHA3	3553
3309	HSPA5	22755
1829	DSG2	215
54960	GEMIN8	673
8481	OFD1	1011
2824	GPM6B	1541
80243	PREX2	4072
22884	WDR37	1436
64848	YTHDC2	1646
56474	CTPS2	1584
51606	ATP6V1H	9862
5431	POLR2B	5833
56204	FAM214A	2155
116984	ARAP2	127
7175	TPR	13021
1356	CP	13
23247	KATNIP	463
84062	DTNBP1	1306
7504	XK	721
57101	ANO2	148
57102	C12orf4	1823
6322	SCML1	402
55841	WWC3	3412
395	ARHGAP6	1831
27146	FAM184B	215
4134	MAP4	17259
57120	GOPC	4856
6098	ROS1	260
57646	USP28	3072
9734	HDAC9	3237
26262	TSPAN17	586
51491	NOP16	1214
57545	CC2D2A	1214
50484	RRM2B	4815
168850	ZNF800	2049
608	TNFRSF17	3
92017	SNX29	1360
55885	LMO3	183
55173	MRPS10	4993
51773	RSF1	3208
55187	VPS13D	1150
10659	CELF2	9782
23196	FAM120A	6447
23518	R3HDM1	3665
1298	COL9A2	144
4254	KITLG	295
1161	ERCC8	1798
11174	ADAMTS6	155
9563	H6PD	5161
9341	VAMP3	4876
8863	PER3	262
10911	UTS2	24
3604	TNFRSF9	14
55040	EPN3	27
4052	LTBP1	7610
5954	RCN1	2849
2006	ELN	15059
5982	RFC2	3500
57492	ARID1B	13286
81037	CLPTM1L	2221
23327	NEDD4L	7289
50943	FOXP3	31
89801	PPP1R3F	358
3074	HEXB	4128
79810	PTCD2	1006
340533	NEXMIF	144
51528	JKAMP	1866
27122	DKK3	2438
7984	ARHGEF5	82
9603	NFE2L3	127
63933	MCUR1	3357
51474	LIMA1	5458
25875	LETMD1	3112
9498	SLC4A8	134
10319	LAMC3	1534
5733	PTGER3	139
79931	TNIP3	21
5601	MAPK9	2664
91522	COL23A1	246
9564	BCAR1	5194
84067	FAM160A2	867
9709	HERPUD1	7538
9454	HOMER3	1978
5888	RAD51	671
10721	POLQ	229
5291	PIK3CB	1055
1535	CYBA	3436
84321	THOC3	267
23593	HEBP2	4637
10198	MPHOSPH9	682
54477	PLEKHA5	1753
5652	PRSS8	22
80143	SIKE1	2837
23223	RRP12	1722
57600	FNIP2	2144
6307	MSMO1	1618
55761	TTC17	2456
60529	ALX4	35
23105	FSTL4	55
1112	FOXN3	9953
728464	METTL24	156
8574	AKR7A2	2790
51154	MRTO4	1646
4826	NNAT	60556
55850	USE1	1371
23101	MCF2L2	4
83714	NRIP2	560
3909	LAMA3	84
55745	AP5M1	1391
29945	ANAPC4	1153
3784	KCNQ1	535
27095	TRAPPC3	1093
9967	THRAP3	5230
29085	PHPT1	4907
954	ENTPD2	22
4065	LY75	85
51742	ARID4B	4901
23596	OPN3	328
10806	SDCCAG8	1819
5798	PTPRN	4
55733	HHAT	839
23095	KIF1B	11497
2296	FOXC1	951
25771	TBC1D22A	1242
23224	SYNE2	817
57475	PLEKHH1	174
10079	ATP9A	4930
140689	CBLN4	64
25884	CHRDL2	125
23201	FAM168A	2270
84957	RELT	201
2581	GALC	1441
51602	NOP58	2533
26099	SZRD1	3803
3757	KCNH2	5876
8454	CUL1	8718
10827	FAM114A2	1743
26999	CYFIP2	2549
23118	TAB2	12331
116254	GINM1	4136
5610	EIF2AK2	5130
57602	USP36	2312
58508	KMT2C	7373
55283	MCOLN3	158
114800	CCDC85A	47
23369	PUM2	13324
84545	MRPL43	2796
3700	ITIH4	25
3697	ITIH1	1
54969	HPF1	1720
51663	ZFR	10583
55609	ZNF280C	786
10886	NPFFR2	82
112885	PHF21B	51
7185	TRAF1	23
54542	RC3H2	3366
55540	IL17RB	186
10758	TRAF3IP2	2006
8908	GYG2	641
131566	DCBLD2	2716
6646	SOAT1	2200
5318	PKP2	1478
4438	MSH4	38
2155	F7	64
2665	GDI2	20294
639	PRDM1	697
9474	ATG5	2746
57458	TMCC3	1305
57095	PITHD1	1953
57504	MTA3	2280
8975	USP13	4607
23200	ATP11B	2603
3918	LAMC2	184
5218	CDK14	5798
29927	SEC61A1	11413
4659	PPP1R12A	5368
5923	RASGRF1	21
816	CAMK2B	1363
9696	CROCC	721
55718	POLR3E	1890
493	ATP2B4	7466
9877	ZC3H11A	11
55781	RIOK2	1962
54432	YIPF1	906
55706	NDC1	1754
1608	DGKG	7
84256	FLYWCH1	1413
64718	UNKL	430
6916	TBXAS1	700
64761	PARP12	538
5832	ALDH18A1	3447
6894	TARBP1	1009
5188	GATB	1996
4084	MXD1	972
5128	CDK17	2237
548645	DNAJC25	517
6515	SLC2A3	1911
5662	PSD	119
9150	CTDP1	628
8531	YBX3	123001
55359	STYK1	4
65125	WNK1	9354
55749	CCAR1	3120
11054	OGFR	1396
2769	GNA15	125
84699	CREB3L3	3
55650	PIGV	443
10076	PTPRU	1992
9410	SNRNP40	1809
23504	RIMBP2	393
1301	COL11A1	3052
79832	QSER1	3235
51660	MPC1	9992
30	ACAA1	700
586	BCAT1	10722
51564	HDAC7	2265
11178	LZTS1	18643
93166	PRDM6	69
6676	SPAG4	11
10787	NCKAP1	9573
60488	MRPS35	5322
2983	GUCY1B1	1560
6433	SFSWAP	2045
10188	TNK2	3330
23041	MON2	2197
1001	CDH3	74
416	ARSF	5
65056	GPBP1	9796
84649	DGAT2	113
7771	ZNF112	288
1431	CS	17520
4058	LTK	747
64951	MRPS24	2
63916	ELMO2	2442
23063	WAPL	3095
81671	VMP1	5167
10513	APPBP2	3350
5424	POLD1	904
124925	SEZ6	3
1975	EIF4B	23704
28968	SLC6A16	185
29998	BICRA	2463
56848	SPHK2	477
6141	RPL18	127490
770	CA11	778
79763	ISOC2	1442
11338	U2AF2	3567
29924	EPN1	11922
55588	MED29	3102
57491	AHRR	3
10838	ZNF275	2014
8776	MTMR1	1311
2817	GPC1	7562
57143	ADCK1	497
3029	HAGH	2227
6047	RNF4	3385
841	CASP8	398
22998	LIMCH1	20413
55726	INTS13	1826
51768	TM7SF3	1151
1747	DLX3	72
53340	SPA17	95
10077	TSPAN32	44
8839	CCN5	4
58524	DMRT3	697
10402	ST3GAL6	470
9914	ATP2C2	21
4804	NGFR	12549
50937	CDON	1444
6873	TAF2	4831
28996	HIPK2	10488
23534	TNPO3	4198
8625	RFXANK	1558
54929	TMEM161A	4021
9170	LPAR2	288
5476	CTSA	4548
10147	SUGP2	3341
6558	SLC12A2	4782
28966	SNX24	643
2139	EYA2	1294
1265	CNN2	5102
10347	ABCA7	189
9627	SNCAIP	2306
11218	DDX20	683
53339	BTBD1	10678
55711	FAR2	835
8537	BCAS1	15
5449	POU1F1	12
1117	CHI3L2	5
22904	SBNO2	1660
5378	PMS1	1591
10362	HMG20B	2477
10203	CALCRL	7343
6882	TAF11	3515
23294	ANKS1A	6786
8943	AP3D1	8646
7629	ZNF76	1072
9351	SLC9A3R2	1795
4913	NTHL1	1124
54887	UHRF1BP1	2212
2773	GNAI3	5829
3843	IPO5	24644
4942	OAT	2004
10885	WDR3	1789
5586	PKN2	2847
57418	WDR18	2618
9697	TRAM2	3619
9423	NTN1	221
55388	MCM10	346
1606	DGKA	382
2065	ERBB3	15379
91526	ANKRD44	2397
3735	KARS1	10613
23536	ADAT1	678
10954	PDIA5	624
55633	TBC1D22B	718
4710	NDUFB4	11467
23013	SPEN	4117
4638	MYLK	900
55854	ZC3H15	5529
6416	MAP2K4	3246
55248	PACC1	968
9892	SNAP91	671
9748	SLK	7888
51167	CYB5R4	1125
1308	COL17A1	1
119391	GSTO2	206
55176	SEC61A2	914
5588	PRKCQ	2095
7089	TLE2	3413
51665	ASB1	3925
83641	FAM107B	2621
4199	ME1	866
23216	TBC1D1	6623
8621	CDK13	3443
10797	MTHFD2	2880
84679	SLC9A7	1767
55810	FOXJ2	3939
4904	YBX1	61188
5141	PDE4A	527
5525	PPP2R5A	3899
1496	CTNNA2	290
1994	ELAVL1	8663
7075	TIE1	1233
57609	DIP2B	3045
6602	SMARCD1	1951
9682	KDM4A	231
4802	NFYC	4459
84217	ZMYND12	84
6550	SLC9A3	25
25791	NGEF	30
259266	ASPM	1472
8832	CD84	539
64834	ELOVL1	2129
6688	SPI1	1053
30834	POLR1H	1832
744	MPPED2	1208
51208	CLDN18	4
27107	ZBTB11	1603
4287	ATXN3	847
9950	GOLGA5	2218
2263	FGFR2	669
55631	LRRC40	1530
51015	ISOC1	961
2009	EML1	5113
60487	TRMT11	1364
55623	THUMPD1	3022
91283	MSANTD3	761
26153	KIF26A	304
55102	ATG2B	1722
10565	ARFGEF1	5120
348158	ACSM2B	4
57623	ZFAT	948
9650	MTFR1	1676
10734	STAG3	171
2235	FECH	1228
4649	MYO9A	5487
8653	DDX3Y	24
5214	PFKP	771
3422	IDI1	1997
6672	SP100	1903
1316	KLF6	10990
8611	PLPP1	2387
4756	NEO1	5179
23471	TRAM1	25834
5255	PHKA1	1335
7132	TNFRSF1A	4171
782	CACNB1	16602
7813	EVI5	1182
9399	STOML1	1035
5315	PKM	67176
54505	DHX29	3665
30836	DNTTIP2	2899
79091	METTL22	875
7158	TP53BP1	3170
7216	TRO	6122
51018	RRP15	5507
387	RHOA	31211
1659	DHX8	2490
5590	PRKCZ	158
7544	ZFY	1
55699	IARS2	10211
6857	SYT1	226
89795	NAV3	8473
3421	IDH3G	3077
79641	ROGDI	183
57595	PDZD4	216
492	ATP2B3	129
6093	ROCK1	4151
865	CBFB	7739
5165	PDK3	669
8692	HYAL2	1641
9759	HDAC4	2965
11186	RASSF1	1023
2261	FGFR3	35
3430	IFI35	123
63897	HEATR6	1551
80347	COASY	1802
79990	PLEKHH3	1683
4205	MEF2A	8646
55593	OTUD5	2036
7030	TFE3	1551
4943	TBC1D25	555
2182	ACSL4	4578
3632	INPP5A	2357
27238	GPKOW	797
56850	GRIPAP1	455
24140	FTSJ1	1316
55771	PRR11	1541
65055	REEP1	3647
23250	ATP11A	3612
25885	POLR1A	4234
9741	LAPTM4A	41993
57217	TTC7A	453
51447	IP6K2	2473
286749	STON1-GTF2A1L	12
55133	SRBD1	913
3796	KIF2A	4423
10235	RASGRP2	1221
23198	PSME4	5524
57560	IFT80	596
22933	SIRT2	8748
27248	ERLEC1	4288
5526	PPP2R5B	469
5837	PYGM	5986
5307	PITX1	1378
375449	MAST4	2492
221395	ADGRF5	2466
54549	SDK2	6581
8756	ADAM7	7
55746	NUP133	7644
64710	NUCKS1	54245
55737	VPS35	9570
10294	DNAJA2	4250
602	BCL3	1656
8514	KCNAB2	499
10060	ABCC9	5845
51083	GAL	76
29121	CLEC2D	456
139341	FUNDC1	1129
4129	MAOB	167
6095	RORA	3280
1815	DRD4	106
7049	TGFBR3	5672
8399	PLA2G10	15
54626	HES2	6
483	ATP1B3	3216
4734	NEDD4	1329
9488	PIGB	270
5597	MAPK6	6212
10681	GNB5	852
5873	RAB27A	661
27440	HDHD5	1605
7353	UFD1	1112
4040	LRP6	4450
2984	GUCY2C	7
6343	SCT	2
57661	PHRF1	1178
8518	ELP1	2251
4925	NUCB2	1414
5217	PFN2	10940
5774	PTPN3	637
6710	SPTB	3174
27071	DAPP1	210
2255	FGF10	1492
23446	SLC44A1	6378
54916	TMEM260	376
23293	SMG6	574
10640	EXOC5	3829
8218	CLTCL1	370
27006	FGF22	19
10272	FSTL3	308
9993	DGCR2	4394
55658	RNF126	3012
4335	MNT	1232
79364	ZXDC	1250
23210	JMJD6	2258
5423	POLB	3397
55808	ST6GALNAC1	2
55062	WIPI1	1494
22844	FRMPD1	251
57704	GBA2	1377
3340	NDST1	4349
440	ASNS	40
10947	AP3M2	4199
1258	CNGB1	3
10610	ST6GALNAC2	132
26986	PABPC1	172485
10420	TESK2	77
29105	CFAP20	2559
1459	CSNK2A2	4590
11099	PTPN21	4300
8891	EIF2B3	1007
815	CAMK2A	2293
6949	TCOF1	2502
998	CDC42	11514
26031	OSBPL3	1455
6559	SLC12A3	2
56852	RAD18	596
490	ATP2B1	4775
29850	TRPM5	9
8440	NCK2	5542
9448	MAP4K4	22562
11320	MGAT4A	1544
6160	RPL31	123522
9948	WDR1	9130
23161	SNX13	3470
79658	ARHGAP10	3250
6196	RPS6KA2	2189
54556	ING3	1381
22846	VASH1	588
29995	LMCD1	2465
114049	BUD23	10549
6400	SEL1L	5461
9319	TRIP13	864
537	ATP6AP1	4577
6929	TCF3	10598
28951	TRIB2	7250
26528	DAZAP1	3531
53615	MBD3	2436
6596	HLTF	295
9130	FAM50A	2293
60343	FAM3A	949
29894	CPSF1	8158
140469	MYO3B	11
79901	CYBRD1	9249
5134	PDCD2	4492
55117	SLC6A15	122
51109	RDH11	1901
5566	PRKACA	16567
22859	ADGRL1	3388
87	ACTN1	3242
23503	ZFYVE26	908
27330	RPS6KA6	291
22905	EPN2	878
26469	PTPN18	1678
55679	LIMS2	3041
55515	ASIC4	19
10290	SPEG	4796
84708	LNX1	340
224	ALDH3A2	2642
7037	TFRC	2750
6720	SREBF1	1139
27125	AFF4	9830
7321	UBE2D1	3854
64398	MPP5	1098
9886	RHOBTB1	1519
8243	SMC1A	5545
3028	HSD17B10	2541
2011	MARK2	1230
3161	HMMR	889
55743	CHFR	441
29953	TRHDE	91
8974	P4HA2	2932
2213	FCGR2B	376
4775	NFATC3	1535
51095	TRNT1	550
37	ACADVL	4605
6793	STK10	595
23291	FBXW11	3286
9744	ACAP1	296
1400	CRMP1	1087
2121	EVC	1226
51009	DERL2	3758
54847	SIDT1	242
54820	NDE1	777
10335	IRAG1	199
79041	TMEM38A	12689
8907	AP1M1	4951
5817	PVR	975
7515	XRCC1	1956
949	SCARB1	1513
54905	CYP2W1	38
4171	MCM2	1057
54456	MOV10L1	15
56666	PANX2	17
83642	SELENOO	501
8626	TP63	3490
80216	ALPK1	470
3993	LLGL2	140
5151	PDE8A	1292
1183	CLCN4	2604
54475	NLE1	1400
6389	SDHA	711
6605	SMARCE1	1100
55876	GSDMB	59
5927	KDM5A	2933
4185	ADAM11	325
5523	PPP2R3A	3397
10979	FERMT2	5260
8647	ABCB11	10
10170	DHRS9	37
5743	PTGS2	257
10644	IGF2BP2	5730
9175	MAP3K13	1066
6480	ST6GAL1	2695
30009	TBX21	15
10129	FRY	2255
8301	PICALM	6691
4905	NSF	3074
2736	GLI2	1784
23332	CLASP1	10597
65993	MRPS34	2165
4854	NOTCH3	27986
1207	CLNS1A	4689
5522	PPP2R2C	328
8463	TEAD2	2096
8726	EED	777
54825	CDHR2	11
6620	SNCB	7
7251	TSG101	5344
55421	NCBP3	3909
489	ATP2A3	460
771	CA12	265
11343	MGLL	3243
59277	NTN4	328
617	BCS1L	2044
9891	NUAK1	1361
54878	DPP8	3810
