Entrezgene	gene_name	expression
79602	ADIPOR2	6236
51265	CDKL3	118
151531	UPP2	10
10942	PRSS21	2
57787	MARK4	6356
8842	PROM1	4443
115098	CCDC124	4371
90273	CEACAM21	19
5048	PAFAH1B1	6520
4843	NOS2	126
1770	DNAH9	231
9703	KIAA0100	4893
9058	SLC13A2	1
8522	GAS7	4046
79090	TRAPPC6A	928
4145	MATK	79
974	CD79B	48
6329	SCN4A	186
54879	ST7L	740
8277	TKTL1	23
5080	PAX6	2
113000	RPUSD1	1412
64285	RHBDF1	572
55692	LUC7L	4162
9254	CACNA2D2	3788
8938	BAIAP3	415
115939	TSR3	1924
9091	PIGQ	3700
57585	CRAMP1	1402
7005	TEAD3	3459
6401	SELE	3
55735	DNAJC11	1375
2328	FMO3	6
29116	MYLIP	4196
27035	NOX1	156
1870	E2F2	1248
5689	PSMB1	13349
6853	SYN1	243
3720	JARID2	4513
6792	CDKL5	619
57172	CAMK1G	399
728642	CDK11A	18
65220	NADK	2036
7021	TFAP2B	1
83741	TFAP2D	1
9940	DLEC1	12
9265	CYTH3	2698
53616	ADAM22	813
6856	SYPL1	6952
1534	CYB561	594
9043	SPAG9	4132
1951	CELSR3	241
10157	AASS	368
55200	PLEKHG6	499
51188	SS18L2	969
84954	MPND	708
4257	MGST1	1576
1407	CRY1	1938
8993	PGLYRP1	3
4784	NFIX	962
6482	ST3GAL1	3965
64386	MMP25	29
9235	IL32	1448
5310	PKD1	2213
23542	MAPK8IP2	85
9862	MED24	9323
23221	RHOBTB2	1207
54497	HEATR5B	1206
7095	SEC62	11278
6224	RPS20	115002
7812	CSDE1	48465
9690	UBE3C	2708
5980	REV3L	4173
10178	TENM1	33
5081	PAX7	10
10747	MASP2	105
389434	IYD	2
199870	FAM76A	652
80342	TRAF3IP3	30
29954	POMT2	2518
51534	VTA1	5028
51085	MLXIPL	394
9031	BAZ1B	15759
10048	RANBP9	2847
51513	ETV7	42
83932	SPRTN	856
51603	EEF1AKNMT	1530
8798	DYRK4	2069
7756	ZNF207	15851
7384	UQCRC1	15273
83930	STARD3NL	5193
928	CD9	4233
57467	HHATL	36
9918	NCAPD2	30553
25900	IFFO1	957
2696	GIPR	2
51533	PHF7	130
56920	SEMA3G	462
11188	NISCH	12271
23166	STAB1	1043
80199	FUZ	375
6540	SLC6A13	114
3423	IDS	134
5646	PRSS3	62
7752	ZNF200	793
920	CD4	2421
10233	LRRC23	823
695	BTK	86
3077	HFE	62
22955	SCMH1	3723
2534	FYN	6661
3097	HIVEP2	1389
2326	FMO1	59
6924	ELOA	3165
11313	LYPLA2	9361
1185	CLCN6	1389
9902	MRC2	6330
6534	SLC6A7	4
10867	TSPAN9	4982
55727	BTBD7	2974
9546	APBA3	798
54903	MKS1	2091
51099	ABHD5	1135
3730	ANOS1	674
26993	AKAP8L	1903
54799	MBTD1	4999
51096	UTP18	3162
54476	RNF216	3760
54902	TTC19	3840
5725	PTBP1	53256
8193	DPF1	668
9066	SYT7	375
23395	LARS2	2315
5286	PIK3C2A	5160
5329	PLAUR	823
54443	ANLN	5188
58525	WIZ	10795
23637	RABGAP1	6298
1634	DCN	26252
54814	QPCTL	278
5536	PPP5C	4364
23177	CEP68	2415
8491	MAP4K3	3794
27033	ZBTB32	8
7305	TYROBP	2919
57146	TMEM159	319
2556	GABRA3	5
672	BRCA1	2769
2067	ERCC1	3634
933	CD22	2891
7869	SEMA3B	1477
51360	MBTPS2	2021
4007	PRICKLE3	179
4057	LTF	17
2137	EXTL3	8620
60481	ELOVL5	6175
240	ALOX5	165
8284	KDM5D	2384
57658	CALCOCO1	5763
55148	UBR7	3537
11183	MAP4K5	3066
30845	EHD3	523
5704	PSMC4	6930
23324	MAN2B2	647
57709	SLC7A14	30
5010	CLDN11	232
51629	SLC25A39	7272
9961	MVP	549
51667	NUB1	4255
5238	PGM3	1712
112611	RWDD2A	331
1195	CLK1	4981
55703	POLR3B	1726
23357	ANGEL1	1496
9604	RNF14	2322
1774	DNASE1L1	145
1663	DDX11	4616
50865	HEBP1	2439
9052	GPRC5A	966
10046	MAMLD1	196
923	CD6	64
10460	TACC3	11056
23376	UFL1	2302
23649	POLA2	978
23144	ZC3H3	6953
823	CAPN1	7516
55	ACP3	62
4190	MDH1	11575
10463	SLC30A9	6635
10903	MTMR11	253
1355	COX15	2871
440193	CCDC88C	12837
10138	YAF2	4615
10771	ZMYND11	4563
7454	WAS	624
1800	DPEP1	842
637	BID	1975
9782	MATR3	277
29881	NPC1L1	14
64132	XYLT2	1934
84220	RGPD5	17
81551	STMN4	61
23386	NUDCD3	5683
3670	ISL1	2
55349	CHDH	356
53832	IL20RA	53
55830	GLT8D1	4182
27032	ATP2C1	6799
3479	IGF1	244
92745	SLC38A5	42
10928	RALBP1	4686
22902	RUFY3	1915
1272	CNTN1	194
6556	SLC11A1	41
25937	WWTR1	5261
8540	AGPS	2430
63932	CXorf56	1011
477	ATP1A2	109
55622	TTC27	718
147948	ZNF582	171
23584	VSIG2	28
23187	PHLDB1	2988
8685	MARCO	3
1591	CYP24A1	4
56981	PRDM11	2241
57586	SYT13	853
6591	SNAI2	3208
972	CD74	60024
3082	HGF	165
54764	ZRANB1	878
23154	NCDN	2300
25960	ADGRA2	3379
55734	ZFP64	2231
4331	MNAT1	1312
23034	SAMD4A	327
864	RUNX3	129
4361	MRE11	2998
58473	PLEKHB1	690
1992	SERPINB1	1041
64816	CYP3A43	4
11136	SLC7A9	52
6683	SPAST	4246
9369	NRXN3	1369
114879	OSBPL5	876
9716	AQR	6378
1373	CPS1	87
2273	FHL1	2403
51507	RTF2	3975
2554	GABRA1	7
55655	NLRP2	1245
57210	SLC45A4	1911
9921	RNF10	14675
55778	ZNF839	315
64429	ZDHHC6	1662
57476	GRAMD1B	1811
6050	RNH1	3998
4719	NDUFS1	5300
9821	RB1CC1	7157
23071	ERP44	6341
211	ALAS1	2032
330	BIRC3	60
11215	AKAP11	4149
51022	GLRX2	1666
6617	SNAPC1	1349
51071	DERA	2326
11171	STRAP	19833
1244	ABCC2	51
50619	DEF6	247
51177	PLEKHO1	8384
2730	GCLM	457
23304	UBR2	2464
30846	EHD2	2908
55635	DEPDC1	2112
25901	CCDC28A	1333
58528	RRAGD	2450
3298	HSF2	2985
51230	PHF20	3296
8630	HSD17B6	49
10062	NR1H3	755
1890	TYMP	460
29781	NCAPH2	3844
10953	TOMM34	6277
11231	SEC63	8074
23633	KPNA6	7321
7431	VIM	33158
355	FAS	1764
8635	RNASET2	809
960	CD44	589
3755	KCNG1	1358
56895	AGPAT4	1737
57823	SLAMF7	176
11119	BTN3A1	611
4285	MIPEP	1137
5583	PRKCH	384
3645	INSRR	11
3459	IFNGR1	1805
11285	B4GALT7	2494
9047	SH2D2A	390
7444	VRK2	186
7133	TNFRSF1B	1003
55591	VEZT	8488
5452	POU2F2	421
65980	BRD9	4901
6642	SNX1	5594
9519	TBPL1	1553
56938	ARNTL2	863
9774	BCLAF1	18805
55334	SLC39A9	5606
286	ANK1	807
51106	TFB1M	557
9135	RABEP1	3399
3149	HMGB3	14798
23279	NUP160	10722
578	BAK1	1107
4593	MUSK	9
22807	IKZF2	444
2896	GRN	8996
51306	FAM13B	2552
57514	ARHGAP31	701
55166	CENPQ	984
6301	SARS1	9046
8498	RANBP3	5553
5926	ARID4A	2399
7260	EIPR1	2311
10908	PNPLA6	2276
8100	IFT88	1205
56052	ALG1	606
55596	ZCCHC8	2607
10061	ABCF2	2746
54480	CHPF2	2557
57554	LRRC7	1662
2530	FUT8	819
55236	UBA6	2805
9846	GAB2	3025
535	ATP6V0A1	3062
8554	PIAS1	5524
9497	SLC4A7	3967
321	APBA2	4057
5606	MAP2K3	1780
79645	EFCAB1	343
9168	TMSB10	58126
28990	ASTE1	473
25897	RNF19A	2687
8504	PEX3	693
11345	GABARAPL2	7724
4653	MYOC	8
26751	SH3YL1	3612
84908	FAM136A	4066
7414	VCL	9182
55789	DEPDC1B	4001
23604	DAPK2	251
8439	NSMAF	2919
159	ADSS2	2320
26228	STAP1	13
7077	TIMP2	14172
5981	RFC1	6513
55773	TBC1D23	1927
8452	CUL3	4338
9172	MYOM2	465
5009	OTC	5
10858	CYP46A1	116
26009	ZZZ3	3458
6570	SLC18A1	3
9099	USP2	412
846	CASR	7
27175	TUBG2	804
51121	RPL26L1	3841
2324	FLT4	2246
54888	NSUN2	3900
54455	FBXO42	3325
4238	MFAP3	809
84245	MRI1	605
4234	METTL1	974
3224	HOXC8	9858
175	AGA	957
55300	PI4K2B	1443
259282	BOD1L1	5829
27430	MAT2B	11106
7092	TLL1	406
23644	EDC4	2981
7204	TRIO	13112
1462	VCAN	25818
23274	CLEC16A	2493
4481	MSR1	1266
999	CDH1	1407
23517	MTREX	6254
1767	DNAH5	94
9765	ZFYVE16	2966
79567	RIPOR1	2709
729	C6	48
26064	RAI14	10413
11063	SOX30	29
11284	PNKP	2627
54831	BEST2	2
23035	PHLPP2	529
54908	SPDL1	4410
27067	STAU2	7109
54896	SLC66A1	1124
1497	CTNS	1037
65078	RTN4R	1560
79142	PHF23	3555
1008	CDH10	82
3631	INPP4A	2435
5874	RAB27B	55
5685	PSMA4	13815
23026	MYO16	55
55341	LSG1	2621
10039	PARP3	413
3371	TNC	38123
90326	THAP3	792
140876	RIPOR3	69
55775	TDP1	2952
84883	AIFM2	148
55812	SPATA7	1020
9440	MED17	580
54884	RETSAT	657
822	CAPG	1236
1175	AP2S1	7165
7399	USH2A	10
11055	ZPBP	1
7038	TG	227
10863	ADAM28	417
8538	BARX2	42
54165	DCUN1D1	2360
23338	JADE2	218
7546	ZIC2	435
3937	LCP2	543
54802	TRIT1	1309
153	ADRB1	1
9820	CUL7	4058
1495	CTNNA1	51978
5256	PHKA2	1006
54875	CNTLN	2211
2042	EPHA3	7632
3309	HSPA5	38241
1829	DSG2	3712
54960	GEMIN8	583
8481	OFD1	1683
2824	GPM6B	1191
51438	MAGEC2	1
80243	PREX2	5098
22884	WDR37	1221
64848	YTHDC2	3131
56474	CTPS2	4096
51606	ATP6V1H	4593
5431	POLR2B	5269
56204	FAM214A	3714
116984	ARAP2	58
7175	TPR	11273
1356	CP	4
23247	KATNIP	1342
84062	DTNBP1	1251
7504	XK	626
57101	ANO2	523
57102	C12orf4	1738
6322	SCML1	951
55841	WWC3	2842
395	ARHGAP6	617
27146	FAM184B	197
4134	MAP4	9957
57120	GOPC	2944
57646	USP28	3259
9734	HDAC9	495
26262	TSPAN17	1060
51491	NOP16	1221
57545	CC2D2A	2005
50484	RRM2B	5239
168850	ZNF800	782
608	TNFRSF17	6
92017	SNX29	1744
55885	LMO3	11
55173	MRPS10	3564
2978	GUCA1A	1
51773	RSF1	7256
55187	VPS13D	1748
10659	CELF2	3044
23196	FAM120A	10902
23518	R3HDM1	5393
1298	COL9A2	4755
4254	KITLG	1623
1161	ERCC8	2568
11174	ADAMTS6	92
9563	H6PD	6822
9341	VAMP3	7565
8863	PER3	441
10911	UTS2	4
3604	TNFRSF9	16
55040	EPN3	367
4052	LTBP1	14587
5954	RCN1	10501
2006	ELN	3162
5982	RFC2	4042
57492	ARID1B	13164
81037	CLPTM1L	6865
23327	NEDD4L	4905
50943	FOXP3	69
89801	PPP1R3F	447
3074	HEXB	2582
79810	PTCD2	1727
340533	NEXMIF	8
51528	JKAMP	1965
27122	DKK3	874
7984	ARHGEF5	850
9603	NFE2L3	767
63933	MCUR1	2955
51474	LIMA1	6411
25875	LETMD1	4326
9498	SLC4A8	1991
10319	LAMC3	6914
5733	PTGER3	23
5601	MAPK9	3541
91522	COL23A1	306
9564	BCAR1	4252
84067	FAM160A2	1357
9709	HERPUD1	2156
9454	HOMER3	3245
5888	RAD51	1762
10721	POLQ	1358
5291	PIK3CB	1062
1535	CYBA	6480
84321	THOC3	1700
23593	HEBP2	2429
10198	MPHOSPH9	2825
54477	PLEKHA5	3474
5652	PRSS8	1805
80143	SIKE1	6557
23223	RRP12	2842
57600	FNIP2	2799
6307	MSMO1	2079
55761	TTC17	4495
60529	ALX4	8
23105	FSTL4	762
1112	FOXN3	6104
728464	METTL24	169
8574	AKR7A2	3797
51154	MRTO4	3870
4826	NNAT	58067
55850	USE1	853
23101	MCF2L2	50
83714	NRIP2	614
3909	LAMA3	108
55745	AP5M1	2092
29945	ANAPC4	1204
3784	KCNQ1	213
27095	TRAPPC3	1789
9967	THRAP3	10833
29085	PHPT1	13094
954	ENTPD2	45
4065	LY75	83
51742	ARID4B	5979
23596	OPN3	60
10806	SDCCAG8	973
5798	PTPRN	1
55733	HHAT	1003
23095	KIF1B	7381
2296	FOXC1	13792
25771	TBC1D22A	2080
23224	SYNE2	6570
57475	PLEKHH1	2829
10079	ATP9A	12003
140689	CBLN4	124
25884	CHRDL2	37
23201	FAM168A	6142
84957	RELT	456
2581	GALC	2393
51602	NOP58	4509
26099	SZRD1	7294
3757	KCNH2	5655
8454	CUL1	6729
10827	FAM114A2	2239
26999	CYFIP2	16942
23118	TAB2	7786
116254	GINM1	2546
5610	EIF2AK2	6758
57602	USP36	2357
58508	KMT2C	4807
55283	MCOLN3	543
114800	CCDC85A	13
23369	PUM2	10553
84545	MRPL43	2431
3700	ITIH4	2
54969	HPF1	2121
51663	ZFR	14371
55609	ZNF280C	1657
10886	NPFFR2	7
112885	PHF21B	632
7185	TRAF1	332
54542	RC3H2	7031
55540	IL17RB	372
10758	TRAF3IP2	1326
8908	GYG2	1491
131566	DCBLD2	4208
6646	SOAT1	1317
5318	PKP2	2229
4438	MSH4	17
2155	F7	10
2665	GDI2	29725
639	PRDM1	336
9474	ATG5	2018
57458	TMCC3	7170
57095	PITHD1	2652
57504	MTA3	5317
8975	USP13	1823
23200	ATP11B	3745
3918	LAMC2	1141
5218	CDK14	2874
29927	SEC61A1	14004
4659	PPP1R12A	12140
5923	RASGRF1	11
816	CAMK2B	330
9696	CROCC	1868
55718	POLR3E	2346
493	ATP2B4	4955
9877	ZC3H11A	3
55781	RIOK2	3432
54432	YIPF1	2423
55706	NDC1	4415
1608	DGKG	28
84256	FLYWCH1	1521
64718	UNKL	574
6916	TBXAS1	895
64761	PARP12	698
5832	ALDH18A1	7317
6894	TARBP1	2030
5188	GATB	1338
4084	MXD1	1358
5128	CDK17	4891
548645	DNAJC25	1355
6515	SLC2A3	1690
5662	PSD	204
9150	CTDP1	1408
8531	YBX3	57524
55359	STYK1	13
65125	WNK1	19639
55749	CCAR1	8832
11054	OGFR	1615
2769	GNA15	86
84699	CREB3L3	1
55650	PIGV	728
10076	PTPRU	1635
9410	SNRNP40	4239
23504	RIMBP2	1451
1301	COL11A1	13
79832	QSER1	8275
51660	MPC1	1094
30	ACAA1	853
586	BCAT1	3929
51564	HDAC7	7173
11178	LZTS1	9690
93166	PRDM6	43
7478	WNT8A	3
6676	SPAG4	108
10787	NCKAP1	9258
60488	MRPS35	5282
2983	GUCY1B1	1614
6433	SFSWAP	7298
10188	TNK2	1659
23041	MON2	4114
1001	CDH3	5735
416	ARSF	1
65056	GPBP1	17190
84649	DGAT2	163
7771	ZNF112	527
1431	CS	28454
4058	LTK	17
64951	MRPS24	4
63916	ELMO2	3327
23063	WAPL	3972
81671	VMP1	4242
10513	APPBP2	3569
5424	POLD1	2958
124925	SEZ6	10
1975	EIF4B	39825
28968	SLC6A16	417
29998	BICRA	4947
56848	SPHK2	1072
6141	RPL18	93237
770	CA11	2913
79763	ISOC2	774
11338	U2AF2	8657
29924	EPN1	15302
55588	MED29	5414
57491	AHRR	5
10838	ZNF275	2559
8776	MTMR1	2737
2817	GPC1	5915
57143	ADCK1	453
3029	HAGH	1555
6047	RNF4	3342
841	CASP8	214
22998	LIMCH1	7454
55726	INTS13	2294
51768	TM7SF3	3251
1747	DLX3	207
53340	SPA17	1121
10077	TSPAN32	31
8839	CCN5	1
58524	DMRT3	249
10402	ST3GAL6	185
9914	ATP2C2	26
4804	NGFR	1835
50937	CDON	4072
6873	TAF2	4803
28996	HIPK2	22003
23534	TNPO3	2839
8625	RFXANK	3044
54929	TMEM161A	2525
9170	LPAR2	1167
5476	CTSA	2144
10147	SUGP2	6538
6558	SLC12A2	4984
28966	SNX24	893
2139	EYA2	976
1265	CNN2	6808
10347	ABCA7	294
9627	SNCAIP	2835
11218	DDX20	1709
53339	BTBD1	3924
55711	FAR2	634
8537	BCAS1	3
1117	CHI3L2	9
22904	SBNO2	2320
5378	PMS1	1946
10362	HMG20B	4466
10203	CALCRL	377
6882	TAF11	3015
23294	ANKS1A	4052
8943	AP3D1	11768
7629	ZNF76	2022
9351	SLC9A3R2	4377
4913	NTHL1	1686
54887	UHRF1BP1	2545
2773	GNAI3	8726
3843	IPO5	26504
4942	OAT	1399
10885	WDR3	2365
5586	PKN2	4589
57418	WDR18	5904
9697	TRAM2	1521
9423	NTN1	661
55388	MCM10	2572
1606	DGKA	241
2065	ERBB3	712
91526	ANKRD44	473
3735	KARS1	13128
23536	ADAT1	2132
10954	PDIA5	498
55633	TBC1D22B	1221
4710	NDUFB4	10361
23013	SPEN	11082
4638	MYLK	1209
55854	ZC3H15	5495
6416	MAP2K4	4293
55248	PACC1	1710
9892	SNAP91	4
9748	SLK	5006
51167	CYB5R4	356
1308	COL17A1	138
119391	GSTO2	1369
55176	SEC61A2	1852
5588	PRKCQ	356
7089	TLE2	1732
51665	ASB1	2039
83641	FAM107B	4462
4199	ME1	50
23216	TBC1D1	6564
8621	CDK13	5170
10797	MTHFD2	3937
84679	SLC9A7	782
55810	FOXJ2	3505
4904	YBX1	49846
5141	PDE4A	654
5525	PPP2R5A	1546
1496	CTNNA2	185
1994	ELAVL1	15381
7075	TIE1	1672
57609	DIP2B	5955
6602	SMARCD1	24188
9682	KDM4A	1127
4802	NFYC	7356
84217	ZMYND12	87
6550	SLC9A3	53
25791	NGEF	84
259266	ASPM	4178
8832	CD84	267
64834	ELOVL1	1299
6688	SPI1	1062
30834	POLR1H	1505
744	MPPED2	205
51208	CLDN18	6
27107	ZBTB11	2133
4287	ATXN3	1197
9950	GOLGA5	2556
2263	FGFR2	5225
55631	LRRC40	2399
51015	ISOC1	4206
2009	EML1	2289
60487	TRMT11	2243
55623	THUMPD1	4509
91283	MSANTD3	2119
26153	KIF26A	75
55102	ATG2B	1463
10565	ARFGEF1	5138
348158	ACSM2B	1
57623	ZFAT	1035
9650	MTFR1	1611
10734	STAG3	367
2235	FECH	1109
4649	MYO9A	1092
8653	DDX3Y	5659
5214	PFKP	7130
3422	IDI1	2057
6672	SP100	1704
1316	KLF6	2137
8611	PLPP1	963
4756	NEO1	15498
23471	TRAM1	9048
5255	PHKA1	1413
7132	TNFRSF1A	6216
782	CACNB1	762
7813	EVI5	1842
9399	STOML1	444
5315	PKM	105633
54505	DHX29	4152
30836	DNTTIP2	5789
79091	METTL22	1052
7158	TP53BP1	3887
7216	TRO	4151
51018	RRP15	4496
387	RHOA	33969
1659	DHX8	4813
5590	PRKCZ	1243
7544	ZFY	741
55699	IARS2	6087
6857	SYT1	4916
89795	NAV3	1319
3421	IDH3G	4002
79641	ROGDI	1037
57595	PDZD4	352
492	ATP2B3	29
6093	ROCK1	5947
865	CBFB	8479
5165	PDK3	1448
8692	HYAL2	5168
9759	HDAC4	1896
11186	RASSF1	921
2261	FGFR3	206
3430	IFI35	275
63897	HEATR6	2322
80347	COASY	2736
79990	PLEKHH3	827
4205	MEF2A	3257
55593	OTUD5	4851
7030	TFE3	2455
4943	TBC1D25	883
2182	ACSL4	2460
3632	INPP5A	1200
27238	GPKOW	1256
56850	GRIPAP1	2744
24140	FTSJ1	2071
55771	PRR11	5250
65055	REEP1	916
23250	ATP11A	5010
25885	POLR1A	5874
9741	LAPTM4A	24979
57217	TTC7A	1020
51447	IP6K2	9439
286749	STON1-GTF2A1L	8
55133	SRBD1	2214
3796	KIF2A	6760
10235	RASGRP2	56
23198	PSME4	7945
57560	IFT80	1561
22933	SIRT2	1155
27248	ERLEC1	3783
5526	PPP2R5B	474
5837	PYGM	155
5307	PITX1	7
57113	TRPC7	3
375449	MAST4	3466
221395	ADGRF5	1245
54549	SDK2	4052
8756	ADAM7	3
55746	NUP133	4818
64710	NUCKS1	51708
55737	VPS35	11099
10294	DNAJA2	5085
602	BCL3	929
8514	KCNAB2	644
10060	ABCC9	2882
51083	GAL	133
29121	CLEC2D	946
139341	FUNDC1	1241
4129	MAOB	160
6095	RORA	780
1815	DRD4	150
7049	TGFBR3	1175
8399	PLA2G10	9
54626	HES2	65
483	ATP1B3	3656
4734	NEDD4	1152
9488	PIGB	283
5597	MAPK6	7855
10681	GNB5	910
5873	RAB27A	835
27440	HDHD5	1597
7353	UFD1	2315
4040	LRP6	12859
2984	GUCY2C	5
6343	SCT	16
57661	PHRF1	4099
8518	ELP1	4682
4925	NUCB2	3484
5217	PFN2	22369
5774	PTPN3	2063
6710	SPTB	4713
27071	DAPP1	36
2255	FGF10	1344
23446	SLC44A1	9804
54916	TMEM260	906
23293	SMG6	1758
10640	EXOC5	5020
8218	CLTCL1	309
27006	FGF22	5
10272	FSTL3	346
9993	DGCR2	6757
55658	RNF126	3392
4335	MNT	2364
79364	ZXDC	1394
23210	JMJD6	1091
5423	POLB	4033
55808	ST6GALNAC1	6
55062	WIPI1	255
22844	FRMPD1	36
57704	GBA2	3291
3340	NDST1	13992
440	ASNS	9
10947	AP3M2	3629
1258	CNGB1	4
10610	ST6GALNAC2	12
26986	PABPC1	149478
10420	TESK2	586
29105	CFAP20	3860
1459	CSNK2A2	3126
11099	PTPN21	1864
8891	EIF2B3	1840
815	CAMK2A	24
6949	TCOF1	12218
998	CDC42	11725
26031	OSBPL3	1040
2046	EPHA8	11
6559	SLC12A3	6
56852	RAD18	1969
490	ATP2B1	15878
29850	TRPM5	605
8440	NCK2	5906
9448	MAP4K4	21810
11320	MGAT4A	1444
6160	RPL31	93082
9948	WDR1	12950
23161	SNX13	1953
79658	ARHGAP10	1451
6196	RPS6KA2	2892
54556	ING3	1965
22846	VASH1	1460
29995	LMCD1	623
114049	BUD23	5357
6400	SEL1L	4883
9319	TRIP13	3981
537	ATP6AP1	7919
6929	TCF3	24068
28951	TRIB2	22668
26528	DAZAP1	5752
53615	MBD3	6134
51052	PRLH	2
6596	HLTF	847
9130	FAM50A	3131
60343	FAM3A	1342
29894	CPSF1	14702
140469	MYO3B	58
79901	CYBRD1	2272
28513	CDH19	3
5134	PDCD2	3888
55117	SLC6A15	28
51109	RDH11	3192
5566	PRKACA	9940
22859	ADGRL1	13750
87	ACTN1	10415
23503	ZFYVE26	2067
27330	RPS6KA6	697
22905	EPN2	1189
26469	PTPN18	1412
55679	LIMS2	990
55515	ASIC4	4
10290	SPEG	788
84708	LNX1	272
224	ALDH3A2	5216
7037	TFRC	5494
6720	SREBF1	5521
27125	AFF4	9311
7321	UBE2D1	3176
64398	MPP5	1764
9886	RHOBTB1	2649
8243	SMC1A	11633
3028	HSD17B10	5310
2011	MARK2	3741
3161	HMMR	5988
55743	CHFR	1980
29953	TRHDE	50
8974	P4HA2	1290
2213	FCGR2B	22
4775	NFATC3	2278
51095	TRNT1	1013
37	ACADVL	4152
6793	STK10	1554
23291	FBXW11	4601
9744	ACAP1	228
1400	CRMP1	1677
2121	EVC	1410
51009	DERL2	3868
54847	SIDT1	73
54820	NDE1	2917
10335	IRAG1	490
79041	TMEM38A	893
8907	AP1M1	5714
5817	PVR	1640
7515	XRCC1	6663
949	SCARB1	1666
54905	CYP2W1	4
4171	MCM2	5424
54456	MOV10L1	9
56666	PANX2	41
83642	SELENOO	1108
8626	TP63	68
80216	ALPK1	344
3993	LLGL2	980
5151	PDE8A	1192
1183	CLCN4	1385
54475	NLE1	2070
6389	SDHA	493
6605	SMARCE1	1899
54752	FNDC8	9
55876	GSDMB	315
5927	KDM5A	6305
4185	ADAM11	443
5523	PPP2R3A	1857
10979	FERMT2	5611
8647	ABCB11	2
10170	DHRS9	39
922	CD5L	11
5743	PTGS2	14
10644	IGF2BP2	17670
9175	MAP3K13	2965
6480	ST6GAL1	14271
30009	TBX21	22
10129	FRY	194
8301	PICALM	10350
4905	NSF	3673
2736	GLI2	3377
23332	CLASP1	8105
65993	MRPS34	2951
4854	NOTCH3	16993
