Entrezgene	gene_name	expression
7158	TP53BP1	8992
7216	TRO	11639
51018	RRP15	4351
387	RHOA	40826
1659	DHX8	7174
5590	PRKCZ	1416
7544	ZFY	2568
55699	IARS2	12784
6857	SYT1	5341
89795	NAV3	1874
3421	IDH3G	7534
79641	ROGDI	897
57595	PDZD4	652
492	ATP2B3	449
6093	ROCK1	11572
865	CBFB	7125
5165	PDK3	9305
8692	HYAL2	5896
9759	HDAC4	4643
11186	RASSF1	1191
2261	FGFR3	325
3430	IFI35	357
63897	HEATR6	3966
80347	COASY	4707
79990	PLEKHH3	1167
4205	MEF2A	9047
55593	OTUD5	10938
7030	TFE3	7608
4943	TBC1D25	2963
2182	ACSL4	7211
3632	INPP5A	3091
27238	GPKOW	3066
56850	GRIPAP1	6836
24140	FTSJ1	5074
55771	PRR11	4758
65055	REEP1	421
23250	ATP11A	10092
25885	POLR1A	11865
9741	LAPTM4A	34871
57217	TTC7A	1546
51447	IP6K2	12659
286749	STON1-GTF2A1L	2
55133	SRBD1	2891
3796	KIF2A	10738
10235	RASGRP2	245
23198	PSME4	12580
57560	IFT80	2899
22933	SIRT2	4109
27248	ERLEC1	6588
5526	PPP2R5B	843
5837	PYGM	1386
8712	PAGE1	1
5307	PITX1	8
57113	TRPC7	1
375449	MAST4	7823
221395	ADGRF5	5174
54549	SDK2	3907
8756	ADAM7	1
55746	NUP133	8881
64710	NUCKS1	95644
55737	VPS35	10307
10294	DNAJA2	4586
602	BCL3	1421
8514	KCNAB2	1404
10060	ABCC9	4495
51083	GAL	44
29121	CLEC2D	1154
139341	FUNDC1	3106
4129	MAOB	455
6095	RORA	1091
1815	DRD4	105
7049	TGFBR3	1213
8399	PLA2G10	18
54626	HES2	141
483	ATP1B3	5967
4734	NEDD4	3661
9488	PIGB	858
5597	MAPK6	11658
10681	GNB5	1929
5873	RAB27A	3137
27440	HDHD5	3554
7353	UFD1	2965
4040	LRP6	15647
2984	GUCY2C	38
6343	SCT	26
57661	PHRF1	7560
8518	ELP1	7674
4925	NUCB2	5387
5217	PFN2	24135
5774	PTPN3	4860
6710	SPTB	18130
27071	DAPP1	35
2255	FGF10	209
23446	SLC44A1	16169
54916	TMEM260	2135
23293	SMG6	4307
10640	EXOC5	10379
8218	CLTCL1	965
27006	FGF22	28
10272	FSTL3	441
9993	DGCR2	15672
55658	RNF126	3918
4335	MNT	4354
79364	ZXDC	4019
23210	JMJD6	1452
5423	POLB	3107
55808	ST6GALNAC1	1840
55062	WIPI1	597
22844	FRMPD1	175
57704	GBA2	4145
3340	NDST1	20029
440	ASNS	65
10947	AP3M2	5263
10610	ST6GALNAC2	68
1103	CHAT	1
26986	PABPC1	171593
10420	TESK2	624
29105	CFAP20	2558
1459	CSNK2A2	2741
11099	PTPN21	1878
8891	EIF2B3	1995
815	CAMK2A	10
6949	TCOF1	10259
998	CDC42	22182
26031	OSBPL3	1829
2046	EPHA8	40
56852	RAD18	3187
490	ATP2B1	20426
29850	TRPM5	1246
8440	NCK2	10410
9448	MAP4K4	23271
11320	MGAT4A	2885
6160	RPL31	102234
9948	WDR1	20743
23161	SNX13	6523
79658	ARHGAP10	2856
6196	RPS6KA2	7693
54556	ING3	3187
22846	VASH1	4933
29995	LMCD1	727
114049	BUD23	5706
6400	SEL1L	11155
9319	TRIP13	2618
537	ATP6AP1	18262
6929	TCF3	21847
28951	TRIB2	34171
26528	DAZAP1	7286
53615	MBD3	5895
6596	HLTF	3253
9130	FAM50A	7623
60343	FAM3A	4675
29894	CPSF1	15284
140469	MYO3B	109
79901	CYBRD1	1842
28513	CDH19	4
5134	PDCD2	5752
55117	SLC6A15	3
51109	RDH11	4093
5566	PRKACA	12309
22859	ADGRL1	27457
87	ACTN1	12506
23503	ZFYVE26	5398
27330	RPS6KA6	3100
22905	EPN2	2599
26469	PTPN18	5523
55679	LIMS2	1688
55515	ASIC4	13
10290	SPEG	1744
84708	LNX1	571
224	ALDH3A2	8128
7037	TFRC	6368
6720	SREBF1	3064
7224	TRPC5	5
27125	AFF4	11504
7321	UBE2D1	5954
64398	MPP5	5057
9886	RHOBTB1	3686
8243	SMC1A	43769
3028	HSD17B10	9557
2011	MARK2	5992
3161	HMMR	6603
55743	CHFR	2253
29953	TRHDE	7
8974	P4HA2	1062
2213	FCGR2B	22
4775	NFATC3	2880
51095	TRNT1	1842
37	ACADVL	7314
6793	STK10	2232
23291	FBXW11	7174
9744	ACAP1	284
1400	CRMP1	4643
2121	EVC	8265
51009	DERL2	6461
54847	SIDT1	138
54820	NDE1	4122
10335	IRAG1	697
79041	TMEM38A	1429
8907	AP1M1	8185
5817	PVR	3362
7515	XRCC1	6274
949	SCARB1	2822
54905	CYP2W1	4
4171	MCM2	9398
54456	MOV10L1	4
56666	PANX2	62
83642	SELENOO	1577
8626	TP63	75
80216	ALPK1	982
3993	LLGL2	1988
5151	PDE8A	3503
1183	CLCN4	5626
54475	NLE1	2847
6389	SDHA	595
6605	SMARCE1	5173
54752	FNDC8	11
55876	GSDMB	351
5927	KDM5A	9269
4185	ADAM11	582
5523	PPP2R3A	4637
10979	FERMT2	8882
8647	ABCB11	2
