Entrezgene	gene_name	expression
56891	LGALS14	6
1352	COX10	2432
9569	GTF2IRD1	4241
54623	PAF1	4756
27072	VPS41	3556
9912	ARHGAP44	508
60528	ELAC2	5873
85477	SCIN	5
414	ARSD	1518
8228	PNPLA4	984
8735	MYH13	9
79602	ADIPOR2	4419
51265	CDKL3	63
151531	UPP2	18
10942	PRSS21	32
57787	MARK4	8532
8842	PROM1	280
115098	CCDC124	2718
90273	CEACAM21	10
5048	PAFAH1B1	9726
4843	NOS2	97
1770	DNAH9	70
9703	KIAA0100	9836
9058	SLC13A2	1
8522	GAS7	3910
79090	TRAPPC6A	663
4145	MATK	19
974	CD79B	16
6329	SCN4A	83
54879	ST7L	952
8277	TKTL1	42
5080	PAX6	2
113000	RPUSD1	909
64285	RHBDF1	970
55692	LUC7L	4218
9254	CACNA2D2	1049
8938	BAIAP3	69
115939	TSR3	1640
9091	PIGQ	3522
57585	CRAMP1	1796
7005	TEAD3	2057
6401	SELE	3
55735	DNAJC11	2262
2328	FMO3	9
29116	MYLIP	4322
27035	NOX1	104
1870	E2F2	1488
5689	PSMB1	11650
6853	SYN1	145
3720	JARID2	11625
6792	CDKL5	1085
57172	CAMK1G	586
728642	CDK11A	32
65220	NADK	2108
9940	DLEC1	22
9265	CYTH3	1138
53616	ADAM22	622
6856	SYPL1	4253
1534	CYB561	711
9043	SPAG9	8119
1951	CELSR3	335
10157	AASS	1609
55200	PLEKHG6	105
51188	SS18L2	874
84954	MPND	696
4257	MGST1	690
1407	CRY1	2019
8993	PGLYRP1	1
4784	NFIX	216
6482	ST3GAL1	3414
64386	MMP25	12
9235	IL32	755
5310	PKD1	3733
23542	MAPK8IP2	32
9862	MED24	11319
23221	RHOBTB2	1071
54497	HEATR5B	2237
7095	SEC62	11018
6224	RPS20	60923
7812	CSDE1	73566
9690	UBE3C	3005
5980	REV3L	7873
10178	TENM1	73
5081	PAX7	1
10747	MASP2	120
199870	FAM76A	948
80342	TRAF3IP3	11
29954	POMT2	3109
51534	VTA1	5789
51085	MLXIPL	427
9031	BAZ1B	9481
10048	RANBP9	5583
51513	ETV7	8
83932	SPRTN	707
51603	EEF1AKNMT	1692
8798	DYRK4	904
7756	ZNF207	13805
7384	UQCRC1	10752
83930	STARD3NL	2951
928	CD9	3755
57467	HHATL	84
9918	NCAPD2	28523
25900	IFFO1	1424
2696	GIPR	18
51533	PHF7	270
56920	SEMA3G	1224
11188	NISCH	17186
23166	STAB1	772
80199	FUZ	327
6540	SLC6A13	258
3423	IDS	456
5646	PRSS3	15
7752	ZNF200	1077
920	CD4	1205
10233	LRRC23	559
695	BTK	26
3077	HFE	109
22955	SCMH1	2937
2534	FYN	10288
3097	HIVEP2	701
2326	FMO1	54
6924	ELOA	4948
11313	LYPLA2	5538
1185	CLCN6	1783
9902	MRC2	13313
10867	TSPAN9	3129
55727	BTBD7	4738
9546	APBA3	880
54903	MKS1	1978
51099	ABHD5	1694
3730	ANOS1	991
26993	AKAP8L	2878
54799	MBTD1	6210
51096	UTP18	3694
54476	RNF216	2944
54902	TTC19	4901
5725	PTBP1	51785
8193	DPF1	242
9066	SYT7	747
23395	LARS2	2832
5286	PIK3C2A	8182
5329	PLAUR	221
54443	ANLN	3448
58525	WIZ	10590
23637	RABGAP1	8757
1634	DCN	164
54814	QPCTL	518
5536	PPP5C	3938
23177	CEP68	4251
8491	MAP4K3	4621
27033	ZBTB32	5
7305	TYROBP	486
57146	TMEM159	389
2556	GABRA3	39
672	BRCA1	3231
2067	ERCC1	3662
933	CD22	1559
7869	SEMA3B	2527
51360	MBTPS2	3162
4007	PRICKLE3	164
4057	LTF	13
2137	EXTL3	6117
9971	NR1H4	1
60481	ELOVL5	8266
240	ALOX5	273
8284	KDM5D	18
57658	CALCOCO1	3925
55148	UBR7	4774
11183	MAP4K5	3347
30845	EHD3	705
5704	PSMC4	6046
23324	MAN2B2	875
57709	SLC7A14	1562
5010	CLDN11	762
51629	SLC25A39	6777
9961	MVP	903
51667	NUB1	2036
5238	PGM3	2432
112611	RWDD2A	346
1195	CLK1	9112
55703	POLR3B	1316
23357	ANGEL1	1464
9604	RNF14	2351
1774	DNASE1L1	148
1663	DDX11	3079
50865	HEBP1	2518
9052	GPRC5A	187
10046	MAMLD1	336
923	CD6	52
10460	TACC3	7836
23376	UFL1	3382
23649	POLA2	467
23144	ZC3H3	3205
823	CAPN1	7025
55	ACP3	25
4190	MDH1	10715
10463	SLC30A9	8471
10903	MTMR11	991
1355	COX15	2707
440193	CCDC88C	30432
10138	YAF2	4777
10771	ZMYND11	7586
7454	WAS	138
1800	DPEP1	549
637	BID	735
9782	MATR3	470
29881	NPC1L1	9
64132	XYLT2	3137
84220	RGPD5	5
81551	STMN4	145
23386	NUDCD3	2791
55349	CHDH	127
53832	IL20RA	71
55830	GLT8D1	4111
27032	ATP2C1	24110
3479	IGF1	10
92745	SLC38A5	23
10928	RALBP1	7088
22902	RUFY3	4933
1272	CNTN1	344
6556	SLC11A1	25
25937	WWTR1	7699
8540	AGPS	2385
63932	CXorf56	993
477	ATP1A2	409
55622	TTC27	1726
147948	ZNF582	193
23584	VSIG2	15
23187	PHLDB1	3600
8685	MARCO	1
56981	PRDM11	1986
57586	SYT13	322
6591	SNAI2	4341
972	CD74	13596
3082	HGF	42
54764	ZRANB1	2241
23154	NCDN	2460
25960	ADGRA2	4630
55734	ZFP64	2464
4331	MNAT1	1435
23034	SAMD4A	117
864	RUNX3	162
4361	MRE11	3758
58473	PLEKHB1	605
1992	SERPINB1	928
64816	CYP3A43	6
11136	SLC7A9	34
6683	SPAST	6112
9369	NRXN3	802
114879	OSBPL5	894
9716	AQR	8471
1373	CPS1	164
2273	FHL1	6296
51507	RTF2	3194
55655	NLRP2	420
57210	SLC45A4	1059
9921	RNF10	9759
55778	ZNF839	378
64429	ZDHHC6	2414
57476	GRAMD1B	2308
6050	RNH1	6027
4719	NDUFS1	7711
9821	RB1CC1	7507
23071	ERP44	4571
211	ALAS1	1928
330	BIRC3	83
11215	AKAP11	6226
51022	GLRX2	1503
6617	SNAPC1	912
51071	DERA	1962
11171	STRAP	16145
1244	ABCC2	109
50619	DEF6	384
51177	PLEKHO1	8676
2730	GCLM	817
23304	UBR2	3168
30846	EHD2	1830
55635	DEPDC1	3566
25901	CCDC28A	1649
58528	RRAGD	3198
3298	HSF2	2741
51230	PHF20	5342
8630	HSD17B6	31
10062	NR1H3	508
1890	TYMP	129
29781	NCAPH2	3486
10953	TOMM34	6645
11231	SEC63	10249
23633	KPNA6	10111
7431	VIM	64542
355	FAS	2381
8635	RNASET2	283
960	CD44	465
3755	KCNG1	975
56895	AGPAT4	2568
57823	SLAMF7	41
11119	BTN3A1	770
4285	MIPEP	1253
5583	PRKCH	396
3645	INSRR	37
3459	IFNGR1	2579
11285	B4GALT7	1456
9047	SH2D2A	454
7444	VRK2	470
7133	TNFRSF1B	330
55591	VEZT	6244
5452	POU2F2	121
65980	BRD9	2940
6642	SNX1	6231
9519	TBPL1	1837
56938	ARNTL2	567
9774	BCLAF1	26738
55334	SLC39A9	8173
286	ANK1	55
3381	IBSP	1
51106	TFB1M	669
9135	RABEP1	4702
3149	HMGB3	10329
23279	NUP160	14750
578	BAK1	1296
4593	MUSK	17
22807	IKZF2	650
2896	GRN	9419
51306	FAM13B	2415
57514	ARHGAP31	1641
55166	CENPQ	1039
6301	SARS1	8172
8498	RANBP3	6224
5926	ARID4A	3542
7260	EIPR1	1884
10908	PNPLA6	5335
8100	IFT88	1680
56052	ALG1	683
55596	ZCCHC8	1556
10061	ABCF2	879
54480	CHPF2	1250
57554	LRRC7	1080
2530	FUT8	242
55236	UBA6	5932
9846	GAB2	3204
535	ATP6V0A1	2863
8554	PIAS1	7506
9497	SLC4A7	6503
321	APBA2	4143
5606	MAP2K3	2686
79645	EFCAB1	599
9168	TMSB10	65299
28990	ASTE1	526
25897	RNF19A	3371
8504	PEX3	769
11345	GABARAPL2	5902
4653	MYOC	46
26751	SH3YL1	1412
84908	FAM136A	3155
7414	VCL	12251
55789	DEPDC1B	2992
23604	DAPK2	196
8439	NSMAF	3611
159	ADSS2	2942
26228	STAP1	2
7077	TIMP2	23091
5981	RFC1	7413
55773	TBC1D23	2792
8452	CUL3	7111
9172	MYOM2	382
5009	OTC	3
10858	CYP46A1	80
26009	ZZZ3	4599
9099	USP2	120
27175	TUBG2	621
51121	RPL26L1	2071
2324	FLT4	1346
54888	NSUN2	2377
54455	FBXO42	2973
4238	MFAP3	1764
84245	MRI1	1212
4234	METTL1	558
3224	HOXC8	6582
175	AGA	1583
55300	PI4K2B	2655
259282	BOD1L1	8915
27430	MAT2B	10477
7092	TLL1	60
23644	EDC4	4175
7204	TRIO	20436
1462	VCAN	55610
23274	CLEC16A	3162
4481	MSR1	255
999	CDH1	2467
23517	MTREX	6414
1767	DNAH5	31
9765	ZFYVE16	5554
79567	RIPOR1	3761
729	C6	1
26064	RAI14	5568
11063	SOX30	21
11284	PNKP	2150
54831	BEST2	5
23035	PHLPP2	1960
54908	SPDL1	4242
27067	STAU2	6084
54896	SLC66A1	1007
1497	CTNS	1073
65078	RTN4R	1585
79142	PHF23	3580
1008	CDH10	139
3631	INPP4A	5820
5874	RAB27B	24
5685	PSMA4	12638
23026	MYO16	161
55341	LSG1	2932
10039	PARP3	542
3371	TNC	1594
90326	THAP3	661
140876	RIPOR3	13
55775	TDP1	3541
84883	AIFM2	204
55812	SPATA7	921
9440	MED17	468
54884	RETSAT	588
822	CAPG	1903
1175	AP2S1	4090
7399	USH2A	21
7038	TG	18
10863	ADAM28	57
8538	BARX2	9
54165	DCUN1D1	3974
23338	JADE2	131
7546	ZIC2	2
3937	LCP2	261
54802	TRIT1	1461
153	ADRB1	4
9820	CUL7	5531
1495	CTNNA1	37985
5256	PHKA2	2858
54875	CNTLN	2583
2042	EPHA3	1682
3309	HSPA5	27185
1829	DSG2	10820
54960	GEMIN8	1190
8481	OFD1	2669
2824	GPM6B	4075
80243	PREX2	947
22884	WDR37	1188
64848	YTHDC2	2725
56474	CTPS2	5112
51606	ATP6V1H	4068
5431	POLR2B	10307
56204	FAM214A	4387
116984	ARAP2	1191
7175	TPR	22692
1356	CP	9
23247	KATNIP	2424
84062	DTNBP1	1796
7504	XK	197
57101	ANO2	1055
57102	C12orf4	1754
6322	SCML1	594
55841	WWC3	2840
395	ARHGAP6	1086
27146	FAM184B	767
4134	MAP4	26122
57120	GOPC	3227
6098	ROS1	1
57646	USP28	8704
9734	HDAC9	602
26262	TSPAN17	1150
51491	NOP16	505
57545	CC2D2A	2557
50484	RRM2B	2526
168850	ZNF800	820
608	TNFRSF17	4
92017	SNX29	2358
55885	LMO3	5
55173	MRPS10	3202
51773	RSF1	10951
55187	VPS13D	3496
10659	CELF2	4155
23196	FAM120A	25509
23518	R3HDM1	7735
1298	COL9A2	10292
4254	KITLG	1468
1161	ERCC8	2239
11174	ADAMTS6	577
9563	H6PD	7899
9341	VAMP3	14088
8863	PER3	1419
10911	UTS2	1
3604	TNFRSF9	7
55040	EPN3	58
4052	LTBP1	38834
5954	RCN1	9411
2006	ELN	257
5982	RFC2	1685
57492	ARID1B	17263
81037	CLPTM1L	3964
23327	NEDD4L	4748
50943	FOXP3	131
89801	PPP1R3F	192
3074	HEXB	2754
79810	PTCD2	1407
340533	NEXMIF	67
51528	JKAMP	2481
27122	DKK3	3666
7984	ARHGEF5	787
9603	NFE2L3	354
63933	MCUR1	3973
51474	LIMA1	2364
25875	LETMD1	2417
9498	SLC4A8	1369
10319	LAMC3	586
5733	PTGER3	135
79931	TNIP3	10
5601	MAPK9	2382
91522	COL23A1	118
9564	BCAR1	5575
84067	FAM160A2	2861
9709	HERPUD1	1840
9454	HOMER3	3837
5888	RAD51	1294
10721	POLQ	1675
5291	PIK3CB	1384
1535	CYBA	1894
84321	THOC3	1139
23593	HEBP2	3959
10198	MPHOSPH9	4194
54477	PLEKHA5	3722
5652	PRSS8	549
80143	SIKE1	9376
23223	RRP12	2625
57600	FNIP2	3779
6307	MSMO1	4125
55761	TTC17	7118
60529	ALX4	19
23105	FSTL4	13
1112	FOXN3	6550
728464	METTL24	197
8574	AKR7A2	3924
51154	MRTO4	1838
4826	NNAT	56636
55850	USE1	996
23101	MCF2L2	67
83714	NRIP2	222
3909	LAMA3	172
55745	AP5M1	3832
29945	ANAPC4	1874
3784	KCNQ1	318
27095	TRAPPC3	1549
9967	THRAP3	11901
29085	PHPT1	3673
954	ENTPD2	1
4065	LY75	30
51742	ARID4B	7170
23596	OPN3	80
10806	SDCCAG8	1062
5798	PTPRN	1
55733	HHAT	1103
23095	KIF1B	18156
2296	FOXC1	52802
25771	TBC1D22A	2158
23224	SYNE2	19958
57475	PLEKHH1	5744
10079	ATP9A	9887
140689	CBLN4	15
25884	CHRDL2	16
23201	FAM168A	9120
84957	RELT	460
2581	GALC	3679
51602	NOP58	4643
26099	SZRD1	5772
3757	KCNH2	2163
8454	CUL1	3629
10827	FAM114A2	1698
26999	CYFIP2	7961
23118	TAB2	12920
116254	GINM1	5186
5610	EIF2AK2	10605
57602	USP36	3766
58508	KMT2C	6649
55283	MCOLN3	271
114800	CCDC85A	51
23369	PUM2	12414
84545	MRPL43	2472
3700	ITIH4	8
3697	ITIH1	1
54969	HPF1	2020
51663	ZFR	17665
55609	ZNF280C	2718
10886	NPFFR2	21
112885	PHF21B	292
7185	TRAF1	911
54542	RC3H2	7704
55540	IL17RB	311
10758	TRAF3IP2	980
8908	GYG2	1059
131566	DCBLD2	11616
6646	SOAT1	2012
5318	PKP2	1409
4438	MSH4	28
2155	F7	1
2665	GDI2	31444
639	PRDM1	244
9474	ATG5	2928
57458	TMCC3	13680
57095	PITHD1	2262
57504	MTA3	9127
8975	USP13	2622
23200	ATP11B	8073
3918	LAMC2	6204
5218	CDK14	1072
29927	SEC61A1	12465
4659	PPP1R12A	11890
5923	RASGRF1	4
816	CAMK2B	28
9696	CROCC	1902
55718	POLR3E	2038
493	ATP2B4	8026
9877	ZC3H11A	3
55781	RIOK2	1931
54432	YIPF1	2311
55706	NDC1	6889
1608	DGKG	3
84256	FLYWCH1	2758
64718	UNKL	868
6916	TBXAS1	736
64761	PARP12	588
5832	ALDH18A1	6875
6894	TARBP1	1951
5188	GATB	1391
4084	MXD1	1208
5128	CDK17	3197
548645	DNAJC25	488
6515	SLC2A3	2001
5662	PSD	139
9150	CTDP1	1211
8531	YBX3	31686
55359	STYK1	15
65125	WNK1	41444
55749	CCAR1	8559
11054	OGFR	1243
2769	GNA15	21
55650	PIGV	628
10076	PTPRU	874
9410	SNRNP40	3905
23504	RIMBP2	941
1301	COL11A1	8
79832	QSER1	16173
51660	MPC1	723
30	ACAA1	645
586	BCAT1	768
51564	HDAC7	7445
11178	LZTS1	4203
93166	PRDM6	33
7478	WNT8A	2
6676	SPAG4	118
10787	NCKAP1	15874
60488	MRPS35	4261
2983	GUCY1B1	847
6433	SFSWAP	4691
10188	TNK2	1030
23041	MON2	3880
1001	CDH3	1419
65056	GPBP1	14721
84649	DGAT2	321
7771	ZNF112	490
1431	CS	19851
4058	LTK	19
64951	MRPS24	3
63916	ELMO2	4864
23063	WAPL	5906
81671	VMP1	3933
10513	APPBP2	7401
5424	POLD1	3128
124925	SEZ6	4
1975	EIF4B	43990
28968	SLC6A16	326
29998	BICRA	4029
56848	SPHK2	1462
6141	RPL18	31837
770	CA11	2094
79763	ISOC2	711
11338	U2AF2	7587
29924	EPN1	10041
55588	MED29	5833
57491	AHRR	3
10838	ZNF275	2559
8776	MTMR1	2211
2817	GPC1	6442
57143	ADCK1	349
3029	HAGH	1517
6047	RNF4	4303
841	CASP8	468
22998	LIMCH1	669
55726	INTS13	1626
51768	TM7SF3	2658
1747	DLX3	26
53340	SPA17	1053
10077	TSPAN32	13
8839	CCN5	2
58524	DMRT3	1320
10402	ST3GAL6	372
9914	ATP2C2	26
4804	NGFR	6132
50937	CDON	2858
6873	TAF2	5663
28996	HIPK2	22822
23534	TNPO3	2194
8625	RFXANK	2153
54929	TMEM161A	1412
9170	LPAR2	2246
5476	CTSA	3038
10147	SUGP2	8944
6558	SLC12A2	5813
28966	SNX24	826
2139	EYA2	8
1265	CNN2	503
10347	ABCA7	55
9627	SNCAIP	98
11218	DDX20	1642
53339	BTBD1	6695
55711	FAR2	276
8537	BCAS1	6
1117	CHI3L2	3
22904	SBNO2	2767
5378	PMS1	2774
10362	HMG20B	5184
10203	CALCRL	438
6882	TAF11	1971
23294	ANKS1A	4339
8943	AP3D1	11770
7629	ZNF76	1971
9351	SLC9A3R2	2960
4913	NTHL1	1211
54887	UHRF1BP1	4897
2773	GNAI3	14940
3843	IPO5	37922
4942	OAT	2767
10885	WDR3	2479
5586	PKN2	5930
57418	WDR18	3623
9697	TRAM2	3966
9423	NTN1	182
9340	GLP2R	1
55388	MCM10	2124
1606	DGKA	193
2065	ERBB3	34
91526	ANKRD44	917
3735	KARS1	12618
23536	ADAT1	1715
10954	PDIA5	192
55633	TBC1D22B	1188
4710	NDUFB4	9243
23013	SPEN	14821
4638	MYLK	1490
55854	ZC3H15	6353
6416	MAP2K4	4287
55248	PACC1	1995
9892	SNAP91	110
9748	SLK	8086
51167	CYB5R4	962
1308	COL17A1	47
119391	GSTO2	3147
55176	SEC61A2	1747
5588	PRKCQ	241
7089	TLE2	125
51665	ASB1	1776
83641	FAM107B	5811
4199	ME1	113
23216	TBC1D1	11845
8621	CDK13	3893
10797	MTHFD2	3303
84679	SLC9A7	574
55810	FOXJ2	3362
4904	YBX1	40239
5141	PDE4A	87
5525	PPP2R5A	3382
1496	CTNNA2	1117
1994	ELAVL1	15022
7075	TIE1	1125
57609	DIP2B	5047
6602	SMARCD1	19390
9682	KDM4A	1109
4802	NFYC	5188
84217	ZMYND12	93
6550	SLC9A3	11
25791	NGEF	214
259266	ASPM	8501
8832	CD84	81
64834	ELOVL1	1396
6688	SPI1	181
30834	POLR1H	830
744	MPPED2	216
51208	CLDN18	10
27107	ZBTB11	3080
4287	ATXN3	2869
9950	GOLGA5	2976
2263	FGFR2	15388
55631	LRRC40	3307
51015	ISOC1	2689
2009	EML1	2491
60487	TRMT11	2321
55623	THUMPD1	5154
91283	MSANTD3	1537
26153	KIF26A	65
55102	ATG2B	2826
10565	ARFGEF1	12124
348158	ACSM2B	2
57623	ZFAT	1062
9650	MTFR1	1700
10734	STAG3	251
2235	FECH	1753
4649	MYO9A	2722
8653	DDX3Y	28
5214	PFKP	8715
3422	IDI1	2466
6672	SP100	512
1316	KLF6	5005
8611	PLPP1	1047
4756	NEO1	43934
23471	TRAM1	10118
5255	PHKA1	1486
7132	TNFRSF1A	5772
782	CACNB1	744
7813	EVI5	1753
9399	STOML1	370
5315	PKM	71142
54505	DHX29	3264
30836	DNTTIP2	6090
79091	METTL22	889
7158	TP53BP1	8707
7216	TRO	5960
51018	RRP15	3052
387	RHOA	40393
1659	DHX8	6121
5590	PRKCZ	1123
7544	ZFY	3
55699	IARS2	8567
6857	SYT1	3412
89795	NAV3	36
3421	IDH3G	3646
79641	ROGDI	837
57595	PDZD4	22
492	ATP2B3	2
6093	ROCK1	9807
865	CBFB	8814
5165	PDK3	6060
8692	HYAL2	4696
9759	HDAC4	3189
11186	RASSF1	870
2261	FGFR3	211
3430	IFI35	169
63897	HEATR6	3469
80347	COASY	3314
79990	PLEKHH3	734
4205	MEF2A	4896
55593	OTUD5	5167
7030	TFE3	2786
4943	TBC1D25	1297
2182	ACSL4	3291
3632	INPP5A	1676
27238	GPKOW	1547
56850	GRIPAP1	2208
24140	FTSJ1	1992
55771	PRR11	4330
65055	REEP1	310
23250	ATP11A	5867
25885	POLR1A	6123
9741	LAPTM4A	31349
57217	TTC7A	1792
51447	IP6K2	7292
286749	STON1-GTF2A1L	2
55133	SRBD1	2758
3796	KIF2A	12089
10235	RASGRP2	34
23198	PSME4	12533
57560	IFT80	1489
22933	SIRT2	922
27248	ERLEC1	4021
5526	PPP2R5B	620
5837	PYGM	476
57113	TRPC7	5
375449	MAST4	2511
221395	ADGRF5	2723
54549	SDK2	5692
55746	NUP133	7468
64710	NUCKS1	57854
55737	VPS35	18820
10294	DNAJA2	5736
602	BCL3	473
8514	KCNAB2	518
10060	ABCC9	1501
51083	GAL	77
29121	CLEC2D	432
139341	FUNDC1	1224
4129	MAOB	55
6095	RORA	401
1815	DRD4	41
7049	TGFBR3	1524
8399	PLA2G10	34
54626	HES2	55
483	ATP1B3	4076
4734	NEDD4	2168
9488	PIGB	428
5597	MAPK6	23555
10681	GNB5	1433
5873	RAB27A	2899
27440	HDHD5	1382
7353	UFD1	2330
4040	LRP6	13245
2984	GUCY2C	3
6343	SCT	4
57661	PHRF1	3275
8518	ELP1	4921
4925	NUCB2	2860
5217	PFN2	22624
5774	PTPN3	603
6710	SPTB	10793
27071	DAPP1	22
2255	FGF10	1293
23446	SLC44A1	11514
54916	TMEM260	1104
23293	SMG6	3349
10640	EXOC5	10515
8218	CLTCL1	932
27006	FGF22	14
10272	FSTL3	89
9993	DGCR2	9089
55658	RNF126	2209
4335	MNT	2394
79364	ZXDC	3475
23210	JMJD6	1283
5423	POLB	2061
55808	ST6GALNAC1	246
55062	WIPI1	763
22844	FRMPD1	11
57704	GBA2	4404
3340	NDST1	14040
440	ASNS	7
10947	AP3M2	2552
1258	CNGB1	3
10610	ST6GALNAC2	117
1103	CHAT	326
26986	PABPC1	132421
10420	TESK2	513
29105	CFAP20	2511
1459	CSNK2A2	4438
11099	PTPN21	1854
8891	EIF2B3	1264
815	CAMK2A	4
6949	TCOF1	6786
998	CDC42	18318
26031	OSBPL3	788
2046	EPHA8	5
6559	SLC12A3	1
56852	RAD18	2207
490	ATP2B1	7509
29850	TRPM5	7122
8440	NCK2	5363
9448	MAP4K4	22462
11320	MGAT4A	1678
6160	RPL31	61148
9948	WDR1	14469
23161	SNX13	1435
79658	ARHGAP10	4517
6196	RPS6KA2	2286
54556	ING3	694
22846	VASH1	1997
29995	LMCD1	316
114049	BUD23	2005
6400	SEL1L	7688
9319	TRIP13	1775
537	ATP6AP1	9633
6929	TCF3	18604
28951	TRIB2	3944
26528	DAZAP1	4094
53615	MBD3	3427
6596	HLTF	2333
9130	FAM50A	2168
60343	FAM3A	1198
29894	CPSF1	14271
140469	MYO3B	2
79901	CYBRD1	2245
28513	CDH19	3
5134	PDCD2	2960
55117	SLC6A15	3
51109	RDH11	3240
5566	PRKACA	7468
22859	ADGRL1	12485
87	ACTN1	5419
23503	ZFYVE26	4494
27330	RPS6KA6	1130
22905	EPN2	1772
26469	PTPN18	3244
55679	LIMS2	1106
55515	ASIC4	2
10290	SPEG	471
84708	LNX1	298
224	ALDH3A2	5522
7037	TFRC	8078
6720	SREBF1	4372
7224	TRPC5	2
27125	AFF4	11724
7321	UBE2D1	4136
64398	MPP5	3303
9886	RHOBTB1	2449
8243	SMC1A	17378
3028	HSD17B10	4376
2011	MARK2	3871
3161	HMMR	3560
55743	CHFR	2171
29953	TRHDE	18
8974	P4HA2	1034
2213	FCGR2B	6
4775	NFATC3	6115
51095	TRNT1	1173
37	ACADVL	4499
6793	STK10	802
23291	FBXW11	3617
9744	ACAP1	169
1400	CRMP1	1202
2121	EVC	3433
51009	DERL2	4096
54847	SIDT1	138
54820	NDE1	3742
10335	IRAG1	353
79041	TMEM38A	2392
8907	AP1M1	5203
5817	PVR	2835
7515	XRCC1	4454
949	SCARB1	4723
4171	MCM2	8950
54456	MOV10L1	2
56666	PANX2	4
83642	SELENOO	799
8626	TP63	18
80216	ALPK1	336
3993	LLGL2	1353
5151	PDE8A	1545
1183	CLCN4	1107
54475	NLE1	1459
6389	SDHA	161
6605	SMARCE1	2552
54752	FNDC8	8
55876	GSDMB	306
5927	KDM5A	8421
4185	ADAM11	422
5523	PPP2R3A	4221
10979	FERMT2	8738
10170	DHRS9	6
5743	PTGS2	104
10644	IGF2BP2	28117
9175	MAP3K13	3348
6480	ST6GAL1	24781
30009	TBX21	9
10129	FRY	505
8301	PICALM	14905
4905	NSF	2993
2736	GLI2	1742
23332	CLASP1	10291
65993	MRPS34	1842
4854	NOTCH3	18999
1207	CLNS1A	9680
5522	PPP2R2C	5
8463	TEAD2	10484
8726	EED	1854
54825	CDHR2	143
6620	SNCB	4
7251	TSG101	6423
55421	NCBP3	10002
489	ATP2A3	55
771	CA12	5492
11343	MGLL	1225
59277	NTN4	314
617	BCS1L	1686
9891	NUAK1	3701
54878	DPP8	4214
9187	SLC24A1	1506
55205	ZNF532	14708
8578	SCARF1	314
