Entrezgene	gene_name	expression
55200	PLEKHG6	835
51188	SS18L2	1934
84954	MPND	442
4257	MGST1	4609
1407	CRY1	4171
8993	PGLYRP1	2
4784	NFIX	20184
6482	ST3GAL1	5213
64386	MMP25	99
9235	IL32	2179
5310	PKD1	4688
23542	MAPK8IP2	126
9862	MED24	9458
23221	RHOBTB2	1990
54497	HEATR5B	2509
7095	SEC62	18471
6224	RPS20	173755
7812	CSDE1	50935
9690	UBE3C	5133
5980	REV3L	7321
10178	TENM1	2576
5081	PAX7	40
10747	MASP2	94
389434	IYD	3
199870	FAM76A	1231
80342	TRAF3IP3	20
29954	POMT2	2605
51534	VTA1	8724
51085	MLXIPL	217
9031	BAZ1B	31238
10048	RANBP9	5133
51513	ETV7	16
83932	SPRTN	1178
51603	EEF1AKNMT	2578
8798	DYRK4	2643
7756	ZNF207	19242
7384	UQCRC1	10936
83930	STARD3NL	7005
928	CD9	9715
57467	HHATL	5
9918	NCAPD2	29311
25900	IFFO1	446
2696	GIPR	13
51533	PHF7	127
56920	SEMA3G	391
11188	NISCH	7559
23166	STAB1	1930
80199	FUZ	558
6540	SLC6A13	100
3423	IDS	127
5646	PRSS3	78
7752	ZNF200	1061
920	CD4	1400
10233	LRRC23	1198
695	BTK	71
3077	HFE	506
22955	SCMH1	6188
2534	FYN	16625
3097	HIVEP2	2569
2326	FMO1	132
6924	ELOA	5960
11313	LYPLA2	6100
1185	CLCN6	2033
9902	MRC2	6521
6534	SLC6A7	1
10867	TSPAN9	7144
55727	BTBD7	7226
9546	APBA3	1228
54903	MKS1	2474
51099	ABHD5	1664
3730	ANOS1	1809
26993	AKAP8L	3127
54799	MBTD1	8104
51096	UTP18	3626
54476	RNF216	6743
54902	TTC19	4983
5725	PTBP1	54673
8193	DPF1	358
9066	SYT7	655
23395	LARS2	2094
5286	PIK3C2A	7575
5329	PLAUR	2029
54443	ANLN	9648
58525	WIZ	11840
23637	RABGAP1	6734
1634	DCN	58035
54814	QPCTL	320
5536	PPP5C	5620
23177	CEP68	3373
8491	MAP4K3	5772
27033	ZBTB32	8
7305	TYROBP	1875
57146	TMEM159	669
2556	GABRA3	253
672	BRCA1	4236
2067	ERCC1	4045
933	CD22	3436
7869	SEMA3B	1338
51360	MBTPS2	3105
4007	PRICKLE3	348
4057	LTF	30
2137	EXTL3	6980
9971	NR1H4	1
60481	ELOVL5	12374
240	ALOX5	165
8284	KDM5D	3900
57658	CALCOCO1	7371
55148	UBR7	6254
11183	MAP4K5	5710
30845	EHD3	725
5704	PSMC4	6131
23324	MAN2B2	1245
57709	SLC7A14	419
5010	CLDN11	8426
51629	SLC25A39	9054
9961	MVP	815
51667	NUB1	7100
5238	PGM3	3616
112611	RWDD2A	554
1195	CLK1	14137
55703	POLR3B	2208
23357	ANGEL1	3425
9604	RNF14	2141
1774	DNASE1L1	208
1663	DDX11	5216
50865	HEBP1	4389
9052	GPRC5A	1883
10046	MAMLD1	1309
923	CD6	94
10460	TACC3	10281
23376	UFL1	5555
23649	POLA2	1256
23144	ZC3H3	8564
823	CAPN1	10176
55	ACP3	116
4190	MDH1	8798
10463	SLC30A9	7903
10903	MTMR11	2711
1355	COX15	3716
440193	CCDC88C	9522
10138	YAF2	3521
10771	ZMYND11	9939
7454	WAS	404
1800	DPEP1	269
637	BID	2173
9782	MATR3	1044
29881	NPC1L1	20
64132	XYLT2	2534
84220	RGPD5	20
81551	STMN4	181
23386	NUDCD3	11806
3670	ISL1	341
55349	CHDH	751
53832	IL20RA	71
55830	GLT8D1	6072
27032	ATP2C1	14501
3479	IGF1	487
92745	SLC38A5	57
10928	RALBP1	5998
22902	RUFY3	3713
1272	CNTN1	168
6556	SLC11A1	169
25937	WWTR1	9004
8540	AGPS	3449
63932	CXorf56	1518
477	ATP1A2	731
55622	TTC27	1547
147948	ZNF582	194
23584	VSIG2	74
23187	PHLDB1	3185
8685	MARCO	17
1591	CYP24A1	22
56981	PRDM11	3867
57586	SYT13	1574
6591	SNAI2	7516
972	CD74	36434
3082	HGF	58
54764	ZRANB1	1192
23154	NCDN	2593
25960	ADGRA2	9448
55734	ZFP64	3097
4331	MNAT1	2200
23034	SAMD4A	561
864	RUNX3	146
4361	MRE11	4600
58473	PLEKHB1	1129
1992	SERPINB1	1080
64816	CYP3A43	7
11136	SLC7A9	104
6683	SPAST	4703
9369	NRXN3	2894
114879	OSBPL5	1776
9716	AQR	7245
1373	CPS1	206
2273	FHL1	6551
51507	RTF2	4844
2554	GABRA1	21
55655	NLRP2	12
57210	SLC45A4	1928
9921	RNF10	26338
55778	ZNF839	370
64429	ZDHHC6	3738
57476	GRAMD1B	1942
6050	RNH1	4273
4719	NDUFS1	6027
9821	RB1CC1	9424
23071	ERP44	5953
211	ALAS1	2085
330	BIRC3	102
11215	AKAP11	4780
51022	GLRX2	2823
6617	SNAPC1	2142
51071	DERA	3553
11171	STRAP	21004
1244	ABCC2	61
50619	DEF6	1039
51177	PLEKHO1	16578
2730	GCLM	1102
23304	UBR2	5449
30846	EHD2	6688
55635	DEPDC1	2495
25901	CCDC28A	2281
58528	RRAGD	3439
3298	HSF2	7626
51230	PHF20	6928
8630	HSD17B6	165
10062	NR1H3	509
1890	TYMP	374
29781	NCAPH2	4513
10953	TOMM34	5657
11231	SEC63	19645
23633	KPNA6	7172
7431	VIM	100029
355	FAS	1164
8635	RNASET2	1423
960	CD44	2393
3755	KCNG1	2584
56895	AGPAT4	3843
57823	SLAMF7	37
11119	BTN3A1	2761
4285	MIPEP	1709
5583	PRKCH	777
3645	INSRR	35
3459	IFNGR1	3659
11285	B4GALT7	2604
9047	SH2D2A	570
7444	VRK2	339
7133	TNFRSF1B	1101
55591	VEZT	10341
5452	POU2F2	795
65980	BRD9	4009
6642	SNX1	8982
9519	TBPL1	3459
56938	ARNTL2	852
9774	BCLAF1	25333
55334	SLC39A9	7121
286	ANK1	342
3381	IBSP	20
51106	TFB1M	638
9135	RABEP1	2708
3149	HMGB3	13833
23279	NUP160	13388
578	BAK1	1869
4593	MUSK	18
22807	IKZF2	663
2896	GRN	10746
51306	FAM13B	2447
57514	ARHGAP31	1676
55166	CENPQ	1664
6301	SARS1	7588
8498	RANBP3	6090
5926	ARID4A	5190
7260	EIPR1	2267
10908	PNPLA6	2033
8100	IFT88	3437
56052	ALG1	827
55596	ZCCHC8	5505
10061	ABCF2	4685
54480	CHPF2	3563
57554	LRRC7	342
2530	FUT8	1788
55236	UBA6	3442
9846	GAB2	3923
535	ATP6V0A1	4340
8554	PIAS1	9583
9497	SLC4A7	5456
321	APBA2	5985
5606	MAP2K3	2036
79645	EFCAB1	312
9168	TMSB10	91328
28990	ASTE1	696
25897	RNF19A	6433
8504	PEX3	1800
11345	GABARAPL2	4636
4653	MYOC	30
26751	SH3YL1	6181
84908	FAM136A	4843
7414	VCL	15641
55789	DEPDC1B	2482
23604	DAPK2	416
8439	NSMAF	3391
159	ADSS2	3662
26228	STAP1	10
7077	TIMP2	31174
5981	RFC1	8670
55773	TBC1D23	3698
8452	CUL3	6050
9172	MYOM2	290
5009	OTC	13
10858	CYP46A1	434
26009	ZZZ3	4646
6570	SLC18A1	10
9099	USP2	413
846	CASR	48
27175	TUBG2	1128
51121	RPL26L1	2686
2324	FLT4	2557
54888	NSUN2	2936
54455	FBXO42	4477
4238	MFAP3	527
84245	MRI1	581
4234	METTL1	1560
3224	HOXC8	1119
175	AGA	1341
55300	PI4K2B	1867
259282	BOD1L1	9453
27430	MAT2B	10023
7092	TLL1	2564
23644	EDC4	3716
7204	TRIO	13363
1462	VCAN	28875
23274	CLEC16A	3670
4481	MSR1	1548
999	CDH1	8271
23517	MTREX	5199
1767	DNAH5	41
9765	ZFYVE16	3032
79567	RIPOR1	4059
729	C6	2
26064	RAI14	14706
11063	SOX30	13
11284	PNKP	3174
54831	BEST2	2
23035	PHLPP2	501
54908	SPDL1	3920
27067	STAU2	8491
54896	SLC66A1	1423
1497	CTNS	1264
65078	RTN4R	2241
79142	PHF23	4184
1008	CDH10	908
3631	INPP4A	2920
5874	RAB27B	205
5685	PSMA4	14544
23026	MYO16	16
55341	LSG1	3655
10039	PARP3	1065
3371	TNC	76121
90326	THAP3	1359
140876	RIPOR3	232
55775	TDP1	2765
84883	AIFM2	384
55812	SPATA7	1782
9440	MED17	778
54884	RETSAT	635
822	CAPG	1198
1175	AP2S1	7293
7399	USH2A	165
11055	ZPBP	8
7038	TG	422
10863	ADAM28	308
8538	BARX2	1248
54165	DCUN1D1	3256
23338	JADE2	422
7546	ZIC2	403
3937	LCP2	612
54802	TRIT1	2349
153	ADRB1	3
9820	CUL7	5915
1495	CTNNA1	44655
5256	PHKA2	1191
54875	CNTLN	3743
2042	EPHA3	2764
3309	HSPA5	34627
1829	DSG2	5677
54960	GEMIN8	941
8481	OFD1	2879
2824	GPM6B	3488
80243	PREX2	5366
22884	WDR37	1379
64848	YTHDC2	3946
56474	CTPS2	6025
51606	ATP6V1H	5057
5431	POLR2B	6218
56204	FAM214A	3935
116984	ARAP2	46
7175	TPR	23895
1356	CP	11
23247	KATNIP	2553
84062	DTNBP1	2486
7504	XK	290
57101	ANO2	479
57102	C12orf4	2474
6322	SCML1	1516
55841	WWC3	4561
395	ARHGAP6	1135
27146	FAM184B	174
4134	MAP4	12775
57120	GOPC	9574
6098	ROS1	5
57646	USP28	4652
9734	HDAC9	14155
26262	TSPAN17	1173
51491	NOP16	1179
57545	CC2D2A	3488
50484	RRM2B	2366
168850	ZNF800	2001
608	TNFRSF17	23
92017	SNX29	3368
55885	LMO3	184
55173	MRPS10	5902
2978	GUCA1A	3
51773	RSF1	12648
55187	VPS13D	3308
10659	CELF2	3253
23196	FAM120A	12090
23518	R3HDM1	6664
1298	COL9A2	2564
4254	KITLG	3304
1161	ERCC8	2560
11174	ADAMTS6	1192
9563	H6PD	13807
9341	VAMP3	6313
8863	PER3	1051
10911	UTS2	1
3604	TNFRSF9	18
55040	EPN3	366
4052	LTBP1	21534
5954	RCN1	10291
2006	ELN	20521
5982	RFC2	7414
57492	ARID1B	30360
81037	CLPTM1L	5452
23327	NEDD4L	9841
50943	FOXP3	115
89801	PPP1R3F	732
3074	HEXB	3141
79810	PTCD2	1720
340533	NEXMIF	99
51528	JKAMP	2656
27122	DKK3	3955
7984	ARHGEF5	1624
9603	NFE2L3	2673
63933	MCUR1	6991
51474	LIMA1	9281
25875	LETMD1	7387
9498	SLC4A8	1843
10319	LAMC3	4556
5733	PTGER3	27
79931	TNIP3	5
5601	MAPK9	2936
91522	COL23A1	1312
9564	BCAR1	2866
84067	FAM160A2	2637
9709	HERPUD1	3779
9454	HOMER3	2135
5888	RAD51	2513
10721	POLQ	1803
5291	PIK3CB	1346
1535	CYBA	2134
84321	THOC3	2359
23593	HEBP2	6295
10198	MPHOSPH9	3342
54477	PLEKHA5	7802
5652	PRSS8	2992
80143	SIKE1	8628
23223	RRP12	2910
57600	FNIP2	4173
6307	MSMO1	3234
55761	TTC17	9310
60529	ALX4	285
23105	FSTL4	1090
1112	FOXN3	9590
728464	METTL24	304
8574	AKR7A2	3102
51154	MRTO4	4472
4826	NNAT	44603
55850	USE1	1195
23101	MCF2L2	61
83714	NRIP2	1053
3909	LAMA3	675
55745	AP5M1	3414
29945	ANAPC4	1828
3784	KCNQ1	756
27095	TRAPPC3	3115
9967	THRAP3	11497
29085	PHPT1	4371
954	ENTPD2	273
4065	LY75	69
51742	ARID4B	12509
23596	OPN3	558
10806	SDCCAG8	2204
5798	PTPRN	16
55733	HHAT	2131
23095	KIF1B	11563
2296	FOXC1	33929
25771	TBC1D22A	1928
23224	SYNE2	9143
57475	PLEKHH1	2319
10079	ATP9A	15052
23626	SPO11	1
140689	CBLN4	190
25884	CHRDL2	63
23201	FAM168A	9110
84957	RELT	441
2581	GALC	4387
51602	NOP58	6053
26099	SZRD1	9057
3757	KCNH2	4228
8454	CUL1	12124
10827	FAM114A2	2180
26999	CYFIP2	7285
23118	TAB2	21251
116254	GINM1	5197
5610	EIF2AK2	8204
57602	USP36	3044
58508	KMT2C	10760
55283	MCOLN3	250
114800	CCDC85A	16
23369	PUM2	20668
84545	MRPL43	3221
3700	ITIH4	33
3697	ITIH1	2
54969	HPF1	2818
51663	ZFR	12578
55609	ZNF280C	2667
10886	NPFFR2	10
112885	PHF21B	384
7185	TRAF1	427
54542	RC3H2	6036
55540	IL17RB	869
10758	TRAF3IP2	3608
8908	GYG2	847
131566	DCBLD2	6773
6646	SOAT1	2693
5318	PKP2	4040
4438	MSH4	11
2155	F7	116
2665	GDI2	28168
639	PRDM1	967
9474	ATG5	4810
57458	TMCC3	2690
57095	PITHD1	4136
57504	MTA3	6461
8975	USP13	3053
23200	ATP11B	3622
3918	LAMC2	2033
5218	CDK14	9688
29927	SEC61A1	14561
4659	PPP1R12A	21978
5923	RASGRF1	11
816	CAMK2B	347
9696	CROCC	3369
55718	POLR3E	4308
493	ATP2B4	21277
9877	ZC3H11A	22
55781	RIOK2	2417
54432	YIPF1	2517
55706	NDC1	5973
1608	DGKG	29
84256	FLYWCH1	3009
64718	UNKL	360
6916	TBXAS1	1580
64761	PARP12	823
5832	ALDH18A1	8245
6894	TARBP1	5289
5188	GATB	1621
4084	MXD1	1442
5128	CDK17	5017
548645	DNAJC25	1229
6515	SLC2A3	3838
5662	PSD	271
9150	CTDP1	1299
8531	YBX3	27416
55359	STYK1	101
65125	WNK1	29039
55749	CCAR1	13648
11054	OGFR	2255
2769	GNA15	96
84699	CREB3L3	1
55650	PIGV	1370
10076	PTPRU	929
9410	SNRNP40	4200
23504	RIMBP2	1523
1301	COL11A1	222
79832	QSER1	11230
51660	MPC1	2719
30	ACAA1	999
586	BCAT1	8059
51564	HDAC7	9459
11178	LZTS1	4066
93166	PRDM6	226
7478	WNT8A	5
6676	SPAG4	192
10787	NCKAP1	14944
60488	MRPS35	6773
2983	GUCY1B1	3932
6433	SFSWAP	9666
10188	TNK2	2265
23041	MON2	7055
1001	CDH3	22708
416	ARSF	3
65056	GPBP1	18095
84649	DGAT2	287
7771	ZNF112	731
1431	CS	24710
4058	LTK	65
64951	MRPS24	9
63916	ELMO2	4529
23063	WAPL	5650
81671	VMP1	6993
10513	APPBP2	4810
5424	POLD1	2888
124925	SEZ6	33
1975	EIF4B	60594
28968	SLC6A16	1239
29998	BICRA	4878
56848	SPHK2	1050
6141	RPL18	90385
770	CA11	2801
79763	ISOC2	916
11338	U2AF2	13717
29924	EPN1	15238
55588	MED29	5485
57491	AHRR	10
2928	GSC2	1
10838	ZNF275	4626
8776	MTMR1	2941
2817	GPC1	5029
57143	ADCK1	735
3029	HAGH	961
6047	RNF4	5533
841	CASP8	888
22998	LIMCH1	15337
55726	INTS13	4876
51768	TM7SF3	3010
1747	DLX3	565
53340	SPA17	543
10077	TSPAN32	90
8839	CCN5	4
58524	DMRT3	118
10402	ST3GAL6	1913
9914	ATP2C2	175
4804	NGFR	6612
50937	CDON	1959
6873	TAF2	6797
28996	HIPK2	41447
23534	TNPO3	6981
8625	RFXANK	3088
54929	TMEM161A	2569
9170	LPAR2	1465
5476	CTSA	3387
10147	SUGP2	9478
6558	SLC12A2	4758
28966	SNX24	694
2139	EYA2	4737
1265	CNN2	8679
10347	ABCA7	255
9627	SNCAIP	9399
11218	DDX20	2247
53339	BTBD1	4367
55711	FAR2	2048
8537	BCAS1	26
5449	POU1F1	1
1117	CHI3L2	9
22904	SBNO2	2101
5378	PMS1	3462
10362	HMG20B	6665
10203	CALCRL	681
6882	TAF11	5853
23294	ANKS1A	13504
8943	AP3D1	11197
7629	ZNF76	4764
9351	SLC9A3R2	8759
4913	NTHL1	3259
54887	UHRF1BP1	3379
2773	GNAI3	11339
3843	IPO5	29978
4942	OAT	2400
10885	WDR3	3145
5586	PKN2	8244
57418	WDR18	4038
9697	TRAM2	3989
9423	NTN1	411
9340	GLP2R	2
55388	MCM10	3245
1606	DGKA	1051
2065	ERBB3	3193
54763	ROPN1	17
91526	ANKRD44	1426
3735	KARS1	6128
23536	ADAT1	1009
10954	PDIA5	776
55633	TBC1D22B	2203
4710	NDUFB4	9791
23013	SPEN	17015
4638	MYLK	6985
55854	ZC3H15	7752
6416	MAP2K4	4814
55248	PACC1	3105
9892	SNAP91	10
9748	SLK	5956
51167	CYB5R4	661
1308	COL17A1	1528
119391	GSTO2	6145
55176	SEC61A2	2186
5588	PRKCQ	970
7089	TLE2	7012
51665	ASB1	3231
83641	FAM107B	5342
4199	ME1	101
23216	TBC1D1	8888
8621	CDK13	11530
10797	MTHFD2	4181
84679	SLC9A7	897
55810	FOXJ2	5999
4904	YBX1	46995
5141	PDE4A	347
5525	PPP2R5A	3576
1496	CTNNA2	19
1994	ELAVL1	21049
7075	TIE1	2739
57609	DIP2B	7807
6602	SMARCD1	23246
9682	KDM4A	1284
4802	NFYC	10082
84217	ZMYND12	430
6550	SLC9A3	47
25791	NGEF	110
259266	ASPM	7590
8832	CD84	178
64834	ELOVL1	1979
6688	SPI1	591
30834	POLR1H	2877
744	MPPED2	4235
51208	CLDN18	39
27107	ZBTB11	3506
4287	ATXN3	2049
9950	GOLGA5	3653
2263	FGFR2	5905
55631	LRRC40	3421
51015	ISOC1	2964
2009	EML1	3685
60487	TRMT11	4979
55623	THUMPD1	12311
91283	MSANTD3	2060
26153	KIF26A	160
55102	ATG2B	3014
10565	ARFGEF1	5337
57623	ZFAT	1151
9650	MTFR1	2160
10734	STAG3	396
2235	FECH	1494
4649	MYO9A	2679
8653	DDX3Y	8578
5214	PFKP	3397
3422	IDI1	1941
6672	SP100	1697
1316	KLF6	7295
8611	PLPP1	1016
4756	NEO1	18871
23471	TRAM1	14243
5255	PHKA1	1460
7132	TNFRSF1A	9271
782	CACNB1	930
7813	EVI5	1975
9399	STOML1	862
5315	PKM	90566
54505	DHX29	3993
30836	DNTTIP2	6643
79091	METTL22	2040
7158	TP53BP1	4402
7216	TRO	7504
51018	RRP15	6196
387	RHOA	42724
1659	DHX8	5368
5590	PRKCZ	1227
7544	ZFY	1394
55699	IARS2	11096
6857	SYT1	2919
89795	NAV3	30587
3421	IDH3G	4576
79641	ROGDI	1188
57595	PDZD4	1122
492	ATP2B3	125
6093	ROCK1	9845
865	CBFB	21615
5165	PDK3	1439
8692	HYAL2	5628
9759	HDAC4	2654
11186	RASSF1	1580
2261	FGFR3	749
3430	IFI35	149
63897	HEATR6	2691
80347	COASY	3137
79990	PLEKHH3	1610
4205	MEF2A	3518
55593	OTUD5	6584
7030	TFE3	3620
4943	TBC1D25	1277
2182	ACSL4	4397
3632	INPP5A	1748
27238	GPKOW	1270
56850	GRIPAP1	2863
24140	FTSJ1	2659
55771	PRR11	5748
65055	REEP1	923
23250	ATP11A	4625
25885	POLR1A	5541
9741	LAPTM4A	52707
57217	TTC7A	1369
51447	IP6K2	12715
286749	STON1-GTF2A1L	9
55133	SRBD1	1966
3796	KIF2A	4866
10235	RASGRP2	174
23198	PSME4	8411
57560	IFT80	2815
22933	SIRT2	3839
27248	ERLEC1	4724
5526	PPP2R5B	1006
5837	PYGM	211
8712	PAGE1	1
5307	PITX1	6
57113	TRPC7	3
375449	MAST4	5312
221395	ADGRF5	3924
54549	SDK2	3910
8756	ADAM7	2
55746	NUP133	8200
64710	NUCKS1	111477
55737	VPS35	23541
10294	DNAJA2	8860
602	BCL3	2532
8514	KCNAB2	805
10060	ABCC9	4601
51083	GAL	71
29121	CLEC2D	2257
139341	FUNDC1	1491
4129	MAOB	1001
6095	RORA	3356
1815	DRD4	187
7049	TGFBR3	4011
8399	PLA2G10	10
54626	HES2	99
483	ATP1B3	4571
4734	NEDD4	2043
9488	PIGB	545
5597	MAPK6	6753
10681	GNB5	1962
5873	RAB27A	1212
27440	HDHD5	2324
7353	UFD1	2844
4040	LRP6	19085
2984	GUCY2C	33
6343	SCT	9
57661	PHRF1	4219
8518	ELP1	3680
4925	NUCB2	4162
5217	PFN2	31884
5774	PTPN3	1889
6710	SPTB	1263
27071	DAPP1	80
2255	FGF10	1776
23446	SLC44A1	17621
54916	TMEM260	1811
23293	SMG6	1713
10640	EXOC5	7103
8218	CLTCL1	237
27006	FGF22	28
10272	FSTL3	440
9993	DGCR2	7736
55658	RNF126	3144
4335	MNT	2144
79364	ZXDC	1841
23210	JMJD6	1725
5423	POLB	5624
55808	ST6GALNAC1	32
55062	WIPI1	283
22844	FRMPD1	54
57704	GBA2	3164
3340	NDST1	9331
440	ASNS	75
10947	AP3M2	6011
1258	CNGB1	23
10610	ST6GALNAC2	32
1103	CHAT	3
26986	PABPC1	200019
10420	TESK2	233
29105	CFAP20	4744
1459	CSNK2A2	4341
11099	PTPN21	2397
8891	EIF2B3	1970
815	CAMK2A	21
6949	TCOF1	9653
998	CDC42	19641
26031	OSBPL3	2971
2046	EPHA8	12
6559	SLC12A3	27
56852	RAD18	2071
490	ATP2B1	24964
29850	TRPM5	597
8440	NCK2	9939
9448	MAP4K4	28253
11320	MGAT4A	1844
6160	RPL31	93432
9948	WDR1	14162
23161	SNX13	6336
79658	ARHGAP10	1232
6196	RPS6KA2	6303
54556	ING3	2812
22846	VASH1	2462
29995	LMCD1	1733
114049	BUD23	8832
6400	SEL1L	6770
9319	TRIP13	2751
537	ATP6AP1	9061
6929	TCF3	31134
28951	TRIB2	35380
26528	DAZAP1	7471
53615	MBD3	7228
6596	HLTF	903
9130	FAM50A	3502
60343	FAM3A	1925
29894	CPSF1	14635
140469	MYO3B	496
79901	CYBRD1	6409
5134	PDCD2	8440
55117	SLC6A15	23
51109	RDH11	5383
5566	PRKACA	13835
22859	ADGRL1	21385
6694	SPP2	4
87	ACTN1	13826
23503	ZFYVE26	2357
27330	RPS6KA6	942
22905	EPN2	1446
26469	PTPN18	2021
55679	LIMS2	1027
55515	ASIC4	48
10290	SPEG	2113
84708	LNX1	1063
224	ALDH3A2	6908
7037	TFRC	4081
6720	SREBF1	3207
7224	TRPC5	19
27125	AFF4	7472
7321	UBE2D1	4250
64398	MPP5	1899
9886	RHOBTB1	4444
8243	SMC1A	16412
3028	HSD17B10	5014
2011	MARK2	4257
3161	HMMR	3676
55743	CHFR	2042
29953	TRHDE	448
8974	P4HA2	1355
2213	FCGR2B	88
4775	NFATC3	3040
51095	TRNT1	1613
37	ACADVL	6477
6793	STK10	1296
23291	FBXW11	4223
9744	ACAP1	488
1400	CRMP1	2224
2121	EVC	1606
51009	DERL2	5127
54847	SIDT1	363
54820	NDE1	4847
10335	IRAG1	1501
79041	TMEM38A	446
8907	AP1M1	5921
5817	PVR	2126
7515	XRCC1	5241
949	SCARB1	2130
54905	CYP2W1	78
4171	MCM2	3912
54456	MOV10L1	22
56666	PANX2	143
83642	SELENOO	1879
8626	TP63	382
80216	ALPK1	824
3993	LLGL2	1698
5151	PDE8A	1817
1183	CLCN4	1425
54475	NLE1	2347
6389	SDHA	517
6605	SMARCE1	3103
54752	FNDC8	7
55876	GSDMB	1015
5927	KDM5A	9058
4185	ADAM11	309
