Entrezgene	gene_name	expression
50619	DEF6	346
51177	PLEKHO1	8739
2730	GCLM	1205
23304	UBR2	2645
30846	EHD2	951
55635	DEPDC1	4716
25901	CCDC28A	1902
58528	RRAGD	2724
3298	HSF2	5552
51230	PHF20	4258
8630	HSD17B6	136
10062	NR1H3	820
1890	TYMP	282
29781	NCAPH2	6987
10953	TOMM34	10687
11231	SEC63	8153
23633	KPNA6	6471
7431	VIM	29012
355	FAS	747
8635	RNASET2	756
960	CD44	450
3755	KCNG1	2263
56895	AGPAT4	1435
57823	SLAMF7	139
11119	BTN3A1	483
4285	MIPEP	1371
5583	PRKCH	214
3645	INSRR	11
3459	IFNGR1	2386
11285	B4GALT7	2770
9047	SH2D2A	330
7444	VRK2	423
7133	TNFRSF1B	469
55591	VEZT	7400
5452	POU2F2	354
65980	BRD9	4098
6642	SNX1	7749
9519	TBPL1	2410
56938	ARNTL2	1050
9774	BCLAF1	15031
55334	SLC39A9	3224
286	ANK1	110
51106	TFB1M	426
9135	RABEP1	1823
3149	HMGB3	13567
23279	NUP160	10611
578	BAK1	1983
4593	MUSK	1
22807	IKZF2	204
2896	GRN	7684
51306	FAM13B	2041
57514	ARHGAP31	601
55166	CENPQ	1266
6301	SARS1	12105
8498	RANBP3	2982
5926	ARID4A	1387
7260	EIPR1	3010
10908	PNPLA6	2686
8100	IFT88	1049
56052	ALG1	966
55596	ZCCHC8	2308
10061	ABCF2	3170
54480	CHPF2	1447
57554	LRRC7	1062
2530	FUT8	546
55236	UBA6	2424
9846	GAB2	1793
535	ATP6V0A1	1415
8554	PIAS1	6535
9497	SLC4A7	3455
321	APBA2	4649
5606	MAP2K3	1780
79645	EFCAB1	236
9168	TMSB10	112609
28990	ASTE1	811
25897	RNF19A	2958
8504	PEX3	1591
11345	GABARAPL2	5502
4653	MYOC	12
26751	SH3YL1	2214
84908	FAM136A	5646
7414	VCL	20464
55789	DEPDC1B	2993
23604	DAPK2	191
8439	NSMAF	2692
159	ADSS2	2671
26228	STAP1	4
7077	TIMP2	4551
5981	RFC1	7103
55773	TBC1D23	3104
8452	CUL3	2570
9172	MYOM2	2947
5009	OTC	3
10858	CYP46A1	136
26009	ZZZ3	3107
6570	SLC18A1	1
9099	USP2	183
846	CASR	11
27175	TUBG2	662
51121	RPL26L1	4974
2324	FLT4	819
54888	NSUN2	3119
54455	FBXO42	2615
4238	MFAP3	798
84245	MRI1	1795
4234	METTL1	1811
3224	HOXC8	2019
175	AGA	645
55300	PI4K2B	3090
259282	BOD1L1	6045
27430	MAT2B	10195
7092	TLL1	349
23644	EDC4	1834
7204	TRIO	12258
1462	VCAN	19239
23274	CLEC16A	2108
4481	MSR1	870
999	CDH1	669
23517	MTREX	5433
1767	DNAH5	41
9765	ZFYVE16	1845
79567	RIPOR1	926
729	C6	2
26064	RAI14	4750
11063	SOX30	30
11284	PNKP	1474
54831	BEST2	5
23035	PHLPP2	379
54908	SPDL1	4748
27067	STAU2	4213
54896	SLC66A1	789
1497	CTNS	793
65078	RTN4R	1687
79142	PHF23	1733
1008	CDH10	574
3631	INPP4A	3425
5874	RAB27B	30
5685	PSMA4	21691
23026	MYO16	137
55341	LSG1	3594
10039	PARP3	668
3371	TNC	7513
90326	THAP3	958
140876	RIPOR3	11
55775	TDP1	3461
84883	AIFM2	237
55812	SPATA7	1013
9440	MED17	639
54884	RETSAT	475
822	CAPG	336
1175	AP2S1	5380
7399	USH2A	15
11055	ZPBP	1
7038	TG	78
10863	ADAM28	120
8538	BARX2	236
54165	DCUN1D1	2959
23338	JADE2	530
7546	ZIC2	10374
3937	LCP2	521
54802	TRIT1	2623
153	ADRB1	2
9820	CUL7	3344
1495	CTNNA1	21881
5256	PHKA2	1460
54875	CNTLN	880
2042	EPHA3	2541
3309	HSPA5	23492
1829	DSG2	3331
54960	GEMIN8	789
8481	OFD1	1621
2824	GPM6B	1749
51438	MAGEC2	271
80243	PREX2	1554
22884	WDR37	1216
64848	YTHDC2	2247
56474	CTPS2	5083
51606	ATP6V1H	4583
5431	POLR2B	4541
56204	FAM214A	2394
116984	ARAP2	84
7175	TPR	8780
1356	CP	1
23247	KATNIP	1062
84062	DTNBP1	1286
7504	XK	110
57101	ANO2	195
57102	C12orf4	2541
6322	SCML1	1559
55841	WWC3	1852
395	ARHGAP6	725
27146	FAM184B	212
4134	MAP4	13345
57120	GOPC	3645
6098	ROS1	8
57646	USP28	3591
9734	HDAC9	417
26262	TSPAN17	1361
51491	NOP16	1601
57545	CC2D2A	1781
50484	RRM2B	1295
168850	ZNF800	1411
608	TNFRSF17	1
92017	SNX29	1348
55885	LMO3	71
55173	MRPS10	4495
2978	GUCA1A	8
51773	RSF1	7180
55187	VPS13D	1968
10659	CELF2	2012
23196	FAM120A	12478
23518	R3HDM1	2985
1298	COL9A2	1198
4254	KITLG	724
1161	ERCC8	2081
11174	ADAMTS6	95
9563	H6PD	2704
9341	VAMP3	8743
8863	PER3	2373
10911	UTS2	5
3604	TNFRSF9	36
55040	EPN3	175
4052	LTBP1	8032
5954	RCN1	7868
2006	ELN	265
5982	RFC2	5283
57492	ARID1B	11919
81037	CLPTM1L	6834
23327	NEDD4L	1817
50943	FOXP3	76
89801	PPP1R3F	82
3074	HEXB	3400
79810	PTCD2	1188
340533	NEXMIF	13
51528	JKAMP	1077
27122	DKK3	922
7984	ARHGEF5	559
9603	NFE2L3	429
63933	MCUR1	3904
51474	LIMA1	3781
25875	LETMD1	6407
9498	SLC4A8	1143
10319	LAMC3	4112
5733	PTGER3	40
79931	TNIP3	11
5601	MAPK9	3623
91522	COL23A1	146
9564	BCAR1	1558
84067	FAM160A2	2686
9709	HERPUD1	2967
9454	HOMER3	1123
5888	RAD51	3299
10721	POLQ	1156
5291	PIK3CB	1623
1535	CYBA	4447
84321	THOC3	3326
23593	HEBP2	7558
10198	MPHOSPH9	2080
54477	PLEKHA5	3227
5652	PRSS8	265
80143	SIKE1	7870
23223	RRP12	3509
57600	FNIP2	1863
6307	MSMO1	3145
55761	TTC17	4584
60529	ALX4	21
23105	FSTL4	17
1112	FOXN3	5031
728464	METTL24	134
8574	AKR7A2	7655
51154	MRTO4	6321
4826	NNAT	81083
55850	USE1	1386
23101	MCF2L2	71
83714	NRIP2	579
3909	LAMA3	267
55745	AP5M1	1728
29945	ANAPC4	1759
3784	KCNQ1	251
27095	TRAPPC3	2887
9967	THRAP3	10468
29085	PHPT1	5878
954	ENTPD2	8
4065	LY75	107
51742	ARID4B	3210
23596	OPN3	105
10806	SDCCAG8	553
5798	PTPRN	7
55733	HHAT	294
23095	KIF1B	9026
2296	FOXC1	21390
25771	TBC1D22A	2318
23224	SYNE2	2441
57475	PLEKHH1	703
10079	ATP9A	7834
