Entrezgene	gene_name	expression
54802	TRIT1	1975
153	ADRB1	19
2981	GUCA2B	1
9820	CUL7	4329
1495	CTNNA1	32666
5256	PHKA2	1051
54875	CNTLN	2111
2042	EPHA3	1712
3309	HSPA5	56250
1829	DSG2	11315
54960	GEMIN8	1752
8481	OFD1	2232
2824	GPM6B	1359
51438	MAGEC2	1
80243	PREX2	824
22884	WDR37	1765
64848	YTHDC2	2353
56474	CTPS2	4857
51606	ATP6V1H	4101
5431	POLR2B	5811
56204	FAM214A	4363
116984	ARAP2	75
7175	TPR	10328
1356	CP	20
23247	KATNIP	1229
84062	DTNBP1	1685
7504	XK	190
57101	ANO2	449
57102	C12orf4	1592
6322	SCML1	727
55841	WWC3	2500
395	ARHGAP6	689
27146	FAM184B	198
4134	MAP4	10476
57120	GOPC	5238
6098	ROS1	7
57646	USP28	6168
9734	HDAC9	432
26262	TSPAN17	960
51491	NOP16	889
57545	CC2D2A	2265
50484	RRM2B	2621
168850	ZNF800	1654
608	TNFRSF17	6
92017	SNX29	1703
55885	LMO3	15
55173	MRPS10	4091
2978	GUCA1A	2
51773	RSF1	7581
55187	VPS13D	1910
10659	CELF2	1346
23196	FAM120A	16516
23518	R3HDM1	5559
1298	COL9A2	4730
4254	KITLG	504
1161	ERCC8	1929
11174	ADAMTS6	178
9563	H6PD	5998
9341	VAMP3	11242
8863	PER3	1543
10911	UTS2	3
3604	TNFRSF9	34
55040	EPN3	139
4052	LTBP1	18138
5954	RCN1	14236
2006	ELN	741
5982	RFC2	3732
57492	ARID1B	14449
81037	CLPTM1L	5676
23327	NEDD4L	5381
50943	FOXP3	48
89801	PPP1R3F	333
3074	HEXB	3013
79810	PTCD2	1427
340533	NEXMIF	5
51528	JKAMP	3711
27122	DKK3	3184
7984	ARHGEF5	913
9603	NFE2L3	1316
63933	MCUR1	4466
51474	LIMA1	2555
25875	LETMD1	5655
9498	SLC4A8	899
10319	LAMC3	2192
5733	PTGER3	31
79931	TNIP3	17
5601	MAPK9	2626
91522	COL23A1	156
9564	BCAR1	3922
84067	FAM160A2	1870
9709	HERPUD1	4858
9454	HOMER3	3793
5888	RAD51	1836
10721	POLQ	1046
5291	PIK3CB	1808
1535	CYBA	4776
84321	THOC3	2090
23593	HEBP2	4811
10198	MPHOSPH9	2243
54477	PLEKHA5	2638
5652	PRSS8	780
80143	SIKE1	8002
23223	RRP12	3420
57600	FNIP2	3889
6307	MSMO1	3188
55761	TTC17	5338
60529	ALX4	48
23105	FSTL4	142
1112	FOXN3	5834
728464	METTL24	78
8574	AKR7A2	4756
51154	MRTO4	3547
4826	NNAT	28718
55850	USE1	1711
23101	MCF2L2	75
83714	NRIP2	213
3909	LAMA3	102
55745	AP5M1	2872
29945	ANAPC4	1925
3784	KCNQ1	930
27095	TRAPPC3	2062
9967	THRAP3	10166
29085	PHPT1	6770
954	ENTPD2	4
4065	LY75	82
51742	ARID4B	7288
23596	OPN3	143
10806	SDCCAG8	1058
5798	PTPRN	15
55733	HHAT	1139
23095	KIF1B	9492
2296	FOXC1	31830
25771	TBC1D22A	2280
23224	SYNE2	4799
57475	PLEKHH1	3687
10079	ATP9A	6753
140689	CBLN4	52
25884	CHRDL2	22
23201	FAM168A	7170
84957	RELT	453
2581	GALC	5255
51602	NOP58	4710
26099	SZRD1	6281
3757	KCNH2	4188
8454	CUL1	7450
10827	FAM114A2	2140
26999	CYFIP2	8613
23118	TAB2	10296
116254	GINM1	4488
5610	EIF2AK2	6267
57602	USP36	2995
58508	KMT2C	6094
55283	MCOLN3	383
23369	PUM2	16677
84545	MRPL43	3844
3700	ITIH4	5
3697	ITIH1	3
54969	HPF1	2679
51663	ZFR	14928
55609	ZNF280C	2622
10886	NPFFR2	13
112885	PHF21B	294
7185	TRAF1	855
54542	RC3H2	7171
55540	IL17RB	570
10758	TRAF3IP2	1552
8908	GYG2	1991
131566	DCBLD2	7218
6317	SERPINB3	4
6646	SOAT1	2320
5318	PKP2	1983
4438	MSH4	29
2155	F7	27
2665	GDI2	34190
639	PRDM1	592
9474	ATG5	3808
57458	TMCC3	11580
57095	PITHD1	3719
57504	MTA3	8147
8975	USP13	1663
23200	ATP11B	5833
3918	LAMC2	6581
5218	CDK14	1609
29927	SEC61A1	11200
4659	PPP1R12A	9181
5923	RASGRF1	23
816	CAMK2B	127
9696	CROCC	1868
55718	POLR3E	2357
493	ATP2B4	4767
9877	ZC3H11A	3
55781	RIOK2	2535
54432	YIPF1	3578
55706	NDC1	6053
1608	DGKG	12
84256	FLYWCH1	2107
64718	UNKL	717
6916	TBXAS1	1285
64761	PARP12	545
5832	ALDH18A1	7351
6894	TARBP1	2457
5188	GATB	1582
4084	MXD1	2102
5128	CDK17	4467
548645	DNAJC25	1133
6515	SLC2A3	3113
5662	PSD	361
9150	CTDP1	1222
8531	YBX3	36008
55359	STYK1	27
65125	WNK1	17952
55749	CCAR1	8276
11054	OGFR	2169
2769	GNA15	44
84699	CREB3L3	2
55650	PIGV	836
10076	PTPRU	842
9410	SNRNP40	5032
23504	RIMBP2	840
1301	COL11A1	25
79832	QSER1	11728
51660	MPC1	1258
30	ACAA1	821
586	BCAT1	1464
51564	HDAC7	6120
11178	LZTS1	1754
93166	PRDM6	37
7478	WNT8A	5
6676	SPAG4	584
10787	NCKAP1	17099
60488	MRPS35	5738
2983	GUCY1B1	1413
6433	SFSWAP	4350
10188	TNK2	1270
23041	MON2	3595
1001	CDH3	1018
416	ARSF	4
65056	GPBP1	16149
84649	DGAT2	785
7771	ZNF112	804
1431	CS	18195
4058	LTK	14
64951	MRPS24	8
63916	ELMO2	3655
23063	WAPL	4230
81671	VMP1	4929
10513	APPBP2	5616
5424	POLD1	3107
124925	SEZ6	9
1975	EIF4B	38370
28968	SLC6A16	131
29998	BICRA	3004
56848	SPHK2	857
6141	RPL18	122974
770	CA11	2277
79763	ISOC2	958
11338	U2AF2	7683
29924	EPN1	13711
55588	MED29	5406
57491	AHRR	13
2928	GSC2	1
10838	ZNF275	2599
8776	MTMR1	2509
2817	GPC1	6291
57143	ADCK1	563
3029	HAGH	1629
6047	RNF4	4382
841	CASP8	570
22998	LIMCH1	1271
55726	INTS13	1935
51768	TM7SF3	2161
1747	DLX3	77
53340	SPA17	976
10077	TSPAN32	12
8839	CCN5	4
58524	DMRT3	295
10402	ST3GAL6	617
9914	ATP2C2	45
4804	NGFR	2137
50937	CDON	1699
6873	TAF2	3898
28996	HIPK2	24719
23534	TNPO3	2897
8625	RFXANK	3243
54929	TMEM161A	2508
9170	LPAR2	2333
5476	CTSA	2712
10147	SUGP2	7732
6558	SLC12A2	3613
28966	SNX24	985
2139	EYA2	40
1265	CNN2	705
10347	ABCA7	113
9627	SNCAIP	148
11218	DDX20	2565
53339	BTBD1	5664
55711	FAR2	188
8537	BCAS1	7
5449	POU1F1	1
1117	CHI3L2	10
22904	SBNO2	2285
5378	PMS1	3368
10362	HMG20B	6126
10203	CALCRL	473
6882	TAF11	3492
23294	ANKS1A	3984
8943	AP3D1	10290
7629	ZNF76	1762
9351	SLC9A3R2	5235
4913	NTHL1	2313
54887	UHRF1BP1	2473
2773	GNAI3	14155
3843	IPO5	27708
4942	OAT	3851
10885	WDR3	3566
5586	PKN2	7264
57418	WDR18	6141
9697	TRAM2	2155
9423	NTN1	93
9340	GLP2R	5
55388	MCM10	2033
1606	DGKA	555
2065	ERBB3	104
54763	ROPN1	1
91526	ANKRD44	270
3735	KARS1	15933
23536	ADAT1	1241
10954	PDIA5	467
55633	TBC1D22B	1195
4710	NDUFB4	13759
23013	SPEN	8678
4638	MYLK	698
55854	ZC3H15	7644
6416	MAP2K4	5496
55248	PACC1	2182
9892	SNAP91	16
9748	SLK	6400
51167	CYB5R4	692
1308	COL17A1	18
119391	GSTO2	4781
55176	SEC61A2	1621
5588	PRKCQ	493
7089	TLE2	316
51665	ASB1	1955
83641	FAM107B	4869
4199	ME1	49
23216	TBC1D1	7619
8621	CDK13	6109
10797	MTHFD2	5346
84679	SLC9A7	796
55810	FOXJ2	2535
4904	YBX1	41094
5141	PDE4A	292
5525	PPP2R5A	4755
1496	CTNNA2	212
1994	ELAVL1	17821
7075	TIE1	1707
57609	DIP2B	4691
6602	SMARCD1	19212
9682	KDM4A	633
4802	NFYC	7580
84217	ZMYND12	261
6550	SLC9A3	19
25791	NGEF	422
259266	ASPM	4896
8832	CD84	111
64834	ELOVL1	1628
6688	SPI1	378
30834	POLR1H	1846
744	MPPED2	29
51208	CLDN18	14
27107	ZBTB11	2626
4287	ATXN3	3256
9950	GOLGA5	3117
2263	FGFR2	14928
55631	LRRC40	3608
51015	ISOC1	2334
2009	EML1	2430
60487	TRMT11	3644
55623	THUMPD1	7061
91283	MSANTD3	1655
26153	KIF26A	41
55102	ATG2B	2360
10565	ARFGEF1	7963
348158	ACSM2B	4
57623	ZFAT	935
9650	MTFR1	1689
10734	STAG3	199
2235	FECH	1868
4649	MYO9A	1685
8653	DDX3Y	4
5214	PFKP	13160
3422	IDI1	2210
6672	SP100	1575
1316	KLF6	3462
8611	PLPP1	837
4756	NEO1	16234
23471	TRAM1	11495
5255	PHKA1	1569
7132	TNFRSF1A	4256
782	CACNB1	852
7813	EVI5	1998
9399	STOML1	494
5315	PKM	109398
54505	DHX29	2681
30836	DNTTIP2	6577
79091	METTL22	1132
7158	TP53BP1	2786
7216	TRO	3657
51018	RRP15	4093
387	RHOA	46512
1659	DHX8	3736
5590	PRKCZ	1054
7544	ZFY	1
55699	IARS2	8778
6857	SYT1	345
89795	NAV3	153
3421	IDH3G	4594
79641	ROGDI	984
57595	PDZD4	155
492	ATP2B3	42
6093	ROCK1	7325
865	CBFB	8918
5165	PDK3	4804
8692	HYAL2	5007
9759	HDAC4	2897
11186	RASSF1	1057
2261	FGFR3	510
3430	IFI35	131
63897	HEATR6	2683
80347	COASY	3430
79990	PLEKHH3	699
4205	MEF2A	2954
55593	OTUD5	4991
7030	TFE3	2718
4943	TBC1D25	1438
2182	ACSL4	3428
3632	INPP5A	1819
27238	GPKOW	1792
56850	GRIPAP1	1907
24140	FTSJ1	2269
55771	PRR11	3877
65055	REEP1	233
23250	ATP11A	6336
25885	POLR1A	5021
9741	LAPTM4A	43462
57217	TTC7A	1181
51447	IP6K2	10499
286749	STON1-GTF2A1L	10
55133	SRBD1	2182
3796	KIF2A	6587
10235	RASGRP2	99
23198	PSME4	7886
57560	IFT80	2013
22933	SIRT2	1362
27248	ERLEC1	5459
5526	PPP2R5B	565
5837	PYGM	719
8712	PAGE1	6
5307	PITX1	8
57113	TRPC7	2
375449	MAST4	2178
221395	ADGRF5	2563
54549	SDK2	2094
8756	ADAM7	7
55746	NUP133	6903
64710	NUCKS1	51372
55737	VPS35	14509
10294	DNAJA2	6934
602	BCL3	996
8514	KCNAB2	575
10060	ABCC9	2515
51083	GAL	48
29121	CLEC2D	945
139341	FUNDC1	2291
4129	MAOB	141
6095	RORA	775
1815	DRD4	98
7049	TGFBR3	1533
8399	PLA2G10	20
54626	HES2	48
483	ATP1B3	4425
4734	NEDD4	2450
9488	PIGB	484
5597	MAPK6	18304
10681	GNB5	2131
5873	RAB27A	789
27440	HDHD5	2687
7353	UFD1	2300
4040	LRP6	8880
2984	GUCY2C	13
6343	SCT	54
57661	PHRF1	3864
8518	ELP1	4241
4925	NUCB2	3592
5217	PFN2	25038
5774	PTPN3	833
6710	SPTB	2338
27071	DAPP1	35
2255	FGF10	564
23446	SLC44A1	16091
54916	TMEM260	1195
23293	SMG6	1371
10640	EXOC5	8014
8218	CLTCL1	476
27006	FGF22	7
10272	FSTL3	453
9993	DGCR2	7523
55658	RNF126	3718
4335	MNT	1863
79364	ZXDC	1674
23210	JMJD6	1240
5423	POLB	3794
55808	ST6GALNAC1	47
55062	WIPI1	354
22844	FRMPD1	45
57704	GBA2	2991
3340	NDST1	7814
440	ASNS	33
10947	AP3M2	3263
1258	CNGB1	22
10610	ST6GALNAC2	20
1103	CHAT	177
26986	PABPC1	118481
10420	TESK2	432
29105	CFAP20	4150
1459	CSNK2A2	3040
11099	PTPN21	2125
8891	EIF2B3	1533
815	CAMK2A	14
6949	TCOF1	6484
998	CDC42	16816
26031	OSBPL3	1723
2046	EPHA8	13
6559	SLC12A3	3
56852	RAD18	1960
490	ATP2B1	4075
29850	TRPM5	5215
8440	NCK2	6363
9448	MAP4K4	21167
11320	MGAT4A	2625
6160	RPL31	148646
9948	WDR1	12750
23161	SNX13	2711
54860	MS4A12	1
79658	ARHGAP10	2502
6196	RPS6KA2	3858
54556	ING3	3319
22846	VASH1	1424
29995	LMCD1	683
114049	BUD23	5764
6400	SEL1L	6482
9319	TRIP13	2136
537	ATP6AP1	8454
6929	TCF3	19054
28951	TRIB2	9653
26528	DAZAP1	4886
53615	MBD3	4407
51052	PRLH	3
6596	HLTF	1245
9130	FAM50A	3045
60343	FAM3A	1517
29894	CPSF1	10927
140469	MYO3B	32
79901	CYBRD1	2215
28513	CDH19	12
5134	PDCD2	4847
55117	SLC6A15	18
51109	RDH11	4802
5566	PRKACA	8544
22859	ADGRL1	11363
87	ACTN1	5347
23503	ZFYVE26	2222
27330	RPS6KA6	867
22905	EPN2	1088
26469	PTPN18	3255
55679	LIMS2	1207
55515	ASIC4	3
10290	SPEG	1633
84708	LNX1	292
224	ALDH3A2	5799
7037	TFRC	5099
6720	SREBF1	2692
7224	TRPC5	2
27125	AFF4	7943
7321	UBE2D1	5538
64398	MPP5	2978
9886	RHOBTB1	2847
8243	SMC1A	14636
3028	HSD17B10	4689
2011	MARK2	3572
3161	HMMR	3729
55743	CHFR	1707
29953	TRHDE	40
8974	P4HA2	2227
2213	FCGR2B	98
4775	NFATC3	1848
51095	TRNT1	1528
37	ACADVL	5618
6793	STK10	701
23291	FBXW11	3703
9744	ACAP1	157
1400	CRMP1	727
2121	EVC	1534
51009	DERL2	5723
54847	SIDT1	611
54820	NDE1	2018
10335	IRAG1	178
79041	TMEM38A	1908
8907	AP1M1	6201
5817	PVR	1305
7515	XRCC1	6710
949	SCARB1	2601
54905	CYP2W1	5
4171	MCM2	4021
54456	MOV10L1	8
56666	PANX2	105
83642	SELENOO	1240
8626	TP63	27
80216	ALPK1	329
3993	LLGL2	1490
5151	PDE8A	1915
1183	CLCN4	956
54475	NLE1	2222
6389	SDHA	441
6605	SMARCE1	2544
54752	FNDC8	17
55876	GSDMB	504
5927	KDM5A	6716
4185	ADAM11	557
5523	PPP2R3A	2572
10979	FERMT2	6954
8647	ABCB11	13
