Entrezgene	gene_name	expression
440193	CCDC88C	14277
10138	YAF2	2001
10771	ZMYND11	7917
7454	WAS	287
1800	DPEP1	68
637	BID	3031
9782	MATR3	923
29881	NPC1L1	21
64132	XYLT2	3947
84220	RGPD5	35
81551	STMN4	48
23386	NUDCD3	9106
3670	ISL1	2
55349	CHDH	870
53832	IL20RA	133
1179	CLCA1	1
22802	CLCA4	5
55830	GLT8D1	6260
27032	ATP2C1	13640
3479	IGF1	194
92745	SLC38A5	331
10928	RALBP1	10780
22902	RUFY3	4229
1272	CNTN1	58
6556	SLC11A1	122
25937	WWTR1	10047
8540	AGPS	3677
63932	CXorf56	1434
477	ATP1A2	1684
55622	TTC27	1641
147948	ZNF582	368
23584	VSIG2	80
23187	PHLDB1	6117
8685	MARCO	15
1591	CYP24A1	24
56981	PRDM11	4293
57586	SYT13	691
6591	SNAI2	13027
972	CD74	33058
3082	HGF	405
54764	ZRANB1	2390
23154	NCDN	3740
25960	ADGRA2	11996
55734	ZFP64	5559
4331	MNAT1	1353
23034	SAMD4A	1139
864	RUNX3	134
4361	MRE11	5070
58473	PLEKHB1	843
1992	SERPINB1	1147
64816	CYP3A43	11
11136	SLC7A9	37
6683	SPAST	6990
9369	NRXN3	3866
114879	OSBPL5	2061
9716	AQR	9863
1373	CPS1	187
732	C8B	2
2273	FHL1	12888
51507	RTF2	4818
2554	GABRA1	544
55655	NLRP2	877
57210	SLC45A4	2081
9921	RNF10	15669
55778	ZNF839	632
64429	ZDHHC6	3109
57476	GRAMD1B	6089
6050	RNH1	5035
4719	NDUFS1	7798
9821	RB1CC1	9890
23071	ERP44	5431
211	ALAS1	2415
330	BIRC3	133
11215	AKAP11	9026
51022	GLRX2	2281
6617	SNAPC1	1694
51071	DERA	2484
11171	STRAP	14508
1244	ABCC2	102
50619	DEF6	582
51177	PLEKHO1	12129
2730	GCLM	844
23304	UBR2	4283
30846	EHD2	6145
55635	DEPDC1	3415
25901	CCDC28A	1614
58528	RRAGD	1652
3298	HSF2	4568
51230	PHF20	6277
8630	HSD17B6	249
10062	NR1H3	839
1890	TYMP	188
29781	NCAPH2	4827
10953	TOMM34	8425
11231	SEC63	12422
23633	KPNA6	11109
7431	VIM	93789
355	FAS	950
8635	RNASET2	933
960	CD44	5072
3755	KCNG1	5647
56895	AGPAT4	4101
57823	SLAMF7	128
11119	BTN3A1	2496
4285	MIPEP	1352
5583	PRKCH	547
3645	INSRR	11
3459	IFNGR1	2870
11285	B4GALT7	2581
9047	SH2D2A	303
7444	VRK2	430
7133	TNFRSF1B	563
55591	VEZT	8338
5452	POU2F2	277
65980	BRD9	4830
6642	SNX1	8305
9519	TBPL1	2106
56938	ARNTL2	415
9774	BCLAF1	30446
55334	SLC39A9	9442
286	ANK1	134
3381	IBSP	15
51106	TFB1M	736
9135	RABEP1	5447
3149	HMGB3	15608
23279	NUP160	15493
578	BAK1	1449
4593	MUSK	47
22807	IKZF2	1334
2896	GRN	12356
51306	FAM13B	3494
57514	ARHGAP31	2449
55166	CENPQ	1507
6301	SARS1	9002
8498	RANBP3	7330
5926	ARID4A	4997
7260	EIPR1	2724
10908	PNPLA6	3899
8100	IFT88	2707
56052	ALG1	793
55596	ZCCHC8	3209
10061	ABCF2	3028
54480	CHPF2	3070
57554	LRRC7	330
2530	FUT8	4765
55236	UBA6	6625
9846	GAB2	2576
535	ATP6V0A1	4318
8554	PIAS1	8666
9497	SLC4A7	8202
321	APBA2	7307
5606	MAP2K3	2325
79645	EFCAB1	1137
9168	TMSB10	72219
28990	ASTE1	837
25897	RNF19A	4381
8504	PEX3	1218
11345	GABARAPL2	7900
4653	MYOC	87
26751	SH3YL1	3303
84908	FAM136A	4524
7414	VCL	16963
55789	DEPDC1B	4098
23604	DAPK2	353
8439	NSMAF	4477
159	ADSS2	3942
26228	STAP1	24
7077	TIMP2	40926
5981	RFC1	9539
55773	TBC1D23	4025
8452	CUL3	7697
9172	MYOM2	1204
5009	OTC	24
10858	CYP46A1	375
26009	ZZZ3	6454
6570	SLC18A1	6
9099	USP2	291
846	CASR	130
27175	TUBG2	1343
51121	RPL26L1	2473
2324	FLT4	4941
54888	NSUN2	4376
54455	FBXO42	5029
4238	MFAP3	2253
84245	MRI1	879
4234	METTL1	1024
3224	HOXC8	7270
175	AGA	1449
55300	PI4K2B	2370
259282	BOD1L1	11399
27430	MAT2B	10507
7092	TLL1	2430
23644	EDC4	5004
7204	TRIO	14902
1462	VCAN	46108
23274	CLEC16A	4444
4481	MSR1	598
999	CDH1	1715
23517	MTREX	7210
1767	DNAH5	69
9765	ZFYVE16	5564
79567	RIPOR1	4667
729	C6	14
26064	RAI14	8796
11063	SOX30	90
11284	PNKP	2937
54831	BEST2	5
23035	PHLPP2	1386
54908	SPDL1	4550
27067	STAU2	4815
54896	SLC66A1	1094
1497	CTNS	1369
65078	RTN4R	3064
79142	PHF23	4426
1008	CDH10	2641
3631	INPP4A	4361
5874	RAB27B	301
5685	PSMA4	12550
23026	MYO16	32
55341	LSG1	3785
10039	PARP3	1118
3371	TNC	31879
90326	THAP3	1099
140876	RIPOR3	100
55775	TDP1	2913
84883	AIFM2	270
55812	SPATA7	1646
9440	MED17	959
54884	RETSAT	1429
822	CAPG	3001
1175	AP2S1	5375
7399	USH2A	121
11055	ZPBP	3
7038	TG	290
10863	ADAM28	177
8538	BARX2	106
54165	DCUN1D1	4061
23338	JADE2	345
7546	ZIC2	362
3937	LCP2	755
54802	TRIT1	2133
153	ADRB1	49
2981	GUCA2B	1
9820	CUL7	6444
1495	CTNNA1	40111
5256	PHKA2	2598
54875	CNTLN	4594
2042	EPHA3	6506
3309	HSPA5	49338
1829	DSG2	5158
54960	GEMIN8	1544
8481	OFD1	3852
2824	GPM6B	4941
51438	MAGEC2	1
80243	PREX2	6063
22884	WDR37	1930
64848	YTHDC2	4470
56474	CTPS2	6685
51606	ATP6V1H	3621
5431	POLR2B	11205
56204	FAM214A	3594
116984	ARAP2	137
7175	TPR	26948
1356	CP	41
23247	KATNIP	2278
84062	DTNBP1	1068
7504	XK	120
57101	ANO2	675
57102	C12orf4	2292
6322	SCML1	1218
55841	WWC3	3531
395	ARHGAP6	1402
27146	FAM184B	82
4134	MAP4	17816
57120	GOPC	7018
6098	ROS1	11
57646	USP28	5092
9734	HDAC9	7474
26262	TSPAN17	1526
51491	NOP16	1218
57545	CC2D2A	4649
50484	RRM2B	2611
168850	ZNF800	2648
608	TNFRSF17	7
92017	SNX29	3818
55885	LMO3	856
55173	MRPS10	4306
2978	GUCA1A	3
51773	RSF1	13003
55187	VPS13D	4770
10659	CELF2	6288
23196	FAM120A	16160
23518	R3HDM1	8499
1298	COL9A2	4752
4254	KITLG	1336
1161	ERCC8	2986
11174	ADAMTS6	170
9563	H6PD	18781
9341	VAMP3	7843
8863	PER3	3137
10911	UTS2	5
3604	TNFRSF9	15
55040	EPN3	222
4052	LTBP1	69869
5954	RCN1	7235
2006	ELN	16691
5982	RFC2	4192
57492	ARID1B	25177
81037	CLPTM1L	6877
23327	NEDD4L	16370
50943	FOXP3	83
89801	PPP1R3F	457
3074	HEXB	3037
79810	PTCD2	2551
340533	NEXMIF	51
51528	JKAMP	3518
27122	DKK3	3217
7984	ARHGEF5	1183
9603	NFE2L3	1310
63933	MCUR1	4115
51474	LIMA1	5960
25875	LETMD1	4842
9498	SLC4A8	2163
10319	LAMC3	1403
5733	PTGER3	657
79931	TNIP3	43
5601	MAPK9	3230
91522	COL23A1	2854
9564	BCAR1	7841
84067	FAM160A2	3099
9709	HERPUD1	3756
9454	HOMER3	2408
5888	RAD51	1628
10721	POLQ	1704
5291	PIK3CB	1565
1535	CYBA	2795
84321	THOC3	2777
23593	HEBP2	5840
10198	MPHOSPH9	4097
54477	PLEKHA5	4239
5652	PRSS8	164
80143	SIKE1	10156
23223	RRP12	5055
57600	FNIP2	4117
6307	MSMO1	2890
55761	TTC17	8171
60529	ALX4	7371
23105	FSTL4	40
1112	FOXN3	13084
728464	METTL24	106
8574	AKR7A2	4961
51154	MRTO4	4811
4826	NNAT	29821
55850	USE1	1469
23101	MCF2L2	76
83714	NRIP2	460
3909	LAMA3	909
55745	AP5M1	3799
29945	ANAPC4	2725
3784	KCNQ1	398
27095	TRAPPC3	2493
9967	THRAP3	15269
29085	PHPT1	3730
954	ENTPD2	319
4065	LY75	49
51742	ARID4B	11768
23596	OPN3	508
10806	SDCCAG8	1907
5798	PTPRN	7
55733	HHAT	2311
23095	KIF1B	13703
2296	FOXC1	1883
25771	TBC1D22A	2447
23224	SYNE2	20563
57475	PLEKHH1	2331
10079	ATP9A	26789
23626	SPO11	4
140689	CBLN4	44
25884	CHRDL2	46
23201	FAM168A	13566
84957	RELT	529
2581	GALC	4702
51602	NOP58	6503
26099	SZRD1	9675
3757	KCNH2	952
8454	CUL1	7674
10827	FAM114A2	2778
26999	CYFIP2	7608
23118	TAB2	13924
116254	GINM1	3438
5610	EIF2AK2	10113
57602	USP36	4486
58508	KMT2C	10136
55283	MCOLN3	32
114800	CCDC85A	56
23369	PUM2	22210
84545	MRPL43	2836
3700	ITIH4	17
3697	ITIH1	6
54969	HPF1	4222
51663	ZFR	18885
55609	ZNF280C	4144
10886	NPFFR2	24
112885	PHF21B	727
7185	TRAF1	855
54542	RC3H2	9936
55540	IL17RB	821
10758	TRAF3IP2	1234
8908	GYG2	1199
131566	DCBLD2	6924
6317	SERPINB3	13
6646	SOAT1	3002
5318	PKP2	987
4438	MSH4	39
2155	F7	70
2665	GDI2	32837
639	PRDM1	2134
9474	ATG5	2914
57458	TMCC3	2534
57095	PITHD1	3096
57504	MTA3	5435
8975	USP13	3833
23200	ATP11B	5666
3918	LAMC2	1336
5218	CDK14	7348
29927	SEC61A1	19597
4659	PPP1R12A	11977
5923	RASGRF1	19
816	CAMK2B	99
9696	CROCC	5277
55718	POLR3E	3674
493	ATP2B4	14580
9877	ZC3H11A	21
55781	RIOK2	2738
54432	YIPF1	2274
55706	NDC1	9179
1608	DGKG	25
84256	FLYWCH1	2900
64718	UNKL	1491
6916	TBXAS1	651
64761	PARP12	787
5832	ALDH18A1	8163
6894	TARBP1	3774
5188	GATB	1876
4084	MXD1	1228
5128	CDK17	4263
548645	DNAJC25	970
6515	SLC2A3	1877
5662	PSD	264
9150	CTDP1	1708
8531	YBX3	17001
55359	STYK1	22
65125	WNK1	25152
55749	CCAR1	12337
11054	OGFR	3011
2769	GNA15	62
84699	CREB3L3	3
55650	PIGV	1341
10076	PTPRU	597
9410	SNRNP40	4897
23504	RIMBP2	2064
1301	COL11A1	5831
79832	QSER1	15303
51660	MPC1	1846
30	ACAA1	1122
586	BCAT1	5895
51564	HDAC7	8630
11178	LZTS1	3520
93166	PRDM6	1376
7478	WNT8A	8
6676	SPAG4	116
10787	NCKAP1	17128
60488	MRPS35	4998
2983	GUCY1B1	3193
6433	SFSWAP	5932
10188	TNK2	2939
23041	MON2	6044
1001	CDH3	6278
416	ARSF	2
65056	GPBP1	18002
84649	DGAT2	826
7771	ZNF112	1011
1431	CS	22935
4058	LTK	25
64951	MRPS24	9
63916	ELMO2	4592
23063	WAPL	6226
81671	VMP1	5849
10513	APPBP2	6990
5424	POLD1	3527
124925	SEZ6	35
1975	EIF4B	45537
28968	SLC6A16	407
29998	BICRA	5230
56848	SPHK2	1919
6141	RPL18	86210
770	CA11	1376
79763	ISOC2	1417
11338	U2AF2	9779
29924	EPN1	15820
55588	MED29	6742
57491	AHRR	31
2928	GSC2	4
10838	ZNF275	5192
8776	MTMR1	3565
2817	GPC1	7091
57143	ADCK1	667
3029	HAGH	1263
6047	RNF4	6853
841	CASP8	571
22998	LIMCH1	9778
55726	INTS13	3484
51768	TM7SF3	2232
1747	DLX3	923
53340	SPA17	936
10077	TSPAN32	52
8839	CCN5	10
58524	DMRT3	1527
10402	ST3GAL6	1497
9914	ATP2C2	75
4804	NGFR	4263
50937	CDON	3386
6873	TAF2	6590
28996	HIPK2	38879
23534	TNPO3	4660
8625	RFXANK	2481
54929	TMEM161A	2627
9170	LPAR2	2698
5476	CTSA	2781
10147	SUGP2	12598
6558	SLC12A2	4694
28966	SNX24	446
2139	EYA2	3035
1265	CNN2	4475
10347	ABCA7	268
9627	SNCAIP	6966
11218	DDX20	3071
53339	BTBD1	6302
55711	FAR2	856
8537	BCAS1	154
5449	POU1F1	8
1117	CHI3L2	14
22904	SBNO2	2406
5378	PMS1	4010
10362	HMG20B	5967
10203	CALCRL	1786
6882	TAF11	3424
23294	ANKS1A	6986
8943	AP3D1	15236
7629	ZNF76	2369
9351	SLC9A3R2	4045
4913	NTHL1	1622
54887	UHRF1BP1	3365
2773	GNAI3	12531
3843	IPO5	37902
4942	OAT	3233
10885	WDR3	5368
5586	PKN2	8263
57418	WDR18	5000
9697	TRAM2	3373
9423	NTN1	297
9340	GLP2R	10
55388	MCM10	3568
1606	DGKA	544
2065	ERBB3	116
54763	ROPN1	8
91526	ANKRD44	1048
3735	KARS1	12938
23536	ADAT1	2045
10954	PDIA5	778
55633	TBC1D22B	2093
4710	NDUFB4	8495
23013	SPEN	22066
4638	MYLK	6431
55854	ZC3H15	8092
6416	MAP2K4	4991
55248	PACC1	3601
9892	SNAP91	36
9748	SLK	11325
51167	CYB5R4	1045
1308	COL17A1	2807
119391	GSTO2	5484
55176	SEC61A2	1847
5588	PRKCQ	638
7089	TLE2	2170
51665	ASB1	4524
83641	FAM107B	6842
4199	ME1	336
23216	TBC1D1	7865
8621	CDK13	8821
10797	MTHFD2	5435
84679	SLC9A7	779
55810	FOXJ2	5488
4904	YBX1	51401
5141	PDE4A	168
5525	PPP2R5A	2835
1496	CTNNA2	273
1994	ELAVL1	15705
7075	TIE1	3125
57609	DIP2B	8826
6602	SMARCD1	24653
9682	KDM4A	1880
4802	NFYC	9045
84217	ZMYND12	159
6550	SLC9A3	95
25791	NGEF	194
259266	ASPM	12260
8832	CD84	262
64834	ELOVL1	2206
6688	SPI1	517
30834	POLR1H	1688
744	MPPED2	2007
51208	CLDN18	52
27107	ZBTB11	3956
4287	ATXN3	2617
9950	GOLGA5	3451
2263	FGFR2	5232
55631	LRRC40	3964
51015	ISOC1	6153
2009	EML1	3800
60487	TRMT11	2686
55623	THUMPD1	7970
91283	MSANTD3	2238
26153	KIF26A	129
55102	ATG2B	4079
10565	ARFGEF1	4765
348158	ACSM2B	2
57623	ZFAT	1389
9650	MTFR1	2375
10734	STAG3	616
2235	FECH	2521
4649	MYO9A	3146
8653	DDX3Y	2
5214	PFKP	2495
3422	IDI1	2820
6672	SP100	1222
1316	KLF6	3557
8611	PLPP1	1236
4756	NEO1	23183
23471	TRAM1	10521
5255	PHKA1	2634
7132	TNFRSF1A	5336
782	CACNB1	1074
7813	EVI5	2787
9399	STOML1	822
5315	PKM	81593
54505	DHX29	4402
30836	DNTTIP2	6983
79091	METTL22	1428
7158	TP53BP1	8307
7216	TRO	7205
51018	RRP15	6435
387	RHOA	37293
1659	DHX8	8580
5590	PRKCZ	1087
7544	ZFY	2
55699	IARS2	12137
6857	SYT1	6443
89795	NAV3	14559
3421	IDH3G	4093
79641	ROGDI	639
57595	PDZD4	189
492	ATP2B3	35
6093	ROCK1	9069
865	CBFB	10465
5165	PDK3	2302
8692	HYAL2	5329
9759	HDAC4	4763
11186	RASSF1	1170
2261	FGFR3	633
3430	IFI35	107
63897	HEATR6	4075
80347	COASY	3953
79990	PLEKHH3	1040
4205	MEF2A	5977
55593	OTUD5	6156
7030	TFE3	3660
4943	TBC1D25	1421
2182	ACSL4	4641
3632	INPP5A	2029
27238	GPKOW	1761
56850	GRIPAP1	3553
24140	FTSJ1	3428
55771	PRR11	5530
65055	REEP1	392
23250	ATP11A	6116
25885	POLR1A	9828
9741	LAPTM4A	39469
57217	TTC7A	1839
51447	IP6K2	10217
286749	STON1-GTF2A1L	10
55133	SRBD1	3535
3796	KIF2A	7238
10235	RASGRP2	203
23198	PSME4	9055
57560	IFT80	2536
22933	SIRT2	3510
27248	ERLEC1	5385
5526	PPP2R5B	1267
5837	PYGM	312
8712	PAGE1	6
5307	PITX1	17
57113	TRPC7	6
375449	MAST4	3822
221395	ADGRF5	2448
54549	SDK2	2609
8756	ADAM7	5
55746	NUP133	9225
64710	NUCKS1	85772
55737	VPS35	16230
10294	DNAJA2	6808
602	BCL3	692
8514	KCNAB2	830
10060	ABCC9	3294
51083	GAL	478
29121	CLEC2D	997
139341	FUNDC1	1704
4129	MAOB	304
6095	RORA	1815
1815	DRD4	32
7049	TGFBR3	1345
8399	PLA2G10	22
54626	HES2	443
483	ATP1B3	3957
4734	NEDD4	2539
9488	PIGB	610
5597	MAPK6	7861
10681	GNB5	6017
5873	RAB27A	925
27440	HDHD5	3429
7353	UFD1	2556
4040	LRP6	11598
2984	GUCY2C	100
6343	SCT	15
57661	PHRF1	6579
8518	ELP1	6597
4925	NUCB2	4095
5217	PFN2	23890
5774	PTPN3	1289
6710	SPTB	1878
27071	DAPP1	48
2255	FGF10	149
23446	SLC44A1	11913
54916	TMEM260	1723
23293	SMG6	3494
10640	EXOC5	9333
8218	CLTCL1	572
27006	FGF22	11
10272	FSTL3	350
9993	DGCR2	14065
55658	RNF126	3556
4335	MNT	3800
79364	ZXDC	3653
23210	JMJD6	1646
5423	POLB	4449
55808	ST6GALNAC1	156
55062	WIPI1	592
22844	FRMPD1	101
57704	GBA2	4099
3340	NDST1	17405
440	ASNS	52
10947	AP3M2	4613
1258	CNGB1	20
10610	ST6GALNAC2	42
1103	CHAT	3
26986	PABPC1	245855
10420	TESK2	657
29105	CFAP20	3328
1459	CSNK2A2	3913
11099	PTPN21	1326
8891	EIF2B3	2209
815	CAMK2A	16
6949	TCOF1	9716
998	CDC42	14403
26031	OSBPL3	851
2046	EPHA8	24
6559	SLC12A3	28
56852	RAD18	2272
490	ATP2B1	16929
29850	TRPM5	591
8440	NCK2	7562
9448	MAP4K4	30860
11320	MGAT4A	698
6160	RPL31	106939
9948	WDR1	20131
23161	SNX13	9206
54860	MS4A12	1
79658	ARHGAP10	1688
6196	RPS6KA2	4971
54556	ING3	2823
22846	VASH1	6920
29995	LMCD1	1716
114049	BUD23	5430
6400	SEL1L	9080
9319	TRIP13	3028
537	ATP6AP1	9506
6929	TCF3	30097
28951	TRIB2	21733
26528	DAZAP1	6784
53615	MBD3	7147
51052	PRLH	1
6596	HLTF	2536
9130	FAM50A	3136
60343	FAM3A	1925
29894	CPSF1	12766
140469	MYO3B	154
79901	CYBRD1	8330
28513	CDH19	50
5134	PDCD2	4707
55117	SLC6A15	836
51109	RDH11	4976
5566	PRKACA	10340
22859	ADGRL1	14370
6694	SPP2	3
87	ACTN1	15081
23503	ZFYVE26	3546
27330	RPS6KA6	1719
22905	EPN2	2636
26469	PTPN18	3153
55679	LIMS2	1263
55515	ASIC4	37
10290	SPEG	2978
84708	LNX1	411
224	ALDH3A2	6955
7037	TFRC	6819
6720	SREBF1	3453
7224	TRPC5	207
27125	AFF4	9486
7321	UBE2D1	5393
64398	MPP5	2588
9886	RHOBTB1	6190
8243	SMC1A	23222
3028	HSD17B10	5631
2011	MARK2	6407
3161	HMMR	4855
55743	CHFR	1786
29953	TRHDE	414
8974	P4HA2	1833
2213	FCGR2B	169
4775	NFATC3	4572
51095	TRNT1	1581
37	ACADVL	5538
6793	STK10	1131
23291	FBXW11	5287
9744	ACAP1	391
1400	CRMP1	2815
2121	EVC	4321
51009	DERL2	4899
54847	SIDT1	639
54820	NDE1	3851
10335	IRAG1	902
79041	TMEM38A	433
8907	AP1M1	7184
5817	PVR	2170
7515	XRCC1	6174
949	SCARB1	2696
54905	CYP2W1	13
4171	MCM2	8514
54456	MOV10L1	32
56666	PANX2	64
83642	SELENOO	1639
8626	TP63	315
80216	ALPK1	739
3993	LLGL2	465
5151	PDE8A	1580
