Entrezgene	gene_name	expression
2324	FLT4	1229
54888	NSUN2	2749
54455	FBXO42	1733
4238	MFAP3	500
84245	MRI1	695
4234	METTL1	651
3224	HOXC8	6951
175	AGA	413
55300	PI4K2B	1910
259282	BOD1L1	8567
27430	MAT2B	10707
7092	TLL1	95
23644	EDC4	779
7204	TRIO	11449
1462	VCAN	16048
23274	CLEC16A	1308
4481	MSR1	328
999	CDH1	33
23517	MTREX	3930
1767	DNAH5	12
9765	ZFYVE16	1337
79567	RIPOR1	1733
729	C6	1
26064	RAI14	3407
11063	SOX30	19
11284	PNKP	2299
54831	BEST2	3
23035	PHLPP2	503
54908	SPDL1	3357
27067	STAU2	4708
54896	SLC66A1	672
1497	CTNS	1463
65078	RTN4R	2673
79142	PHF23	3805
1008	CDH10	2169
3631	INPP4A	5612
5874	RAB27B	15
5685	PSMA4	13573
23026	MYO16	39
55341	LSG1	2767
10039	PARP3	717
3371	TNC	105097
90326	THAP3	484
140876	RIPOR3	86
55775	TDP1	1302
84883	AIFM2	267
55812	SPATA7	700
9440	MED17	668
54884	RETSAT	703
822	CAPG	1391
1175	AP2S1	6789
7399	USH2A	78
11055	ZPBP	8
7038	TG	95
10863	ADAM28	138
8538	BARX2	5
54165	DCUN1D1	3236
23338	JADE2	226
7546	ZIC2	1
3937	LCP2	701
54802	TRIT1	1988
153	ADRB1	2
9820	CUL7	5013
1495	CTNNA1	33389
5256	PHKA2	889
54875	CNTLN	2131
2042	EPHA3	8595
3309	HSPA5	29307
1829	DSG2	4738
54960	GEMIN8	1068
8481	OFD1	3223
2824	GPM6B	2861
80243	PREX2	1655
22884	WDR37	1525
64848	YTHDC2	2987
56474	CTPS2	3974
51606	ATP6V1H	3682
5431	POLR2B	4432
56204	FAM214A	4266
116984	ARAP2	52
7175	TPR	19473
1356	CP	7
23247	KATNIP	823
84062	DTNBP1	1334
7504	XK	711
57101	ANO2	320
57102	C12orf4	2018
6322	SCML1	1244
55841	WWC3	2522
395	ARHGAP6	732
27146	FAM184B	259
4134	MAP4	12463
57120	GOPC	4694
57646	USP28	1712
9734	HDAC9	933
26262	TSPAN17	1296
51491	NOP16	962
57545	CC2D2A	1811
50484	RRM2B	1857
168850	ZNF800	1292
608	TNFRSF17	10
92017	SNX29	1151
55885	LMO3	21
55173	MRPS10	3938
51773	RSF1	4933
55187	VPS13D	1202
10659	CELF2	405
23196	FAM120A	11208
23518	R3HDM1	4241
1298	COL9A2	5121
4254	KITLG	974
1161	ERCC8	2234
11174	ADAMTS6	241
9563	H6PD	3092
9341	VAMP3	4142
8863	PER3	315
10911	UTS2	4
3604	TNFRSF9	14
55040	EPN3	1654
4052	LTBP1	12858
5954	RCN1	3771
2006	ELN	259
5982	RFC2	4222
57492	ARID1B	14546
81037	CLPTM1L	5017
23327	NEDD4L	4157
50943	FOXP3	19
89801	PPP1R3F	814
3074	HEXB	1873
79810	PTCD2	1407
340533	NEXMIF	19
51528	JKAMP	1169
27122	DKK3	476
7984	ARHGEF5	1327
9603	NFE2L3	741
63933	MCUR1	3065
51474	LIMA1	3873
25875	LETMD1	2648
9498	SLC4A8	1862
10319	LAMC3	1622
5733	PTGER3	98
79931	TNIP3	32
5601	MAPK9	2304
91522	COL23A1	50
9564	BCAR1	2841
84067	FAM160A2	1056
9709	HERPUD1	2040
9454	HOMER3	5107
5888	RAD51	2065
10721	POLQ	1399
5291	PIK3CB	1402
1535	CYBA	2248
84321	THOC3	2004
23593	HEBP2	4493
10198	MPHOSPH9	1602
54477	PLEKHA5	3731
5652	PRSS8	575
80143	SIKE1	8766
23223	RRP12	2938
57600	FNIP2	2851
6307	MSMO1	2550
55761	TTC17	2845
60529	ALX4	23
1112	FOXN3	2968
728464	METTL24	41
8574	AKR7A2	1969
51154	MRTO4	1695
4826	NNAT	43548
55850	USE1	940
23101	MCF2L2	89
83714	NRIP2	397
3909	LAMA3	203
55745	AP5M1	1802
29945	ANAPC4	2150
3784	KCNQ1	149
27095	TRAPPC3	2512
9967	THRAP3	9947
29085	PHPT1	3251
954	ENTPD2	4
4065	LY75	27
51742	ARID4B	4888
23596	OPN3	59
10806	SDCCAG8	451
5798	PTPRN	1
55733	HHAT	1487
23095	KIF1B	5340
2296	FOXC1	6412
25771	TBC1D22A	1333
23224	SYNE2	3618
57475	PLEKHH1	1354
10079	ATP9A	7229
23626	SPO11	4
140689	CBLN4	25
25884	CHRDL2	12
23201	FAM168A	3429
84957	RELT	205
2581	GALC	1415
51602	NOP58	4173
26099	SZRD1	3569
3757	KCNH2	5095
8454	CUL1	6819
10827	FAM114A2	1616
26999	CYFIP2	7631
23118	TAB2	9228
116254	GINM1	2590
5610	EIF2AK2	6811
57602	USP36	3228
58508	KMT2C	7875
55283	MCOLN3	87
114800	CCDC85A	5
23369	PUM2	15987
84545	MRPL43	2769
3700	ITIH4	19
3697	ITIH1	1
54969	HPF1	2585
51663	ZFR	8657
55609	ZNF280C	1826
10886	NPFFR2	31
112885	PHF21B	410
7185	TRAF1	506
54542	RC3H2	6248
55540	IL17RB	548
10758	TRAF3IP2	725
8908	GYG2	2238
131566	DCBLD2	4891
6646	SOAT1	4339
5318	PKP2	1142
4438	MSH4	113
2155	F7	107
2665	GDI2	21566
639	PRDM1	272
9474	ATG5	2498
57458	TMCC3	10066
57095	PITHD1	1528
57504	MTA3	4493
8975	USP13	1481
23200	ATP11B	3902
3918	LAMC2	458
5218	CDK14	4971
29927	SEC61A1	12094
4659	PPP1R12A	8516
5923	RASGRF1	13
816	CAMK2B	508
9696	CROCC	2252
55718	POLR3E	1544
493	ATP2B4	5059
9877	ZC3H11A	16
55781	RIOK2	2320
54432	YIPF1	2840
55706	NDC1	4537
1608	DGKG	31
84256	FLYWCH1	1491
64718	UNKL	555
6916	TBXAS1	505
64761	PARP12	694
5832	ALDH18A1	5185
6894	TARBP1	3339
5188	GATB	1062
4084	MXD1	1731
5128	CDK17	3695
548645	DNAJC25	1156
6515	SLC2A3	793
5662	PSD	365
9150	CTDP1	1651
8531	YBX3	35129
55359	STYK1	44
65125	WNK1	13236
55749	CCAR1	9287
11054	OGFR	2752
2769	GNA15	17
84699	CREB3L3	1
55650	PIGV	683
10076	PTPRU	152
9410	SNRNP40	4668
23504	RIMBP2	1684
1301	COL11A1	2
79832	QSER1	4521
51660	MPC1	1534
30	ACAA1	586
586	BCAT1	612
51564	HDAC7	5632
11178	LZTS1	3758
93166	PRDM6	65
6676	SPAG4	85
10787	NCKAP1	12210
60488	MRPS35	4039
2983	GUCY1B1	948
6433	SFSWAP	5539
10188	TNK2	2137
23041	MON2	3886
1001	CDH3	115
65056	GPBP1	16529
84649	DGAT2	62
7771	ZNF112	897
1431	CS	15318
4058	LTK	18
64951	MRPS24	4
63916	ELMO2	3935
23063	WAPL	4164
81671	VMP1	3795
10513	APPBP2	4600
5424	POLD1	2058
124925	SEZ6	14
1975	EIF4B	23465
28968	SLC6A16	108
29998	BICRA	4085
56848	SPHK2	1103
6141	RPL18	67638
770	CA11	2850
79763	ISOC2	746
11338	U2AF2	6759
29924	EPN1	14167
55588	MED29	5237
57491	AHRR	17
2928	GSC2	1
10838	ZNF275	3261
8776	MTMR1	1829
2817	GPC1	8564
57143	ADCK1	392
3029	HAGH	1654
6047	RNF4	3870
841	CASP8	175
22998	LIMCH1	1566
55726	INTS13	1676
51768	TM7SF3	1574
1747	DLX3	27
53340	SPA17	385
10077	TSPAN32	11
8839	CCN5	3
58524	DMRT3	1000
10402	ST3GAL6	520
9914	ATP2C2	62
4804	NGFR	2680
50937	CDON	1801
6873	TAF2	3492
28996	HIPK2	14391
23534	TNPO3	3109
8625	RFXANK	2293
54929	TMEM161A	1878
9170	LPAR2	1918
5476	CTSA	2456
10147	SUGP2	7657
6558	SLC12A2	2973
28966	SNX24	573
2139	EYA2	8
1265	CNN2	6449
10347	ABCA7	391
9627	SNCAIP	8538
11218	DDX20	2371
53339	BTBD1	4768
55711	FAR2	320
5449	POU1F1	1
1117	CHI3L2	7
22904	SBNO2	2228
5378	PMS1	2852
10362	HMG20B	6650
10203	CALCRL	335
6882	TAF11	3646
23294	ANKS1A	2690
8943	AP3D1	10987
7629	ZNF76	1750
9351	SLC9A3R2	2824
4913	NTHL1	1033
54887	UHRF1BP1	1900
2773	GNAI3	12502
3843	IPO5	19919
4942	OAT	2199
10885	WDR3	2858
5586	PKN2	5315
57418	WDR18	3769
9697	TRAM2	1690
9423	NTN1	46
55388	MCM10	2367
1606	DGKA	880
2065	ERBB3	113
54763	ROPN1	12
91526	ANKRD44	1321
3735	KARS1	6378
23536	ADAT1	989
10954	PDIA5	376
55633	TBC1D22B	1161
4710	NDUFB4	8863
23013	SPEN	5378
4638	MYLK	1024
55854	ZC3H15	6273
6416	MAP2K4	4605
55248	PACC1	3654
9892	SNAP91	1
9748	SLK	6239
51167	CYB5R4	452
1308	COL17A1	48
119391	GSTO2	852
55176	SEC61A2	1689
5588	PRKCQ	278
7089	TLE2	163
51665	ASB1	2717
83641	FAM107B	4253
4199	ME1	56
23216	TBC1D1	4782
8621	CDK13	6644
10797	MTHFD2	2520
84679	SLC9A7	657
55810	FOXJ2	2543
4904	YBX1	66976
5141	PDE4A	848
5525	PPP2R5A	2947
1496	CTNNA2	1221
1994	ELAVL1	12509
7075	TIE1	1445
57609	DIP2B	3893
6602	SMARCD1	15361
9682	KDM4A	1229
4802	NFYC	5114
84217	ZMYND12	45
6550	SLC9A3	41
25791	NGEF	261
259266	ASPM	5192
8832	CD84	93
64834	ELOVL1	1928
6688	SPI1	263
30834	POLR1H	1958
744	MPPED2	181
51208	CLDN18	17
27107	ZBTB11	2368
4287	ATXN3	1196
9950	GOLGA5	1318
2263	FGFR2	16120
55631	LRRC40	3548
51015	ISOC1	2965
2009	EML1	1128
60487	TRMT11	2866
55623	THUMPD1	2887
91283	MSANTD3	2331
26153	KIF26A	105
55102	ATG2B	1391
10565	ARFGEF1	3762
348158	ACSM2B	3
57623	ZFAT	802
9650	MTFR1	1525
10734	STAG3	391
2235	FECH	948
4649	MYO9A	1472
8653	DDX3Y	22
5214	PFKP	781
3422	IDI1	2152
6672	SP100	1350
1316	KLF6	2593
8611	PLPP1	610
4756	NEO1	11056
23471	TRAM1	7523
5255	PHKA1	4123
7132	TNFRSF1A	3531
782	CACNB1	1188
7813	EVI5	2045
9399	STOML1	515
5315	PKM	72038
54505	DHX29	2989
30836	DNTTIP2	6707
79091	METTL22	840
7158	TP53BP1	2497
7216	TRO	5218
51018	RRP15	7756
387	RHOA	41674
1659	DHX8	3916
5590	PRKCZ	542
7544	ZFY	3
55699	IARS2	11555
6857	SYT1	4531
89795	NAV3	331
3421	IDH3G	3764
79641	ROGDI	636
57595	PDZD4	909
492	ATP2B3	83
6093	ROCK1	7187
865	CBFB	5254
5165	PDK3	1205
8692	HYAL2	4218
9759	HDAC4	2420
11186	RASSF1	1134
2261	FGFR3	170
3430	IFI35	163
63897	HEATR6	1829
80347	COASY	2382
79990	PLEKHH3	1013
4205	MEF2A	2647
55593	OTUD5	4952
7030	TFE3	2588
4943	TBC1D25	1372
2182	ACSL4	2507
3632	INPP5A	1425
27238	GPKOW	1228
56850	GRIPAP1	2655
24140	FTSJ1	2646
55771	PRR11	3721
65055	REEP1	727
23250	ATP11A	5514
25885	POLR1A	5816
9741	LAPTM4A	23345
57217	TTC7A	595
51447	IP6K2	9297
286749	STON1-GTF2A1L	5
55133	SRBD1	1708
3796	KIF2A	6311
10235	RASGRP2	142
23198	PSME4	5354
57560	IFT80	2298
22933	SIRT2	1681
27248	ERLEC1	3459
5526	PPP2R5B	515
5837	PYGM	325
8712	PAGE1	1
5307	PITX1	3
375449	MAST4	2504
221395	ADGRF5	2107
54549	SDK2	3220
55746	NUP133	5430
64710	NUCKS1	68845
55737	VPS35	8728
10294	DNAJA2	3309
602	BCL3	1414
8514	KCNAB2	431
10060	ABCC9	1270
51083	GAL	20
29121	CLEC2D	1354
139341	FUNDC1	1660
4129	MAOB	69
6095	RORA	616
1815	DRD4	7
7049	TGFBR3	653
8399	PLA2G10	6
54626	HES2	21
483	ATP1B3	3754
4734	NEDD4	1489
9488	PIGB	381
5597	MAPK6	7062
10681	GNB5	2261
5873	RAB27A	2262
27440	HDHD5	1844
7353	UFD1	2927
4040	LRP6	13736
2984	GUCY2C	13
6343	SCT	1
57661	PHRF1	1663
8518	ELP1	4576
4925	NUCB2	1666
5217	PFN2	18066
5774	PTPN3	2231
6710	SPTB	3853
27071	DAPP1	51
2255	FGF10	4761
23446	SLC44A1	8988
54916	TMEM260	744
23293	SMG6	1049
10640	EXOC5	3349
8218	CLTCL1	451
27006	FGF22	45
10272	FSTL3	361
9993	DGCR2	7872
55658	RNF126	2941
4335	MNT	2810
79364	ZXDC	1105
23210	JMJD6	2210
5423	POLB	3438
55808	ST6GALNAC1	877
55062	WIPI1	345
22844	FRMPD1	74
57704	GBA2	2150
3340	NDST1	7376
440	ASNS	36
10947	AP3M2	1995
1258	CNGB1	1
10610	ST6GALNAC2	7
26986	PABPC1	87869
10420	TESK2	167
29105	CFAP20	2543
1459	CSNK2A2	1261
11099	PTPN21	1916
8891	EIF2B3	1624
815	CAMK2A	15
6949	TCOF1	8365
998	CDC42	11133
26031	OSBPL3	715
2046	EPHA8	9
56852	RAD18	2513
490	ATP2B1	11074
29850	TRPM5	471
8440	NCK2	6697
9448	MAP4K4	23690
11320	MGAT4A	1928
6160	RPL31	83210
9948	WDR1	13853
23161	SNX13	2830
79658	ARHGAP10	1721
6196	RPS6KA2	2727
54556	ING3	4859
22846	VASH1	1117
29995	LMCD1	292
114049	BUD23	6846
6400	SEL1L	3020
9319	TRIP13	2841
537	ATP6AP1	7179
6929	TCF3	21785
28951	TRIB2	11841
26528	DAZAP1	7046
53615	MBD3	6638
6596	HLTF	696
9130	FAM50A	4887
60343	FAM3A	1511
29894	CPSF1	7533
140469	MYO3B	10
79901	CYBRD1	1369
5134	PDCD2	4186
55117	SLC6A15	7
51109	RDH11	1901
5566	PRKACA	10717
22859	ADGRL1	9599
87	ACTN1	2451
23503	ZFYVE26	1378
27330	RPS6KA6	1641
22905	EPN2	612
26469	PTPN18	3628
55679	LIMS2	1042
55515	ASIC4	4
10290	SPEG	1605
84708	LNX1	376
224	ALDH3A2	4500
7037	TFRC	2693
6720	SREBF1	3281
7224	TRPC5	1
27125	AFF4	6379
7321	UBE2D1	4016
64398	MPP5	1444
9886	RHOBTB1	2915
8243	SMC1A	17051
3028	HSD17B10	5804
2011	MARK2	2100
3161	HMMR	1515
55743	CHFR	1621
8974	P4HA2	938
2213	FCGR2B	17
4775	NFATC3	1039
51095	TRNT1	1085
37	ACADVL	3727
6793	STK10	925
23291	FBXW11	4294
9744	ACAP1	290
1400	CRMP1	1461
2121	EVC	1252
51009	DERL2	5604
54847	SIDT1	77
54820	NDE1	1192
10335	IRAG1	287
79041	TMEM38A	666
8907	AP1M1	5403
5817	PVR	1175
7515	XRCC1	4862
949	SCARB1	813
54905	CYP2W1	2
4171	MCM2	2030
54456	MOV10L1	5
56666	PANX2	364
83642	SELENOO	2089
8626	TP63	19
80216	ALPK1	654
3993	LLGL2	1103
5151	PDE8A	1997
1183	CLCN4	1071
54475	NLE1	1199
6389	SDHA	521
6605	SMARCE1	5560
54752	FNDC8	11
55876	GSDMB	504
5927	KDM5A	4948
4185	ADAM11	687
5523	PPP2R3A	2526
10979	FERMT2	3830
8647	ABCB11	2
10170	DHRS9	1
922	CD5L	21
5743	PTGS2	20
10644	IGF2BP2	25695
9175	MAP3K13	4923
6480	ST6GAL1	14672
30009	TBX21	15
10129	FRY	503
8301	PICALM	7622
4905	NSF	2346
2736	GLI2	4875
23332	CLASP1	7421
65993	MRPS34	1735
4854	NOTCH3	20935
1207	CLNS1A	5033
5522	PPP2R2C	21
8463	TEAD2	10571
8726	EED	1308
54825	CDHR2	278
6620	SNCB	23
7251	TSG101	3777
55421	NCBP3	7716
489	ATP2A3	346
771	CA12	3367
11343	MGLL	1361
59277	NTN4	188
617	BCS1L	1790
9891	NUAK1	1470
