Entrezgene	gene_name	expression
7756	ZNF207	22068
7384	UQCRC1	10597
83930	STARD3NL	5426
928	CD9	8286
57467	HHATL	9
9918	NCAPD2	23755
25900	IFFO1	1776
2696	GIPR	3
51533	PHF7	314
56920	SEMA3G	532
11188	NISCH	18808
23166	STAB1	1946
80199	FUZ	583
6540	SLC6A13	78
3423	IDS	670
5646	PRSS3	101
7752	ZNF200	1069
920	CD4	1621
10233	LRRC23	833
695	BTK	60
3077	HFE	291
22955	SCMH1	5235
2534	FYN	11832
3097	HIVEP2	5636
2326	FMO1	490
6924	ELOA	6713
11313	LYPLA2	5008
1185	CLCN6	3488
9902	MRC2	12670
6534	SLC6A7	1
10867	TSPAN9	6806
55727	BTBD7	12289
9546	APBA3	1349
54903	MKS1	2584
51099	ABHD5	2144
3730	ANOS1	6203
26993	AKAP8L	2974
54799	MBTD1	8292
51096	UTP18	4004
54476	RNF216	7606
54902	TTC19	7266
5725	PTBP1	60362
8193	DPF1	564
9066	SYT7	876
23395	LARS2	3931
5286	PIK3C2A	13109
5329	PLAUR	694
54443	ANLN	6950
58525	WIZ	17258
23637	RABGAP1	10655
1634	DCN	77909
54814	QPCTL	587
5536	PPP5C	4972
23177	CEP68	8094
8491	MAP4K3	5993
27033	ZBTB32	5
7305	TYROBP	579
57146	TMEM159	1062
2556	GABRA3	1
672	BRCA1	3973
2067	ERCC1	5389
933	CD22	385
7869	SEMA3B	2046
51360	MBTPS2	4875
4007	PRICKLE3	492
4057	LTF	62
2137	EXTL3	10383
9971	NR1H4	2
60481	ELOVL5	10184
240	ALOX5	105
8284	KDM5D	9
57658	CALCOCO1	6810
55148	UBR7	6413
11183	MAP4K5	7089
30845	EHD3	1570
5704	PSMC4	7255
23324	MAN2B2	2081
57709	SLC7A14	154
5010	CLDN11	1888
51629	SLC25A39	8051
9961	MVP	1162
51667	NUB1	6248
5238	PGM3	3868
112611	RWDD2A	729
1195	CLK1	17086
55703	POLR3B	2240
23357	ANGEL1	4523
9604	RNF14	3599
1774	DNASE1L1	348
1663	DDX11	2969
50865	HEBP1	2679
9052	GPRC5A	594
10046	MAMLD1	6029
923	CD6	91
10460	TACC3	8770
23376	UFL1	5074
23649	POLA2	726
23144	ZC3H3	4232
823	CAPN1	12397
55	ACP3	603
4190	MDH1	11424
10463	SLC30A9	11670
10903	MTMR11	1152
1355	COX15	4508
440193	CCDC88C	10904
10138	YAF2	2920
10771	ZMYND11	11176
7454	WAS	275
1800	DPEP1	105
637	BID	2776
9782	MATR3	1384
29881	NPC1L1	21
64132	XYLT2	3802
84220	RGPD5	25
81551	STMN4	27
23386	NUDCD3	9924
3670	ISL1	3
55349	CHDH	1035
53832	IL20RA	20
1179	CLCA1	1
55830	GLT8D1	6014
27032	ATP2C1	21317
3479	IGF1	462
92745	SLC38A5	134
10928	RALBP1	12206
22902	RUFY3	5165
1272	CNTN1	84
6556	SLC11A1	87
25937	WWTR1	18049
8540	AGPS	5299
63932	CXorf56	1529
477	ATP1A2	2095
55622	TTC27	1880
147948	ZNF582	331
23584	VSIG2	34
23187	PHLDB1	8764
8685	MARCO	10
1591	CYP24A1	603
56981	PRDM11	6263
57586	SYT13	2455
6591	SNAI2	5072
972	CD74	30248
3082	HGF	505
54764	ZRANB1	2661
23154	NCDN	3614
25960	ADGRA2	12113
55734	ZFP64	4893
4331	MNAT1	1692
23034	SAMD4A	2246
864	RUNX3	155
4361	MRE11	5191
58473	PLEKHB1	1735
1992	SERPINB1	1168
64816	CYP3A43	4
11136	SLC7A9	45
6683	SPAST	8562
9369	NRXN3	4267
114879	OSBPL5	2131
9716	AQR	11208
1373	CPS1	451
2273	FHL1	9876
51507	RTF2	4801
2554	GABRA1	1629
55655	NLRP2	953
57210	SLC45A4	1847
9921	RNF10	16345
55778	ZNF839	593
64429	ZDHHC6	3240
57476	GRAMD1B	3368
6050	RNH1	5602
4719	NDUFS1	9969
9821	RB1CC1	10828
23071	ERP44	7041
211	ALAS1	2739
330	BIRC3	262
11215	AKAP11	11593
51022	GLRX2	1585
6617	SNAPC1	2460
51071	DERA	1984
11171	STRAP	17519
1244	ABCC2	101
50619	DEF6	488
51177	PLEKHO1	6709
2730	GCLM	1027
23304	UBR2	5580
30846	EHD2	9630
55635	DEPDC1	3369
25901	CCDC28A	1569
58528	RRAGD	2016
3298	HSF2	5501
51230	PHF20	7774
8630	HSD17B6	113
10062	NR1H3	1110
1890	TYMP	180
29781	NCAPH2	3884
10953	TOMM34	6199
11231	SEC63	14408
23633	KPNA6	13399
7431	VIM	85485
355	FAS	751
8635	RNASET2	1008
960	CD44	1820
3755	KCNG1	3946
56895	AGPAT4	4489
57823	SLAMF7	133
11119	BTN3A1	2667
4285	MIPEP	1849
5583	PRKCH	650
3645	INSRR	25
3459	IFNGR1	3454
11285	B4GALT7	2096
9047	SH2D2A	272
7444	VRK2	627
7133	TNFRSF1B	621
55591	VEZT	10615
5452	POU2F2	235
65980	BRD9	3850
6642	SNX1	8806
9519	TBPL1	1965
56938	ARNTL2	721
9774	BCLAF1	36486
55334	SLC39A9	12930
286	ANK1	1005
3381	IBSP	4
51106	TFB1M	796
9135	RABEP1	6686
3149	HMGB3	12438
23279	NUP160	20233
578	BAK1	1371
4593	MUSK	209
22807	IKZF2	1380
2896	GRN	14785
51306	FAM13B	4268
57514	ARHGAP31	2949
55166	CENPQ	1489
6301	SARS1	9821
8498	RANBP3	7032
5926	ARID4A	6087
7260	EIPR1	2569
10908	PNPLA6	3906
8100	IFT88	2777
56052	ALG1	931
55596	ZCCHC8	3401
10061	ABCF2	2463
54480	CHPF2	3480
57554	LRRC7	420
2530	FUT8	4100
55236	UBA6	7786
9846	GAB2	5580
535	ATP6V0A1	6061
8554	PIAS1	11355
9497	SLC4A7	9031
321	APBA2	6590
5606	MAP2K3	2700
79645	EFCAB1	210
9168	TMSB10	56252
28990	ASTE1	810
25897	RNF19A	5304
8504	PEX3	1321
11345	GABARAPL2	8833
4653	MYOC	64
26751	SH3YL1	6391
84908	FAM136A	4882
7414	VCL	26650
55789	DEPDC1B	2975
23604	DAPK2	279
8439	NSMAF	4390
159	ADSS2	3373
26228	STAP1	40
7077	TIMP2	54819
5981	RFC1	10545
55773	TBC1D23	4988
8452	CUL3	11101
9172	MYOM2	620
5009	OTC	26
10858	CYP46A1	251
26009	ZZZ3	8732
6570	SLC18A1	1
9099	USP2	455
846	CASR	407
27175	TUBG2	1454
51121	RPL26L1	2178
2324	FLT4	3958
54888	NSUN2	3976
54455	FBXO42	5745
4238	MFAP3	2900
84245	MRI1	1385
4234	METTL1	837
3224	HOXC8	1439
175	AGA	1444
55300	PI4K2B	1783
259282	BOD1L1	14772
27430	MAT2B	12502
7092	TLL1	4392
23644	EDC4	5870
7204	TRIO	17229
1462	VCAN	61801
23274	CLEC16A	4700
4481	MSR1	242
999	CDH1	7059
23517	MTREX	9214
1767	DNAH5	35
9765	ZFYVE16	7256
79567	RIPOR1	4989
729	C6	15
26064	RAI14	15554
11063	SOX30	92
11284	PNKP	3097
54831	BEST2	5
23035	PHLPP2	1255
54908	SPDL1	4373
27067	STAU2	8677
54896	SLC66A1	1104
1497	CTNS	1431
65078	RTN4R	1529
79142	PHF23	4616
1008	CDH10	1462
3631	INPP4A	4638
5874	RAB27B	2052
5685	PSMA4	12231
23026	MYO16	313
55341	LSG1	4686
10039	PARP3	1028
3371	TNC	54340
90326	THAP3	965
140876	RIPOR3	404
55775	TDP1	3172
84883	AIFM2	381
55812	SPATA7	1803
9440	MED17	717
54884	RETSAT	1640
822	CAPG	2045
1175	AP2S1	5357
7399	USH2A	59
11055	ZPBP	7
7038	TG	233
10863	ADAM28	244
8538	BARX2	585
54165	DCUN1D1	5390
23338	JADE2	527
7546	ZIC2	2678
3937	LCP2	394
54802	TRIT1	2221
153	ADRB1	40
9820	CUL7	6565
1495	CTNNA1	48438
5256	PHKA2	2999
54875	CNTLN	5014
2042	EPHA3	9827
3309	HSPA5	48984
1829	DSG2	8267
54960	GEMIN8	1484
8481	OFD1	4355
2824	GPM6B	8523
80243	PREX2	5900
22884	WDR37	1544
64848	YTHDC2	5431
56474	CTPS2	6758
51606	ATP6V1H	4750
5431	POLR2B	13106
56204	FAM214A	4376
116984	ARAP2	83
7175	TPR	27541
1356	CP	8
23247	KATNIP	3456
84062	DTNBP1	1202
7504	XK	137
57101	ANO2	728
57102	C12orf4	2263
6322	SCML1	1917
55841	WWC3	4653
395	ARHGAP6	1710
27146	FAM184B	77
4134	MAP4	31665
57120	GOPC	8655
6098	ROS1	16
57646	USP28	6392
9734	HDAC9	11582
26262	TSPAN17	1387
51491	NOP16	1018
57545	CC2D2A	5928
50484	RRM2B	3080
168850	ZNF800	3347
608	TNFRSF17	1
92017	SNX29	5181
55885	LMO3	93
55173	MRPS10	3952
2978	GUCA1A	1
51773	RSF1	17725
55187	VPS13D	6430
10659	CELF2	9137
23196	FAM120A	21300
23518	R3HDM1	11164
1298	COL9A2	4562
4254	KITLG	4114
1161	ERCC8	3184
11174	ADAMTS6	773
9563	H6PD	17710
9341	VAMP3	8020
8863	PER3	3050
3604	TNFRSF9	21
55040	EPN3	637
4052	LTBP1	38276
5954	RCN1	3195
2006	ELN	13215
5982	RFC2	3445
57492	ARID1B	27082
81037	CLPTM1L	6218
23327	NEDD4L	11312
50943	FOXP3	100
89801	PPP1R3F	398
3074	HEXB	4071
79810	PTCD2	2566
340533	NEXMIF	74
51528	JKAMP	3940
27122	DKK3	6862
7984	ARHGEF5	1289
9603	NFE2L3	1968
63933	MCUR1	5086
51474	LIMA1	9110
25875	LETMD1	5375
9498	SLC4A8	2154
10319	LAMC3	3628
5733	PTGER3	250
79931	TNIP3	13
5601	MAPK9	4783
91522	COL23A1	799
9564	BCAR1	6840
84067	FAM160A2	3525
9709	HERPUD1	5136
9454	HOMER3	1726
5888	RAD51	1422
10721	POLQ	1956
5291	PIK3CB	2383
1535	CYBA	2572
84321	THOC3	2308
23593	HEBP2	3674
10198	MPHOSPH9	4217
54477	PLEKHA5	6176
5652	PRSS8	2269
80143	SIKE1	12293
23223	RRP12	4338
57600	FNIP2	4696
6307	MSMO1	4677
55761	TTC17	8869
60529	ALX4	82
23105	FSTL4	421
1112	FOXN3	15411
728464	METTL24	210
8574	AKR7A2	5674
51154	MRTO4	3365
4826	NNAT	40060
55850	USE1	1308
23101	MCF2L2	52
83714	NRIP2	855
3909	LAMA3	665
55745	AP5M1	5060
29945	ANAPC4	2462
3784	KCNQ1	856
27095	TRAPPC3	2412
9967	THRAP3	16801
29085	PHPT1	2765
954	ENTPD2	287
4065	LY75	79
51742	ARID4B	11166
23596	OPN3	621
10806	SDCCAG8	1909
5798	PTPRN	8
55733	HHAT	1691
23095	KIF1B	19018
2296	FOXC1	10426
25771	TBC1D22A	2935
23224	SYNE2	23747
57475	PLEKHH1	5453
10079	ATP9A	26618
23626	SPO11	4
140689	CBLN4	40
25884	CHRDL2	118
23201	FAM168A	13959
84957	RELT	506
2581	GALC	5653
51602	NOP58	5826
26099	SZRD1	9091
3757	KCNH2	1208
8454	CUL1	8832
10827	FAM114A2	3074
26999	CYFIP2	11918
23118	TAB2	20366
116254	GINM1	4207
5610	EIF2AK2	13697
57602	USP36	4960
58508	KMT2C	17042
55283	MCOLN3	17
114800	CCDC85A	76
23369	PUM2	25878
84545	MRPL43	2672
3700	ITIH4	14
54969	HPF1	2799
51663	ZFR	24986
55609	ZNF280C	3978
10886	NPFFR2	22
112885	PHF21B	931
7185	TRAF1	465
54542	RC3H2	13972
55540	IL17RB	694
10758	TRAF3IP2	2114
8908	GYG2	940
131566	DCBLD2	10428
6317	SERPINB3	1
6646	SOAT1	3005
5318	PKP2	2110
4438	MSH4	28
2155	F7	93
2665	GDI2	40497
639	PRDM1	959
9474	ATG5	3820
57458	TMCC3	1568
57095	PITHD1	3345
57504	MTA3	6064
8975	USP13	4503
23200	ATP11B	9277
3918	LAMC2	1084
5218	CDK14	10477
29927	SEC61A1	19410
4659	PPP1R12A	15708
5923	RASGRF1	71
816	CAMK2B	344
9696	CROCC	4352
55718	POLR3E	3257
493	ATP2B4	15123
9877	ZC3H11A	9
55781	RIOK2	2794
54432	YIPF1	2572
55706	NDC1	9446
1608	DGKG	35
84256	FLYWCH1	3436
64718	UNKL	1894
6916	TBXAS1	370
64761	PARP12	1139
5832	ALDH18A1	13309
6894	TARBP1	4284
5188	GATB	1623
4084	MXD1	2682
5128	CDK17	5258
548645	DNAJC25	1113
6515	SLC2A3	2563
5662	PSD	389
9150	CTDP1	1629
8531	YBX3	20337
55359	STYK1	39
65125	WNK1	34961
55749	CCAR1	12909
11054	OGFR	2472
2769	GNA15	58
84699	CREB3L3	1
55650	PIGV	1379
10076	PTPRU	1241
9410	SNRNP40	4744
23504	RIMBP2	3438
1301	COL11A1	418
79832	QSER1	9447
51660	MPC1	1872
30	ACAA1	1254
586	BCAT1	19850
51564	HDAC7	9325
11178	LZTS1	4467
93166	PRDM6	128
7478	WNT8A	8
6676	SPAG4	148
10787	NCKAP1	22529
60488	MRPS35	6529
2983	GUCY1B1	2950
6433	SFSWAP	6687
10188	TNK2	2954
23041	MON2	7408
1001	CDH3	12391
65056	GPBP1	21852
84649	DGAT2	355
7771	ZNF112	1008
1431	CS	24412
4058	LTK	46
64951	MRPS24	11
63916	ELMO2	5245
23063	WAPL	8159
81671	VMP1	6643
10513	APPBP2	9080
5424	POLD1	3867
124925	SEZ6	22
1975	EIF4B	62116
28968	SLC6A16	245
29998	BICRA	5941
56848	SPHK2	1829
6141	RPL18	93521
770	CA11	1737
79763	ISOC2	1155
11338	U2AF2	10031
29924	EPN1	13877
55588	MED29	6958
57491	AHRR	15
2928	GSC2	1
10838	ZNF275	5579
8776	MTMR1	4894
2817	GPC1	9627
57143	ADCK1	679
3029	HAGH	1384
6047	RNF4	6885
841	CASP8	1234
22998	LIMCH1	32080
55726	INTS13	3709
51768	TM7SF3	3465
1747	DLX3	299
53340	SPA17	1153
10077	TSPAN32	29
8839	CCN5	7
58524	DMRT3	20
10402	ST3GAL6	980
9914	ATP2C2	226
4804	NGFR	7808
50937	CDON	6399
6873	TAF2	6970
28996	HIPK2	27969
23534	TNPO3	5314
8625	RFXANK	3207
54929	TMEM161A	2521
9170	LPAR2	2207
5476	CTSA	2989
10147	SUGP2	11687
6558	SLC12A2	9642
28966	SNX24	711
2139	EYA2	4198
1265	CNN2	9070
10347	ABCA7	451
9627	SNCAIP	3556
11218	DDX20	3146
53339	BTBD1	8056
55711	FAR2	2960
8537	BCAS1	34
1117	CHI3L2	7
22904	SBNO2	3573
5378	PMS1	4749
10362	HMG20B	5540
10203	CALCRL	2259
6882	TAF11	3125
23294	ANKS1A	10934
8943	AP3D1	16074
7629	ZNF76	2519
9351	SLC9A3R2	4018
4913	NTHL1	1520
54887	UHRF1BP1	5342
2773	GNAI3	14403
3843	IPO5	49945
4942	OAT	3442
10885	WDR3	5790
5586	PKN2	9623
57418	WDR18	4871
9697	TRAM2	5054
9423	NTN1	362
9340	GLP2R	8
55388	MCM10	3114
1606	DGKA	567
2065	ERBB3	2555
54763	ROPN1	5
91526	ANKRD44	1835
3735	KARS1	13108
23536	ADAT1	2600
10954	PDIA5	970
55633	TBC1D22B	1718
4710	NDUFB4	7502
23013	SPEN	31848
4638	MYLK	5302
55854	ZC3H15	9390
6416	MAP2K4	4548
55248	PACC1	2453
9892	SNAP91	11
9748	SLK	9984
51167	CYB5R4	902
1308	COL17A1	471
119391	GSTO2	4460
55176	SEC61A2	1840
5588	PRKCQ	535
7089	TLE2	2185
51665	ASB1	3230
83641	FAM107B	7952
4199	ME1	136
23216	TBC1D1	9717
8621	CDK13	10295
10797	MTHFD2	5387
84679	SLC9A7	2625
55810	FOXJ2	7273
4904	YBX1	56629
5141	PDE4A	246
5525	PPP2R5A	3218
1496	CTNNA2	205
1994	ELAVL1	18176
7075	TIE1	2336
57609	DIP2B	9660
6602	SMARCD1	19826
9682	KDM4A	2300
4802	NFYC	7892
84217	ZMYND12	194
6550	SLC9A3	124
25791	NGEF	167
259266	ASPM	9918
8832	CD84	120
64834	ELOVL1	2281
6688	SPI1	364
30834	POLR1H	1576
744	MPPED2	2778
51208	CLDN18	35
27107	ZBTB11	5198
4287	ATXN3	3078
9950	GOLGA5	4558
2263	FGFR2	3216
55631	LRRC40	4250
51015	ISOC1	3103
2009	EML1	3850
60487	TRMT11	3281
55623	THUMPD1	9196
91283	MSANTD3	2047
26153	KIF26A	178
55102	ATG2B	5214
10565	ARFGEF1	6588
57623	ZFAT	1214
9650	MTFR1	2642
10734	STAG3	541
2235	FECH	2334
4649	MYO9A	4073
8653	DDX3Y	20
5214	PFKP	4216
3422	IDI1	2693
6672	SP100	1722
1316	KLF6	6960
8611	PLPP1	1843
4756	NEO1	33927
23471	TRAM1	14587
5255	PHKA1	2359
7132	TNFRSF1A	5852
782	CACNB1	1037
7813	EVI5	3604
9399	STOML1	585
5315	PKM	97072
54505	DHX29	5080
30836	DNTTIP2	7081
79091	METTL22	1429
7158	TP53BP1	11899
7216	TRO	9376
51018	RRP15	4994
387	RHOA	46759
1659	DHX8	8641
5590	PRKCZ	1042
7544	ZFY	3
55699	IARS2	11084
6857	SYT1	2530
89795	NAV3	19067
3421	IDH3G	4308
79641	ROGDI	657
57595	PDZD4	297
492	ATP2B3	116
6093	ROCK1	12148
865	CBFB	15067
5165	PDK3	3457
8692	HYAL2	4573
9759	HDAC4	6210
11186	RASSF1	1493
2261	FGFR3	975
3430	IFI35	291
63897	HEATR6	5430
80347	COASY	4835
79990	PLEKHH3	1256
4205	MEF2A	9016
55593	OTUD5	6537
7030	TFE3	4707
4943	TBC1D25	1490
2182	ACSL4	16078
3632	INPP5A	2312
27238	GPKOW	1734
56850	GRIPAP1	3659
24140	FTSJ1	3256
55771	PRR11	5800
65055	REEP1	950
23250	ATP11A	10950
25885	POLR1A	10477
9741	LAPTM4A	40701
57217	TTC7A	1628
51447	IP6K2	11018
286749	STON1-GTF2A1L	5
55133	SRBD1	3577
3796	KIF2A	8462
10235	RASGRP2	164
23198	PSME4	11709
57560	IFT80	2536
22933	SIRT2	4363
27248	ERLEC1	6193
5526	PPP2R5B	1374
5837	PYGM	376
5307	PITX1	369
57113	TRPC7	1
375449	MAST4	4153
221395	ADGRF5	3150
54549	SDK2	2464
8756	ADAM7	8
55746	NUP133	8981
64710	NUCKS1	77312
55737	VPS35	21349
10294	DNAJA2	7349
602	BCL3	1616
8514	KCNAB2	1083
10060	ABCC9	4451
51083	GAL	71
29121	CLEC2D	929
139341	FUNDC1	1437
4129	MAOB	400
6095	RORA	3148
1815	DRD4	50
7049	TGFBR3	4915
8399	PLA2G10	10
54626	HES2	13
483	ATP1B3	5767
4734	NEDD4	3189
9488	PIGB	836
5597	MAPK6	9051
10681	GNB5	3511
5873	RAB27A	1293
27440	HDHD5	3215
7353	UFD1	2440
4040	LRP6	22013
2984	GUCY2C	17
6343	SCT	34
57661	PHRF1	5746
8518	ELP1	6968
4925	NUCB2	4845
5217	PFN2	27350
5774	PTPN3	2461
6710	SPTB	3237
27071	DAPP1	49
2255	FGF10	981
23446	SLC44A1	13864
54916	TMEM260	2434
23293	SMG6	4354
10640	EXOC5	12206
8218	CLTCL1	761
27006	FGF22	15
10272	FSTL3	426
9993	DGCR2	13328
55658	RNF126	3317
4335	MNT	4255
79364	ZXDC	4727
23210	JMJD6	1806
5423	POLB	3062
55808	ST6GALNAC1	9
55062	WIPI1	688
22844	FRMPD1	311
57704	GBA2	4249
3340	NDST1	19855
440	ASNS	43
10947	AP3M2	4683
1258	CNGB1	8
10610	ST6GALNAC2	223
26986	PABPC1	231335
10420	TESK2	658
29105	CFAP20	3168
1459	CSNK2A2	5715
11099	PTPN21	2741
8891	EIF2B3	2131
815	CAMK2A	18
6949	TCOF1	8569
998	CDC42	17785
26031	OSBPL3	3801
2046	EPHA8	15
6559	SLC12A3	101
56852	RAD18	2463
490	ATP2B1	23383
29850	TRPM5	97
8440	NCK2	8537
9448	MAP4K4	31844
11320	MGAT4A	2933
6160	RPL31	102335
9948	WDR1	19242
23161	SNX13	7232
79658	ARHGAP10	2309
6196	RPS6KA2	4611
54556	ING3	2288
22846	VASH1	3220
29995	LMCD1	1156
114049	BUD23	5328
6400	SEL1L	12095
9319	TRIP13	2259
537	ATP6AP1	10663
6929	TCF3	31116
28951	TRIB2	27667
26528	DAZAP1	5490
53615	MBD3	5569
6596	HLTF	3779
9130	FAM50A	2726
60343	FAM3A	1847
29894	CPSF1	12543
140469	MYO3B	904
79901	CYBRD1	9907
5134	PDCD2	4517
51109	RDH11	5567
5566	PRKACA	10043
22859	ADGRL1	22504
87	ACTN1	16858
23503	ZFYVE26	4293
27330	RPS6KA6	1446
22905	EPN2	3353
26469	PTPN18	2963
55679	LIMS2	704
55515	ASIC4	7
10290	SPEG	1867
84708	LNX1	535
224	ALDH3A2	11030
7037	TFRC	10651
6720	SREBF1	3396
7224	TRPC5	34
27125	AFF4	16649
7321	UBE2D1	6034
64398	MPP5	4121
9886	RHOBTB1	4773
8243	SMC1A	24888
3028	HSD17B10	4422
2011	MARK2	6745
3161	HMMR	4338
55743	CHFR	1873
29953	TRHDE	41
8974	P4HA2	1789
2213	FCGR2B	76
4775	NFATC3	5660
51095	TRNT1	2007
37	ACADVL	6337
6793	STK10	2171
23291	FBXW11	6458
9744	ACAP1	507
1400	CRMP1	2566
2121	EVC	5887
51009	DERL2	4874
54847	SIDT1	324
54820	NDE1	5117
10335	IRAG1	723
79041	TMEM38A	663
8907	AP1M1	6071
5817	PVR	3190
7515	XRCC1	6183
949	SCARB1	1972
54905	CYP2W1	32
4171	MCM2	9254
54456	MOV10L1	8
56666	PANX2	163
83642	SELENOO	1521
8626	TP63	432
80216	ALPK1	1044
3993	LLGL2	1500
5151	PDE8A	2036
1183	CLCN4	2079
54475	NLE1	3459
6389	SDHA	457
6605	SMARCE1	2053
54752	FNDC8	16
55876	GSDMB	512
5927	KDM5A	11444
4185	ADAM11	512
5523	PPP2R3A	4517
10979	FERMT2	13688
8647	ABCB11	26
10170	DHRS9	9
5743	PTGS2	223
10644	IGF2BP2	18807
