Entrezgene	gene_name	expression
54972	TMEM132A	8339
163	AP2B1	6163
6863	TAC1	54
10127	ZNF263	1741
6376	CX3CL1	494
64847	SPATA20	2749
8913	CACNA1G	1235
51330	TNFRSF12A	1255
1750	DLX6	3
4293	MAP3K9	415
5898	RALA	7567
55971	BAIAP2L1	1627
80853	KDM7A	1258
2115	ETV1	9216
55750	AGK	3750
221	ALDH3B1	148
55001	TTC22	13
57157	PHTF2	3736
9855	FARP2	2815
10083	USH1C	459
79017	GGCT	2275
10926	DBF4	2166
6915	TBXA2R	79
3475	IFRD1	1814
56891	LGALS14	101
1352	COX10	926
9569	GTF2IRD1	7601
54623	PAF1	3510
27072	VPS41	4798
9912	ARHGAP44	299
60528	ELAC2	2266
85477	SCIN	253
414	ARSD	2705
8228	PNPLA4	2675
8735	MYH13	31
79602	ADIPOR2	6704
51265	CDKL3	105
151531	UPP2	83
10942	PRSS21	101
57787	MARK4	8585
8842	PROM1	1325
115098	CCDC124	4255
90273	CEACAM21	8
5048	PAFAH1B1	3619
4843	NOS2	29
1770	DNAH9	280
9703	KIAA0100	2604
9058	SLC13A2	72
8522	GAS7	2671
79090	TRAPPC6A	1308
4145	MATK	47
974	CD79B	28
6329	SCN4A	119
54879	ST7L	745
8277	TKTL1	21
5080	PAX6	3
113000	RPUSD1	1873
64285	RHBDF1	1013
55692	LUC7L	5674
9254	CACNA2D2	3975
8938	BAIAP3	190
115939	TSR3	1321
9091	PIGQ	4623
57585	CRAMP1	1779
7005	TEAD3	3509
6401	SELE	12
55735	DNAJC11	713
2328	FMO3	12
29116	MYLIP	4909
27035	NOX1	262
1870	E2F2	1457
5689	PSMB1	16624
6853	SYN1	896
3720	JARID2	7208
6792	CDKL5	780
57172	CAMK1G	592
728642	CDK11A	82
65220	NADK	1292
7021	TFAP2B	35
83741	TFAP2D	1
9940	DLEC1	33
9265	CYTH3	3441
53616	ADAM22	791
6856	SYPL1	6828
1534	CYB561	1263
9043	SPAG9	5605
1951	CELSR3	398
10157	AASS	1599
55200	PLEKHG6	296
51188	SS18L2	1979
84954	MPND	978
4257	MGST1	1754
1407	CRY1	2474
8993	PGLYRP1	6
4784	NFIX	1738
6482	ST3GAL1	3002
64386	MMP25	24
9235	IL32	1707
5310	PKD1	1630
23542	MAPK8IP2	260
9862	MED24	4596
23221	RHOBTB2	1470
54497	HEATR5B	1774
7095	SEC62	19053
6224	RPS20	136113
7812	CSDE1	48372
9690	UBE3C	3652
5980	REV3L	4283
10178	TENM1	102
10747	MASP2	62
389434	IYD	17
199870	FAM76A	1859
80342	TRAF3IP3	29
29954	POMT2	1118
51534	VTA1	6758
51085	MLXIPL	670
9031	BAZ1B	21405
10048	RANBP9	3550
51513	ETV7	10
83932	SPRTN	1078
51603	EEF1AKNMT	1240
8798	DYRK4	2352
7756	ZNF207	12648
7384	UQCRC1	11355
83930	STARD3NL	6793
928	CD9	6437
57467	HHATL	58
9918	NCAPD2	17633
25900	IFFO1	1424
2696	GIPR	13
51533	PHF7	181
56920	SEMA3G	1140
11188	NISCH	5954
23166	STAB1	849
80199	FUZ	483
6540	SLC6A13	332
3423	IDS	76
5646	PRSS3	57
7752	ZNF200	1208
920	CD4	2913
10233	LRRC23	1055
695	BTK	58
3077	HFE	124
22955	SCMH1	3845
2534	FYN	18642
3097	HIVEP2	1324
2326	FMO1	325
6924	ELOA	4629
11313	LYPLA2	6465
1185	CLCN6	1377
9902	MRC2	7608
6534	SLC6A7	5
10867	TSPAN9	5561
55727	BTBD7	2165
9546	APBA3	900
54903	MKS1	2050
51099	ABHD5	2352
3730	ANOS1	451
26993	AKAP8L	2085
54799	MBTD1	5637
51096	UTP18	3070
54476	RNF216	5194
54902	TTC19	2103
5725	PTBP1	43435
8193	DPF1	529
9066	SYT7	886
23395	LARS2	1750
5286	PIK3C2A	6269
5329	PLAUR	683
54443	ANLN	5518
58525	WIZ	9356
23637	RABGAP1	4730
1634	DCN	7843
54814	QPCTL	427
5536	PPP5C	2681
23177	CEP68	2291
8491	MAP4K3	7086
27033	ZBTB32	20
7305	TYROBP	1900
57146	TMEM159	537
2556	GABRA3	6
672	BRCA1	2603
2067	ERCC1	4010
933	CD22	1024
7869	SEMA3B	2552
51360	MBTPS2	2302
4007	PRICKLE3	442
4057	LTF	2
2137	EXTL3	3793
9971	NR1H4	86
60481	ELOVL5	5404
240	ALOX5	305
8284	KDM5D	1
57658	CALCOCO1	4337
55148	UBR7	2525
11183	MAP4K5	2219
30845	EHD3	623
5704	PSMC4	9058
23324	MAN2B2	1826
57709	SLC7A14	99
5010	CLDN11	307
51629	SLC25A39	14724
9961	MVP	1026
51667	NUB1	4763
5238	PGM3	2033
112611	RWDD2A	411
1195	CLK1	9708
55703	POLR3B	1441
23357	ANGEL1	647
9604	RNF14	3265
1774	DNASE1L1	108
1663	DDX11	2592
50865	HEBP1	3334
9052	GPRC5A	672
10046	MAMLD1	428
923	CD6	102
10460	TACC3	9317
23376	UFL1	5126
23649	POLA2	878
23144	ZC3H3	6795
823	CAPN1	6911
55	ACP3	126
4190	MDH1	11102
10463	SLC30A9	6636
10903	MTMR11	885
1355	COX15	2734
440193	CCDC88C	4048
10138	YAF2	3275
10771	ZMYND11	5407
7454	WAS	468
1800	DPEP1	417
637	BID	976
9782	MATR3	286
29881	NPC1L1	46
64132	XYLT2	1989
84220	RGPD5	11
81551	STMN4	339
23386	NUDCD3	4564
55349	CHDH	305
53832	IL20RA	221
22802	CLCA4	2
55830	GLT8D1	5667
27032	ATP2C1	20195
3479	IGF1	127
92745	SLC38A5	24
10928	RALBP1	5095
22902	RUFY3	3591
1272	CNTN1	502
6556	SLC11A1	77
25937	WWTR1	6030
8540	AGPS	2831
63932	CXorf56	1620
477	ATP1A2	143
55622	TTC27	1222
147948	ZNF582	232
23584	VSIG2	120
23187	PHLDB1	1896
8685	MARCO	2
1591	CYP24A1	11
56981	PRDM11	3093
57586	SYT13	1138
6591	SNAI2	3975
972	CD74	35082
3082	HGF	368
54764	ZRANB1	369
23154	NCDN	1888
25960	ADGRA2	2540
55734	ZFP64	1546
4331	MNAT1	1035
23034	SAMD4A	163
864	RUNX3	107
4361	MRE11	3706
58473	PLEKHB1	1079
1992	SERPINB1	1259
64816	CYP3A43	4
11136	SLC7A9	100
6683	SPAST	5531
9369	NRXN3	818
114879	OSBPL5	1120
9716	AQR	7333
1373	CPS1	156
2273	FHL1	7431
51507	RTF2	4990
2554	GABRA1	2
55655	NLRP2	172
57210	SLC45A4	1178
9921	RNF10	16273
55778	ZNF839	213
64429	ZDHHC6	3624
57476	GRAMD1B	1686
6050	RNH1	4797
4719	NDUFS1	5969
9821	RB1CC1	7531
23071	ERP44	6393
211	ALAS1	1343
330	BIRC3	107
11215	AKAP11	3717
51022	GLRX2	2651
6617	SNAPC1	1078
51071	DERA	2959
11171	STRAP	18233
1244	ABCC2	87
50619	DEF6	600
51177	PLEKHO1	9970
2730	GCLM	1230
23304	UBR2	3650
30846	EHD2	2713
55635	DEPDC1	2287
25901	CCDC28A	1620
58528	RRAGD	2234
3298	HSF2	4075
51230	PHF20	5187
8630	HSD17B6	89
10062	NR1H3	454
1890	TYMP	317
29781	NCAPH2	4141
10953	TOMM34	5451
11231	SEC63	12224
23633	KPNA6	6721
7431	VIM	58636
355	FAS	615
8635	RNASET2	775
960	CD44	1276
3755	KCNG1	3665
56895	AGPAT4	1774
57823	SLAMF7	46
11119	BTN3A1	715
4285	MIPEP	979
5583	PRKCH	101
3645	INSRR	80
3459	IFNGR1	3669
11285	B4GALT7	1656
9047	SH2D2A	212
7444	VRK2	325
7133	TNFRSF1B	679
55591	VEZT	7177
5452	POU2F2	728
65980	BRD9	3242
6642	SNX1	6143
9519	TBPL1	1660
56938	ARNTL2	734
9774	BCLAF1	20067
55334	SLC39A9	3711
286	ANK1	55
3381	IBSP	1
51106	TFB1M	509
9135	RABEP1	1911
3149	HMGB3	17666
23279	NUP160	10810
578	BAK1	1179
4593	MUSK	10
22807	IKZF2	314
2896	GRN	9096
51306	FAM13B	1780
57514	ARHGAP31	856
55166	CENPQ	1611
6301	SARS1	5908
8498	RANBP3	5512
5926	ARID4A	2525
7260	EIPR1	1982
10908	PNPLA6	2604
8100	IFT88	2624
56052	ALG1	427
55596	ZCCHC8	3272
10061	ABCF2	2950
54480	CHPF2	1438
57554	LRRC7	1237
2530	FUT8	486
55236	UBA6	3968
9846	GAB2	1218
535	ATP6V0A1	1934
8554	PIAS1	7292
9497	SLC4A7	3027
321	APBA2	3952
5606	MAP2K3	2463
79645	EFCAB1	1281
9168	TMSB10	99858
28990	ASTE1	898
25897	RNF19A	3451
8504	PEX3	1287
11345	GABARAPL2	5658
4653	MYOC	1
26751	SH3YL1	2707
84908	FAM136A	4682
7414	VCL	12050
55789	DEPDC1B	3274
23604	DAPK2	551
8439	NSMAF	2759
159	ADSS2	3741
26228	STAP1	4
7077	TIMP2	23260
5981	RFC1	6511
55773	TBC1D23	3644
8452	CUL3	4716
9172	MYOM2	424
5009	OTC	5
10858	CYP46A1	251
26009	ZZZ3	3735
9099	USP2	390
846	CASR	318
27175	TUBG2	978
51121	RPL26L1	3024
2324	FLT4	1375
54888	NSUN2	2447
54455	FBXO42	3318
4238	MFAP3	323
84245	MRI1	753
4234	METTL1	933
3224	HOXC8	4366
175	AGA	701
55300	PI4K2B	2028
259282	BOD1L1	8403
27430	MAT2B	8965
7092	TLL1	84
23644	EDC4	430
7204	TRIO	9471
1462	VCAN	26997
23274	CLEC16A	1844
4481	MSR1	589
999	CDH1	649
23517	MTREX	4560
1767	DNAH5	119
9765	ZFYVE16	1583
79567	RIPOR1	1672
729	C6	70
26064	RAI14	6669
11063	SOX30	63
11284	PNKP	2822
54831	BEST2	5
23035	PHLPP2	422
54908	SPDL1	4555
27067	STAU2	5763
54896	SLC66A1	1477
1497	CTNS	550
65078	RTN4R	1946
79142	PHF23	1961
1008	CDH10	840
3631	INPP4A	4532
5874	RAB27B	64
5685	PSMA4	20688
23026	MYO16	20
55341	LSG1	3041
10039	PARP3	739
3371	TNC	58797
90326	THAP3	946
140876	RIPOR3	207
55775	TDP1	1111
84883	AIFM2	565
55812	SPATA7	496
9440	MED17	1012
54884	RETSAT	745
822	CAPG	1607
1175	AP2S1	6076
7399	USH2A	28
11055	ZPBP	12
7038	TG	103
10863	ADAM28	127
8538	BARX2	28
54165	DCUN1D1	3425
23338	JADE2	427
7546	ZIC2	4
3937	LCP2	297
54802	TRIT1	2343
153	ADRB1	6
9820	CUL7	3778
1495	CTNNA1	28323
5256	PHKA2	518
54875	CNTLN	2612
2042	EPHA3	973
3309	HSPA5	26984
1829	DSG2	11258
54960	GEMIN8	616
8481	OFD1	3329
2824	GPM6B	1703
51438	MAGEC2	1
80243	PREX2	745
22884	WDR37	1257
64848	YTHDC2	2983
56474	CTPS2	4705
51606	ATP6V1H	4250
5431	POLR2B	3957
56204	FAM214A	3532
116984	ARAP2	37
7175	TPR	12163
1356	CP	1
23247	KATNIP	1551
84062	DTNBP1	991
7504	XK	310
57101	ANO2	354
57102	C12orf4	1302
6322	SCML1	1055
55841	WWC3	3554
395	ARHGAP6	601
27146	FAM184B	171
4134	MAP4	14517
57120	GOPC	5402
6098	ROS1	3
57646	USP28	3131
9734	HDAC9	1644
26262	TSPAN17	1200
51491	NOP16	1099
57545	CC2D2A	2130
50484	RRM2B	2083
168850	ZNF800	1253
608	TNFRSF17	25
92017	SNX29	1644
55885	LMO3	1
55173	MRPS10	4756
2978	GUCA1A	1
51773	RSF1	9406
55187	VPS13D	2223
10659	CELF2	1552
23196	FAM120A	14450
23518	R3HDM1	4905
1298	COL9A2	4321
4254	KITLG	1512
1161	ERCC8	1775
11174	ADAMTS6	199
9563	H6PD	7244
9341	VAMP3	6805
8863	PER3	1049
10911	UTS2	10
3604	TNFRSF9	73
55040	EPN3	1812
4052	LTBP1	13650
5954	RCN1	9983
2006	ELN	7898
5982	RFC2	4093
57492	ARID1B	15602
81037	CLPTM1L	5014
23327	NEDD4L	4683
50943	FOXP3	159
89801	PPP1R3F	835
3074	HEXB	2868
79810	PTCD2	1252
340533	NEXMIF	154
51528	JKAMP	971
27122	DKK3	1880
7984	ARHGEF5	690
9603	NFE2L3	1075
63933	MCUR1	4365
51474	LIMA1	3338
25875	LETMD1	4279
9498	SLC4A8	1680
10319	LAMC3	3727
5733	PTGER3	52
79931	TNIP3	3
5601	MAPK9	3251
91522	COL23A1	104
9564	BCAR1	2222
84067	FAM160A2	1908
9709	HERPUD1	1555
9454	HOMER3	2839
5888	RAD51	1708
10721	POLQ	1289
5291	PIK3CB	1348
1535	CYBA	3376
84321	THOC3	1483
23593	HEBP2	6240
10198	MPHOSPH9	1118
54477	PLEKHA5	3427
5652	PRSS8	683
80143	SIKE1	10359
23223	RRP12	3027
57600	FNIP2	1888
6307	MSMO1	1685
55761	TTC17	6425
60529	ALX4	8
23105	FSTL4	138
1112	FOXN3	2030
728464	METTL24	55
8574	AKR7A2	2737
51154	MRTO4	4302
4826	NNAT	36785
55850	USE1	1592
23101	MCF2L2	62
83714	NRIP2	789
3909	LAMA3	213
55745	AP5M1	2345
29945	ANAPC4	1988
3784	KCNQ1	279
27095	TRAPPC3	3103
9967	THRAP3	9158
29085	PHPT1	4184
954	ENTPD2	92
4065	LY75	62
51742	ARID4B	8988
23596	OPN3	122
10806	SDCCAG8	1051
5798	PTPRN	2
55733	HHAT	1023
23095	KIF1B	9725
2296	FOXC1	12232
25771	TBC1D22A	881
23224	SYNE2	2239
57475	PLEKHH1	841
10079	ATP9A	8010
23626	SPO11	3
140689	CBLN4	125
25884	CHRDL2	70
23201	FAM168A	8183
84957	RELT	362
2581	GALC	1811
51602	NOP58	5676
26099	SZRD1	9019
3757	KCNH2	5157
8454	CUL1	7103
10827	FAM114A2	2120
26999	CYFIP2	5605
23118	TAB2	11589
116254	GINM1	4686
5610	EIF2AK2	7568
57602	USP36	2791
58508	KMT2C	7632
55283	MCOLN3	551
114800	CCDC85A	2
23369	PUM2	16010
84545	MRPL43	3458
3700	ITIH4	16
3697	ITIH1	1
54969	HPF1	1513
51663	ZFR	10988
55609	ZNF280C	1939
10886	NPFFR2	35
112885	PHF21B	372
7185	TRAF1	424
54542	RC3H2	4552
55540	IL17RB	515
10758	TRAF3IP2	1786
8908	GYG2	1720
131566	DCBLD2	7523
6646	SOAT1	2550
5318	PKP2	1300
4438	MSH4	11
2155	F7	120
2665	GDI2	21248
639	PRDM1	209
9474	ATG5	3385
57458	TMCC3	7219
57095	PITHD1	3731
57504	MTA3	6034
8975	USP13	1812
23200	ATP11B	3017
3918	LAMC2	441
5218	CDK14	3838
29927	SEC61A1	13404
4659	PPP1R12A	11250
5923	RASGRF1	11
816	CAMK2B	524
9696	CROCC	2316
55718	POLR3E	2532
493	ATP2B4	7808
9877	ZC3H11A	9
55781	RIOK2	2831
54432	YIPF1	2294
55706	NDC1	5195
1608	DGKG	40
84256	FLYWCH1	2283
64718	UNKL	401
6916	TBXAS1	992
64761	PARP12	535
5832	ALDH18A1	8816
6894	TARBP1	2399
5188	GATB	779
4084	MXD1	1595
5128	CDK17	4129
548645	DNAJC25	1177
6515	SLC2A3	1347
5662	PSD	718
9150	CTDP1	1156
8531	YBX3	35663
55359	STYK1	34
65125	WNK1	17748
55749	CCAR1	11047
11054	OGFR	2215
2769	GNA15	114
84699	CREB3L3	3
55650	PIGV	1154
10076	PTPRU	1182
9410	SNRNP40	3010
23504	RIMBP2	877
1301	COL11A1	25
79832	QSER1	7318
51660	MPC1	1394
30	ACAA1	991
586	BCAT1	926
51564	HDAC7	5968
11178	LZTS1	5630
93166	PRDM6	60
7478	WNT8A	7
6676	SPAG4	140
10787	NCKAP1	17087
60488	MRPS35	4552
2983	GUCY1B1	1904
6433	SFSWAP	6714
10188	TNK2	2430
23041	MON2	4099
1001	CDH3	1010
416	ARSF	5
65056	GPBP1	14974
84649	DGAT2	391
7771	ZNF112	562
1431	CS	13719
4058	LTK	24
64951	MRPS24	5
63916	ELMO2	4112
23063	WAPL	4768
81671	VMP1	5591
10513	APPBP2	4294
5424	POLD1	1552
124925	SEZ6	23
1975	EIF4B	38391
28968	SLC6A16	227
29998	BICRA	4389
56848	SPHK2	586
6141	RPL18	121076
770	CA11	3072
79763	ISOC2	1051
11338	U2AF2	8666
29924	EPN1	13396
55588	MED29	6550
57491	AHRR	17
10838	ZNF275	5135
8776	MTMR1	2363
2817	GPC1	5935
57143	ADCK1	516
3029	HAGH	2058
6047	RNF4	3678
841	CASP8	370
22998	LIMCH1	5309
55726	INTS13	2654
51768	TM7SF3	1337
1747	DLX3	161
53340	SPA17	639
10077	TSPAN32	23
8839	CCN5	6
58524	DMRT3	1301
10402	ST3GAL6	693
9914	ATP2C2	22
4804	NGFR	4338
50937	CDON	1630
6873	TAF2	4001
28996	HIPK2	25777
23534	TNPO3	3178
8625	RFXANK	2974
54929	TMEM161A	2421
9170	LPAR2	898
5476	CTSA	2877
10147	SUGP2	6099
6558	SLC12A2	2842
28966	SNX24	856
2139	EYA2	247
1265	CNN2	4457
10347	ABCA7	340
9627	SNCAIP	5547
11218	DDX20	2212
53339	BTBD1	3772
55711	FAR2	876
8537	BCAS1	11
5449	POU1F1	2
22904	SBNO2	2543
5378	PMS1	2464
10362	HMG20B	5804
10203	CALCRL	475
6882	TAF11	4105
23294	ANKS1A	2846
8943	AP3D1	11698
7629	ZNF76	1832
9351	SLC9A3R2	6745
4913	NTHL1	1895
54887	UHRF1BP1	2250
2773	GNAI3	10865
3843	IPO5	19212
4942	OAT	4124
10885	WDR3	2654
5586	PKN2	5614
57418	WDR18	3715
9697	TRAM2	2240
9423	NTN1	102
9340	GLP2R	3
55388	MCM10	2341
1606	DGKA	643
2065	ERBB3	2373
54763	ROPN1	2
91526	ANKRD44	526
3735	KARS1	6722
23536	ADAT1	810
10954	PDIA5	599
55633	TBC1D22B	1112
4710	NDUFB4	12289
23013	SPEN	9945
4638	MYLK	4287
55854	ZC3H15	8846
6416	MAP2K4	2616
55248	PACC1	2237
9892	SNAP91	4
9748	SLK	4964
51167	CYB5R4	606
1308	COL17A1	34
119391	GSTO2	3553
55176	SEC61A2	1891
5588	PRKCQ	714
7089	TLE2	753
51665	ASB1	1354
83641	FAM107B	6061
4199	ME1	236
23216	TBC1D1	6210
8621	CDK13	7726
10797	MTHFD2	4123
84679	SLC9A7	942
55810	FOXJ2	2775
4904	YBX1	61780
5141	PDE4A	1219
5525	PPP2R5A	2836
1496	CTNNA2	1171
1994	ELAVL1	16545
7075	TIE1	409
57609	DIP2B	3783
6602	SMARCD1	17529
9682	KDM4A	1150
4802	NFYC	7129
84217	ZMYND12	79
6550	SLC9A3	33
25791	NGEF	348
259266	ASPM	4019
8832	CD84	153
64834	ELOVL1	2467
6688	SPI1	827
30834	POLR1H	1663
744	MPPED2	269
51208	CLDN18	12
27107	ZBTB11	3184
4287	ATXN3	1255
9950	GOLGA5	1721
2263	FGFR2	11634
55631	LRRC40	3862
51015	ISOC1	3458
2009	EML1	2816
60487	TRMT11	2703
55623	THUMPD1	8843
91283	MSANTD3	2378
26153	KIF26A	16
55102	ATG2B	1197
10565	ARFGEF1	2754
348158	ACSM2B	220
57623	ZFAT	726
9650	MTFR1	1040
10734	STAG3	474
2235	FECH	1301
4649	MYO9A	1567
8653	DDX3Y	1
5214	PFKP	1966
3422	IDI1	2258
6672	SP100	1186
1316	KLF6	3820
8611	PLPP1	807
4756	NEO1	14706
23471	TRAM1	13409
5255	PHKA1	2365
7132	TNFRSF1A	7094
782	CACNB1	775
7813	EVI5	2223
9399	STOML1	534
5315	PKM	79043
54505	DHX29	2874
30836	DNTTIP2	7987
79091	METTL22	1030
7158	TP53BP1	1837
7216	TRO	3038
51018	RRP15	3815
387	RHOA	42014
1659	DHX8	3556
5590	PRKCZ	854
55699	IARS2	7187
6857	SYT1	2774
89795	NAV3	1357
3421	IDH3G	4451
79641	ROGDI	1530
57595	PDZD4	474
492	ATP2B3	198
6093	ROCK1	7832
865	CBFB	6016
5165	PDK3	2144
8692	HYAL2	5260
9759	HDAC4	2118
11186	RASSF1	1001
2261	FGFR3	1564
3430	IFI35	228
63897	HEATR6	2307
80347	COASY	2345
79990	PLEKHH3	652
4205	MEF2A	2548
55593	OTUD5	4270
7030	TFE3	2891
4943	TBC1D25	780
2182	ACSL4	3385
3632	INPP5A	1517
27238	GPKOW	1082
56850	GRIPAP1	2268
24140	FTSJ1	2324
55771	PRR11	5356
65055	REEP1	737
23250	ATP11A	5075
25885	POLR1A	5114
9741	LAPTM4A	34454
57217	TTC7A	1087
51447	IP6K2	9976
286749	STON1-GTF2A1L	3
55133	SRBD1	1701
3796	KIF2A	6531
10235	RASGRP2	203
23198	PSME4	6931
57560	IFT80	2692
22933	SIRT2	1892
27248	ERLEC1	3840
5526	PPP2R5B	752
5837	PYGM	678
5307	PITX1	9
57113	TRPC7	9
375449	MAST4	2104
221395	ADGRF5	1864
54549	SDK2	3216
8756	ADAM7	3
55746	NUP133	4989
64710	NUCKS1	75302
55737	VPS35	9132
10294	DNAJA2	3992
602	BCL3	2030
8514	KCNAB2	908
10060	ABCC9	1813
51083	GAL	64
29121	CLEC2D	899
139341	FUNDC1	1839
4129	MAOB	970
6095	RORA	579
1815	DRD4	250
7049	TGFBR3	3331
8399	PLA2G10	30
54626	HES2	149
483	ATP1B3	4542
4734	NEDD4	1193
9488	PIGB	569
5597	MAPK6	8983
10681	GNB5	2065
5873	RAB27A	2531
27440	HDHD5	541
7353	UFD1	1481
4040	LRP6	9965
2984	GUCY2C	22
6343	SCT	15
57661	PHRF1	3511
8518	ELP1	2359
4925	NUCB2	5161
5217	PFN2	21889
5774	PTPN3	2541
6710	SPTB	1997
27071	DAPP1	43
2255	FGF10	989
23446	SLC44A1	13431
54916	TMEM260	770
23293	SMG6	405
10640	EXOC5	3776
8218	CLTCL1	167
27006	FGF22	15
10272	FSTL3	562
9993	DGCR2	4359
55658	RNF126	4063
4335	MNT	2003
79364	ZXDC	1253
23210	JMJD6	1199
5423	POLB	3032
55808	ST6GALNAC1	23
55062	WIPI1	378
22844	FRMPD1	101
57704	GBA2	2021
3340	NDST1	5161
440	ASNS	13
10947	AP3M2	2864
10610	ST6GALNAC2	12
1103	CHAT	2
26986	PABPC1	125041
10420	TESK2	205
29105	CFAP20	2365
1459	CSNK2A2	1633
11099	PTPN21	951
8891	EIF2B3	1447
815	CAMK2A	98
6949	TCOF1	8880
998	CDC42	22398
26031	OSBPL3	898
2046	EPHA8	117
6559	SLC12A3	5
56852	RAD18	2329
490	ATP2B1	11083
29850	TRPM5	1632
8440	NCK2	9044
9448	MAP4K4	19571
11320	MGAT4A	1889
6160	RPL31	141192
9948	WDR1	11271
23161	SNX13	3096
79658	ARHGAP10	909
6196	RPS6KA2	2074
54556	ING3	4628
22846	VASH1	776
29995	LMCD1	989
114049	BUD23	8882
6400	SEL1L	3058
9319	TRIP13	2454
537	ATP6AP1	8534
6929	TCF3	19347
28951	TRIB2	15722
26528	DAZAP1	5241
53615	MBD3	5505
51052	PRLH	12
6596	HLTF	491
9130	FAM50A	3802
60343	FAM3A	1899
29894	CPSF1	8084
140469	MYO3B	116
79901	CYBRD1	3977
5134	PDCD2	5791
55117	SLC6A15	12
51109	RDH11	2851
5566	PRKACA	14865
22859	ADGRL1	15021
87	ACTN1	4331
23503	ZFYVE26	815
27330	RPS6KA6	1032
22905	EPN2	302
26469	PTPN18	3858
55679	LIMS2	820
55515	ASIC4	9
10290	SPEG	1236
84708	LNX1	331
224	ALDH3A2	3540
7037	TFRC	2834
6720	SREBF1	1134
7224	TRPC5	2
27125	AFF4	7544
7321	UBE2D1	5481
64398	MPP5	1388
9886	RHOBTB1	2420
8243	SMC1A	14134
3028	HSD17B10	5432
2011	MARK2	3006
3161	HMMR	4641
55743	CHFR	1572
29953	TRHDE	70
8974	P4HA2	1079
2213	FCGR2B	64
4775	NFATC3	537
51095	TRNT1	1286
37	ACADVL	2839
6793	STK10	653
23291	FBXW11	4208
9744	ACAP1	219
1400	CRMP1	9257
2121	EVC	1322
51009	DERL2	3071
54847	SIDT1	282
54820	NDE1	2169
10335	IRAG1	350
79041	TMEM38A	1342
8907	AP1M1	7121
5817	PVR	1371
7515	XRCC1	8239
949	SCARB1	1729
54905	CYP2W1	13
4171	MCM2	872
54456	MOV10L1	11
56666	PANX2	194
83642	SELENOO	1304
8626	TP63	47
80216	ALPK1	252
3993	LLGL2	1533
5151	PDE8A	1726
1183	CLCN4	1527
54475	NLE1	975
6389	SDHA	517
6605	SMARCE1	2932
55876	GSDMB	389
5927	KDM5A	5452
4185	ADAM11	765
5523	PPP2R3A	2852
10979	FERMT2	3842
8647	ABCB11	3
10170	DHRS9	1
922	CD5L	1
5743	PTGS2	119
10644	IGF2BP2	24752
9175	MAP3K13	6427
6480	ST6GAL1	7774
30009	TBX21	8
10129	FRY	1251
8301	PICALM	16204
4905	NSF	2673
2736	GLI2	3357
23332	CLASP1	7235
