Entrezgene	gene_name	expression
10233	LRRC23	557
695	BTK	139
3077	HFE	280
22955	SCMH1	3229
2534	FYN	19362
3097	HIVEP2	2847
2326	FMO1	766
6924	ELOA	3748
11313	LYPLA2	2438
1185	CLCN6	2478
9902	MRC2	6190
6534	SLC6A7	1
10867	TSPAN9	4598
55727	BTBD7	6851
9546	APBA3	892
54903	MKS1	1448
51099	ABHD5	1695
3730	ANOS1	2271
26993	AKAP8L	1877
54799	MBTD1	4032
51096	UTP18	1871
54476	RNF216	7059
54902	TTC19	4522
5725	PTBP1	28402
8193	DPF1	65
9066	SYT7	328
23395	LARS2	2343
5286	PIK3C2A	9686
5329	PLAUR	260
54443	ANLN	1830
58525	WIZ	9257
23637	RABGAP1	5718
1634	DCN	1262
54814	QPCTL	369
5536	PPP5C	3258
23177	CEP68	4581
8491	MAP4K3	4384
27033	ZBTB32	29
7305	TYROBP	1531
57146	TMEM159	623
2556	GABRA3	5
672	BRCA1	1949
2067	ERCC1	3166
933	CD22	1069
7869	SEMA3B	4059
51360	MBTPS2	2194
4007	PRICKLE3	489
4057	LTF	55
2137	EXTL3	4784
9971	NR1H4	380
60481	ELOVL5	3280
240	ALOX5	948
8284	KDM5D	1
57658	CALCOCO1	6680
55148	UBR7	3716
11183	MAP4K5	3584
30845	EHD3	892
5704	PSMC4	4414
23324	MAN2B2	2978
57709	SLC7A14	498
5010	CLDN11	1332
51629	SLC25A39	6086
9961	MVP	2566
51667	NUB1	4893
5238	PGM3	2651
112611	RWDD2A	672
1195	CLK1	7669
55703	POLR3B	1323
23357	ANGEL1	2209
9604	RNF14	3612
1774	DNASE1L1	223
1663	DDX11	2202
50865	HEBP1	2229
9052	GPRC5A	7746
10046	MAMLD1	532
923	CD6	101
10460	TACC3	3736
23376	UFL1	4482
23649	POLA2	362
23144	ZC3H3	2945
823	CAPN1	10150
55	ACP3	853
4190	MDH1	7534
10463	SLC30A9	6956
10903	MTMR11	383
1355	COX15	2408
440193	CCDC88C	23666
10138	YAF2	1685
10771	ZMYND11	8215
7454	WAS	425
1800	DPEP1	391
637	BID	956
9782	MATR3	763
29881	NPC1L1	21
64132	XYLT2	2854
84220	RGPD5	10
81551	STMN4	662
23386	NUDCD3	6038
55349	CHDH	633
53832	IL20RA	10
1179	CLCA1	1
22802	CLCA4	3
55830	GLT8D1	4128
27032	ATP2C1	13749
3479	IGF1	115
92745	SLC38A5	36
10928	RALBP1	8215
22902	RUFY3	4162
1272	CNTN1	658
6556	SLC11A1	109
25937	WWTR1	11530
8540	AGPS	3108
63932	CXorf56	930
477	ATP1A2	929
55622	TTC27	1331
147948	ZNF582	447
23584	VSIG2	152
23187	PHLDB1	5762
8685	MARCO	2
1591	CYP24A1	1
56981	PRDM11	2290
57586	SYT13	250
6591	SNAI2	962
972	CD74	40060
3082	HGF	126
54764	ZRANB1	1410
23154	NCDN	2759
25960	ADGRA2	2203
55734	ZFP64	2740
4331	MNAT1	874
23034	SAMD4A	464
864	RUNX3	146
4361	MRE11	2647
58473	PLEKHB1	4360
1992	SERPINB1	1285
64816	CYP3A43	7
11136	SLC7A9	37
6683	SPAST	3109
9369	NRXN3	2401
114879	OSBPL5	1252
9716	AQR	6773
1373	CPS1	193
2273	FHL1	5048
51507	RTF2	3305
2554	GABRA1	5
55655	NLRP2	97
57210	SLC45A4	1125
9921	RNF10	12738
55778	ZNF839	354
64429	ZDHHC6	2212
57476	GRAMD1B	2933
6050	RNH1	5154
4719	NDUFS1	8262
9821	RB1CC1	7666
23071	ERP44	5056
211	ALAS1	2202
330	BIRC3	234
11215	AKAP11	5797
51022	GLRX2	1630
6617	SNAPC1	1049
51071	DERA	1643
11171	STRAP	8394
1244	ABCC2	58
50619	DEF6	512
51177	PLEKHO1	2913
2730	GCLM	1555
23304	UBR2	5079
30846	EHD2	5961
55635	DEPDC1	1100
25901	CCDC28A	1637
58528	RRAGD	1612
3298	HSF2	2319
51230	PHF20	3873
8630	HSD17B6	32
10062	NR1H3	597
1890	TYMP	581
29781	NCAPH2	2669
10953	TOMM34	3416
11231	SEC63	8822
23633	KPNA6	8041
7431	VIM	40004
355	FAS	327
8635	RNASET2	917
960	CD44	1197
3755	KCNG1	392
56895	AGPAT4	1849
57823	SLAMF7	122
11119	BTN3A1	1830
4285	MIPEP	1458
5583	PRKCH	593
3645	INSRR	4
3459	IFNGR1	3685
11285	B4GALT7	1848
9047	SH2D2A	58
7444	VRK2	627
7133	TNFRSF1B	794
55591	VEZT	5516
5452	POU2F2	311
65980	BRD9	1908
6642	SNX1	5986
9519	TBPL1	865
56938	ARNTL2	481
9774	BCLAF1	17458
55334	SLC39A9	9422
286	ANK1	427
3381	IBSP	4
51106	TFB1M	498
9135	RABEP1	3465
3149	HMGB3	3960
23279	NUP160	5821
578	BAK1	1298
4593	MUSK	9
22807	IKZF2	1498
2896	GRN	13875
51306	FAM13B	3891
57514	ARHGAP31	1065
55166	CENPQ	563
6301	SARS1	5597
8498	RANBP3	4895
5926	ARID4A	4021
7260	EIPR1	1167
10908	PNPLA6	2249
8100	IFT88	2159
56052	ALG1	649
55596	ZCCHC8	2937
10061	ABCF2	1239
54480	CHPF2	2582
57554	LRRC7	135
2530	FUT8	1467
55236	UBA6	4322
9846	GAB2	1574
535	ATP6V0A1	4158
8554	PIAS1	7305
9497	SLC4A7	5128
321	APBA2	3965
5606	MAP2K3	1822
79645	EFCAB1	96
9168	TMSB10	42265
28990	ASTE1	755
25897	RNF19A	4977
8504	PEX3	1194
11345	GABARAPL2	6555
4653	MYOC	5
26751	SH3YL1	2446
84908	FAM136A	3239
7414	VCL	14615
55789	DEPDC1B	834
23604	DAPK2	136
8439	NSMAF	2638
159	ADSS2	1705
26228	STAP1	9
7077	TIMP2	23721
5981	RFC1	7382
55773	TBC1D23	3078
8452	CUL3	5718
9172	MYOM2	627
5009	OTC	1
10858	CYP46A1	194
26009	ZZZ3	5037
6570	SLC18A1	2
9099	USP2	792
846	CASR	1694
27175	TUBG2	1138
51121	RPL26L1	1262
2324	FLT4	1739
54888	NSUN2	2091
54455	FBXO42	3895
4238	MFAP3	1318
84245	MRI1	1028
4234	METTL1	464
3224	HOXC8	2090
175	AGA	1487
55300	PI4K2B	3361
259282	BOD1L1	9226
27430	MAT2B	9971
7092	TLL1	232
23644	EDC4	3051
7204	TRIO	5843
1462	VCAN	4912
23274	CLEC16A	4547
4481	MSR1	651
999	CDH1	4350
23517	MTREX	3787
1767	DNAH5	360
9765	ZFYVE16	4087
79567	RIPOR1	9599
729	C6	112
26064	RAI14	6633
11063	SOX30	102
11284	PNKP	1836
54831	BEST2	1
23035	PHLPP2	1880
54908	SPDL1	2181
27067	STAU2	4686
54896	SLC66A1	818
1497	CTNS	1341
65078	RTN4R	1757
79142	PHF23	2409
1008	CDH10	978
3631	INPP4A	3710
5874	RAB27B	269
5685	PSMA4	6977
23026	MYO16	33
55341	LSG1	2100
10039	PARP3	1007
3371	TNC	4005
90326	THAP3	786
140876	RIPOR3	81
55775	TDP1	1664
84883	AIFM2	573
55812	SPATA7	783
9440	MED17	783
54884	RETSAT	825
822	CAPG	1578
1175	AP2S1	2582
7399	USH2A	22
11055	ZPBP	24
7038	TG	121
10863	ADAM28	183
8538	BARX2	9
54165	DCUN1D1	3782
23338	JADE2	2108
7546	ZIC2	1
3937	LCP2	783
54802	TRIT1	1330
153	ADRB1	13
9820	CUL7	3701
1495	CTNNA1	37212
5256	PHKA2	1540
54875	CNTLN	2215
2042	EPHA3	14365
3309	HSPA5	43302
1829	DSG2	18643
54960	GEMIN8	1087
8481	OFD1	1966
2824	GPM6B	691
80243	PREX2	717
22884	WDR37	1424
64848	YTHDC2	2932
56474	CTPS2	2700
51606	ATP6V1H	3580
5431	POLR2B	5993
56204	FAM214A	4658
116984	ARAP2	1935
7175	TPR	14503
1356	CP	349
23247	KATNIP	2329
84062	DTNBP1	1068
7504	XK	276
57101	ANO2	1251
57102	C12orf4	1436
6322	SCML1	236
55841	WWC3	3494
395	ARHGAP6	1101
27146	FAM184B	62
4134	MAP4	14540
57120	GOPC	4886
6098	ROS1	26
57646	USP28	4196
9734	HDAC9	2442
26262	TSPAN17	1206
51491	NOP16	498
57545	CC2D2A	2665
50484	RRM2B	2947
168850	ZNF800	2468
608	TNFRSF17	5
92017	SNX29	5458
55885	LMO3	1061
55173	MRPS10	2157
2978	GUCA1A	1
51773	RSF1	9548
55187	VPS13D	4288
10659	CELF2	28300
23196	FAM120A	21505
23518	R3HDM1	5466
1298	COL9A2	734
4254	KITLG	1228
1161	ERCC8	2127
11174	ADAMTS6	411
9563	H6PD	12270
9341	VAMP3	6459
8863	PER3	4254
3604	TNFRSF9	7
55040	EPN3	4367
4052	LTBP1	15301
5954	RCN1	4254
2006	ELN	3960
5982	RFC2	1638
57492	ARID1B	16452
81037	CLPTM1L	3634
23327	NEDD4L	5544
50943	FOXP3	33
89801	PPP1R3F	328
3074	HEXB	4029
79810	PTCD2	1346
340533	NEXMIF	720
51528	JKAMP	2829
27122	DKK3	3510
7984	ARHGEF5	1575
9603	NFE2L3	1659
63933	MCUR1	3539
51474	LIMA1	3864
25875	LETMD1	3791
9498	SLC4A8	501
10319	LAMC3	6002
5733	PTGER3	668
79931	TNIP3	7
5601	MAPK9	2942
91522	COL23A1	59
9564	BCAR1	5156
84067	FAM160A2	2615
9709	HERPUD1	6024
9454	HOMER3	1105
5888	RAD51	477
10721	POLQ	602
5291	PIK3CB	3865
1535	CYBA	2518
84321	THOC3	675
23593	HEBP2	2910
10198	MPHOSPH9	2262
54477	PLEKHA5	4209
5652	PRSS8	921
80143	SIKE1	7223
23223	RRP12	2112
57600	FNIP2	3542
6307	MSMO1	3359
55761	TTC17	6150
60529	ALX4	22
23105	FSTL4	1819
1112	FOXN3	3734
728464	METTL24	441
8574	AKR7A2	3016
51154	MRTO4	1841
4826	NNAT	4023
55850	USE1	882
23101	MCF2L2	35
83714	NRIP2	2391
3909	LAMA3	315
55745	AP5M1	4413
29945	ANAPC4	1888
3784	KCNQ1	1264
27095	TRAPPC3	1676
9967	THRAP3	10072
29085	PHPT1	2297
954	ENTPD2	49
4065	LY75	116
51742	ARID4B	7316
23596	OPN3	450
10806	SDCCAG8	1616
5798	PTPRN	3
55733	HHAT	991
23095	KIF1B	12530
2296	FOXC1	28545
25771	TBC1D22A	1935
23224	SYNE2	12371
57475	PLEKHH1	4615
10079	ATP9A	16090
140689	CBLN4	207
25884	CHRDL2	27
23201	FAM168A	9371
84957	RELT	185
2581	GALC	3229
51602	NOP58	2807
26099	SZRD1	6012
3757	KCNH2	3403
8454	CUL1	5434
10827	FAM114A2	1681
26999	CYFIP2	7956
23118	TAB2	16974
116254	GINM1	3709
5610	EIF2AK2	32632
57602	USP36	3082
58508	KMT2C	11035
55283	MCOLN3	325
114800	CCDC85A	200
23369	PUM2	17793
84545	MRPL43	1876
3700	ITIH4	7
3697	ITIH1	1
54969	HPF1	1476
51663	ZFR	14450
55609	ZNF280C	1628
10886	NPFFR2	1
112885	PHF21B	197
7185	TRAF1	900
54542	RC3H2	7704
55540	IL17RB	595
10758	TRAF3IP2	2077
8908	GYG2	658
131566	DCBLD2	8167
6646	SOAT1	2304
5318	PKP2	3679
4438	MSH4	9
2155	F7	6
2665	GDI2	15873
639	PRDM1	702
9474	ATG5	2522
57458	TMCC3	8798
57095	PITHD1	2151
57504	MTA3	3868
8975	USP13	2339
23200	ATP11B	8883
3918	LAMC2	4439
5218	CDK14	4201
29927	SEC61A1	10343
4659	PPP1R12A	9661
5923	RASGRF1	8
816	CAMK2B	408
9696	CROCC	1569
55718	POLR3E	1990
493	ATP2B4	22402
9877	ZC3H11A	15
55781	RIOK2	1848
54432	YIPF1	1431
55706	NDC1	3351
1608	DGKG	208
84256	FLYWCH1	2464
64718	UNKL	876
6916	TBXAS1	1704
64761	PARP12	4060
5832	ALDH18A1	5807
6894	TARBP1	2518
5188	GATB	1354
4084	MXD1	1309
5128	CDK17	3615
548645	DNAJC25	707
6515	SLC2A3	669
5662	PSD	79
9150	CTDP1	962
8531	YBX3	17867
55359	STYK1	10
65125	WNK1	26987
55749	CCAR1	6915
11054	OGFR	3171
2769	GNA15	111
55650	PIGV	1163
10076	PTPRU	2008
9410	SNRNP40	2090
23504	RIMBP2	629
1301	COL11A1	103
79832	QSER1	9272
51660	MPC1	1672
30	ACAA1	1304
586	BCAT1	611
51564	HDAC7	5850
11178	LZTS1	799
93166	PRDM6	57
7478	WNT8A	13
6676	SPAG4	26
10787	NCKAP1	17858
60488	MRPS35	4207
2983	GUCY1B1	16650
6433	SFSWAP	3547
10188	TNK2	774
23041	MON2	4922
1001	CDH3	5263
65056	GPBP1	13084
84649	DGAT2	375
7771	ZNF112	843
1431	CS	12400
4058	LTK	87
64951	MRPS24	2
63916	ELMO2	4134
23063	WAPL	4933
81671	VMP1	3327
10513	APPBP2	6439
5424	POLD1	1621
124925	SEZ6	24
1975	EIF4B	27883
28968	SLC6A16	88
29998	BICRA	3743
56848	SPHK2	1238
6141	RPL18	34933
770	CA11	1584
79763	ISOC2	1066
11338	U2AF2	6410
29924	EPN1	11094
55588	MED29	6803
57491	AHRR	2
2928	GSC2	1
10838	ZNF275	2951
8776	MTMR1	2950
2817	GPC1	2879
57143	ADCK1	874
3029	HAGH	1545
6047	RNF4	5298
841	CASP8	835
22998	LIMCH1	2824
55726	INTS13	1650
51768	TM7SF3	1691
1747	DLX3	745
53340	SPA17	1259
10077	TSPAN32	27
8839	CCN5	4
58524	DMRT3	2273
10402	ST3GAL6	3063
9914	ATP2C2	40
4804	NGFR	994
50937	CDON	2005
6873	TAF2	3727
28996	HIPK2	76857
23534	TNPO3	3262
8625	RFXANK	1780
54929	TMEM161A	1365
9170	LPAR2	688
5476	CTSA	3178
10147	SUGP2	6925
6558	SLC12A2	3173
28966	SNX24	786
2139	EYA2	208
1265	CNN2	2998
10347	ABCA7	276
9627	SNCAIP	788
11218	DDX20	1678
53339	BTBD1	4619
55711	FAR2	462
8537	BCAS1	8
5449	POU1F1	2
1117	CHI3L2	8
22904	SBNO2	2436
5378	PMS1	2083
10362	HMG20B	4575
10203	CALCRL	2877
6882	TAF11	1402
23294	ANKS1A	3255
8943	AP3D1	11812
7629	ZNF76	2089
9351	SLC9A3R2	8344
4913	NTHL1	988
54887	UHRF1BP1	3354
2773	GNAI3	6073
3843	IPO5	16723
4942	OAT	3099
10885	WDR3	2107
5586	PKN2	7152
57418	WDR18	3081
9697	TRAM2	6737
9423	NTN1	227
9340	GLP2R	2
55388	MCM10	928
1606	DGKA	379
2065	ERBB3	759
54763	ROPN1	4
91526	ANKRD44	596
3735	KARS1	7303
23536	ADAT1	1578
10954	PDIA5	1323
55633	TBC1D22B	1472
4710	NDUFB4	5519
23013	SPEN	18455
4638	MYLK	10423
55854	ZC3H15	4964
6416	MAP2K4	3927
55248	PACC1	1339
9892	SNAP91	56
9748	SLK	8922
51167	CYB5R4	679
1308	COL17A1	35
119391	GSTO2	2661
55176	SEC61A2	780
5588	PRKCQ	825
7089	TLE2	703
51665	ASB1	1129
83641	FAM107B	2532
4199	ME1	265
23216	TBC1D1	9514
8621	CDK13	6734
10797	MTHFD2	1283
84679	SLC9A7	1570
55810	FOXJ2	4787
4904	YBX1	24495
5141	PDE4A	841
5525	PPP2R5A	4795
1496	CTNNA2	57
1994	ELAVL1	11210
7075	TIE1	1474
57609	DIP2B	5820
6602	SMARCD1	14263
9682	KDM4A	1374
4802	NFYC	5769
84217	ZMYND12	406
6550	SLC9A3	78
25791	NGEF	249
259266	ASPM	2540
8832	CD84	249
64834	ELOVL1	2810
6688	SPI1	867
30834	POLR1H	510
744	MPPED2	106
51208	CLDN18	45
27107	ZBTB11	2708
4287	ATXN3	2834
9950	GOLGA5	3652
2263	FGFR2	5936
55631	LRRC40	2179
51015	ISOC1	1395
2009	EML1	1556
60487	TRMT11	1148
55623	THUMPD1	5104
91283	MSANTD3	1235
26153	KIF26A	108
55102	ATG2B	3552
10565	ARFGEF1	5385
348158	ACSM2B	314
57623	ZFAT	963
9650	MTFR1	1521
10734	STAG3	900
2235	FECH	1995
4649	MYO9A	3843
8653	DDX3Y	35
5214	PFKP	4298
3422	IDI1	1711
6672	SP100	9512
1316	KLF6	3425
8611	PLPP1	1244
4756	NEO1	28070
23471	TRAM1	14383
5255	PHKA1	975
7132	TNFRSF1A	8077
782	CACNB1	642
7813	EVI5	2822
9399	STOML1	448
5315	PKM	48421
54505	DHX29	3432
30836	DNTTIP2	4150
79091	METTL22	677
7158	TP53BP1	4899
7216	TRO	1979
51018	RRP15	2598
387	RHOA	36260
1659	DHX8	3606
5590	PRKCZ	974
7544	ZFY	4
55699	IARS2	7045
6857	SYT1	3720
89795	NAV3	277
3421	IDH3G	3335
79641	ROGDI	645
57595	PDZD4	90
492	ATP2B3	10
6093	ROCK1	7821
865	CBFB	4707
5165	PDK3	9786
8692	HYAL2	2383
9759	HDAC4	1925
11186	RASSF1	671
2261	FGFR3	1579
3430	IFI35	2712
63897	HEATR6	2294
80347	COASY	3235
79990	PLEKHH3	868
4205	MEF2A	6867
55593	OTUD5	5342
7030	TFE3	3831
4943	TBC1D25	1122
2182	ACSL4	5491
3632	INPP5A	982
27238	GPKOW	1185
56850	GRIPAP1	2397
24140	FTSJ1	1391
55771	PRR11	1477
65055	REEP1	299
23250	ATP11A	8895
25885	POLR1A	5775
9741	LAPTM4A	30089
57217	TTC7A	1695
51447	IP6K2	8394
286749	STON1-GTF2A1L	33
55133	SRBD1	1743
3796	KIF2A	3732
10235	RASGRP2	557
23198	PSME4	19652
57560	IFT80	1386
22933	SIRT2	2678
27248	ERLEC1	5473
5526	PPP2R5B	978
5837	PYGM	1299
8712	PAGE1	1
5307	PITX1	4
375449	MAST4	4054
221395	ADGRF5	8442
54549	SDK2	4051
8756	ADAM7	1
55746	NUP133	4419
64710	NUCKS1	40489
55737	VPS35	12529
10294	DNAJA2	3793
602	BCL3	1444
8514	KCNAB2	676
10060	ABCC9	2151
51083	GAL	15
29121	CLEC2D	708
139341	FUNDC1	1129
4129	MAOB	1592
6095	RORA	2041
1815	DRD4	1122
7049	TGFBR3	17367
8399	PLA2G10	10
54626	HES2	123
483	ATP1B3	2348
4734	NEDD4	2799
9488	PIGB	593
5597	MAPK6	7477
10681	GNB5	1714
5873	RAB27A	1011
27440	HDHD5	1321
7353	UFD1	1915
4040	LRP6	9311
2984	GUCY2C	1380
6343	SCT	5
57661	PHRF1	4315
8518	ELP1	3732
4925	NUCB2	3759
5217	PFN2	17889
5774	PTPN3	3022
6710	SPTB	5177
27071	DAPP1	101
2255	FGF10	381
23446	SLC44A1	10191
54916	TMEM260	1514
23293	SMG6	2813
10640	EXOC5	6366
8218	CLTCL1	391
27006	FGF22	13
10272	FSTL3	394
9993	DGCR2	11430
55658	RNF126	2282
4335	MNT	2199
79364	ZXDC	2120
23210	JMJD6	1335
5423	POLB	1406
55808	ST6GALNAC1	24
55062	WIPI1	538
22844	FRMPD1	179
57704	GBA2	3630
3340	NDST1	9299
440	ASNS	44
10947	AP3M2	2403
1258	CNGB1	16
10610	ST6GALNAC2	657
1103	CHAT	21
26986	PABPC1	98924
10420	TESK2	387
29105	CFAP20	1829
1459	CSNK2A2	2472
11099	PTPN21	5151
8891	EIF2B3	1169
815	CAMK2A	46
6949	TCOF1	4678
998	CDC42	11951
26031	OSBPL3	2832
2046	EPHA8	2
6559	SLC12A3	51
56852	RAD18	1184
490	ATP2B1	9904
29850	TRPM5	5746
8440	NCK2	5791
9448	MAP4K4	9716
11320	MGAT4A	2638
6160	RPL31	42093
9948	WDR1	13997
23161	SNX13	5311
79658	ARHGAP10	3122
6196	RPS6KA2	6513
54556	ING3	1418
22846	VASH1	1625
29995	LMCD1	948
114049	BUD23	3722
6400	SEL1L	10711
9319	TRIP13	726
537	ATP6AP1	8913
6929	TCF3	9950
28951	TRIB2	7497
26528	DAZAP1	3115
53615	MBD3	3481
6596	HLTF	2490
9130	FAM50A	1871
60343	FAM3A	1603
29894	CPSF1	6466
140469	MYO3B	43
79901	CYBRD1	1344
5134	PDCD2	3168
51109	RDH11	5366
5566	PRKACA	6593
22859	ADGRL1	10669
87	ACTN1	5812
23503	ZFYVE26	2672
27330	RPS6KA6	1714
22905	EPN2	2676
26469	PTPN18	5400
55679	LIMS2	1530
55515	ASIC4	1
10290	SPEG	472
84708	LNX1	429
224	ALDH3A2	9760
7037	TFRC	2977
6720	SREBF1	1037
7224	TRPC5	1
27125	AFF4	9541
7321	UBE2D1	3280
64398	MPP5	6435
9886	RHOBTB1	2441
8243	SMC1A	11957
3028	HSD17B10	3085
2011	MARK2	4365
3161	HMMR	2043
55743	CHFR	1312
29953	TRHDE	1488
8974	P4HA2	2067
2213	FCGR2B	45
4775	NFATC3	4606
51095	TRNT1	1152
37	ACADVL	6749
6793	STK10	1222
23291	FBXW11	4195
9744	ACAP1	432
1400	CRMP1	4323
2121	EVC	13137
51009	DERL2	3614
54847	SIDT1	154
54820	NDE1	2431
10335	IRAG1	834
79041	TMEM38A	621
8907	AP1M1	4470
5817	PVR	2774
7515	XRCC1	3069
949	SCARB1	1571
54905	CYP2W1	4
4171	MCM2	2187
54456	MOV10L1	18
56666	PANX2	20
83642	SELENOO	971
8626	TP63	39
80216	ALPK1	932
3993	LLGL2	1972
5151	PDE8A	2443
1183	CLCN4	768
54475	NLE1	1090
6389	SDHA	408
6605	SMARCE1	1453
54752	FNDC8	9
55876	GSDMB	490
5927	KDM5A	6005
4185	ADAM11	171
5523	PPP2R3A	4037
10979	FERMT2	7772
8647	ABCB11	3
10170	DHRS9	24
5743	PTGS2	1323
10644	IGF2BP2	3950
9175	MAP3K13	2601
6480	ST6GAL1	13941
30009	TBX21	22
10129	FRY	7036
8301	PICALM	13516
4905	NSF	2639
2736	GLI2	773
