Entrezgene	gene_name	expression
51226	COPZ2	110
5577	PRKAR2B	4293
10943	MSL3	2829
1387	CREBBP	31302
9256	TSPOAP1	1516
4353	MPO	86
5444	PON1	156
6936	GCFC2	3462
84058	WDR54	4577
54677	CROT	958
5244	ABCB4	777
55904	KMT2E	13228
57414	RHBDD2	15042
30812	SOX8	4167
25998	IBTK	2370
7748	ZNF195	3856
23077	MYCBP2	3453
26224	FBXL3	3184
3683	ITGAL	154
5164	PDK2	1630
3675	ITGA3	1452
7543	ZFX	6223
3920	LAMP2	14406
3674	ITGA2B	82
51666	ASB4	26
51573	GDE1	6743
55049	REX1BD	1845
9244	CRLF1	437
114881	OSBPL7	318
26022	TMEM98	5439
51087	YBX2	719
9020	MAP3K14	366
6833	ABCC8	679
54972	TMEM132A	13859
163	AP2B1	17143
6863	TAC1	26
10127	ZNF263	2530
6376	CX3CL1	653
64847	SPATA20	1251
8913	CACNA1G	1425
51330	TNFRSF12A	687
1750	DLX6	246
4293	MAP3K9	830
5898	RALA	6058
55971	BAIAP2L1	3596
80853	KDM7A	1989
2115	ETV1	19367
55750	AGK	2758
221	ALDH3B1	58
55001	TTC22	2
57157	PHTF2	3353
10344	CCL26	4
9855	FARP2	3793
10083	USH1C	260
79017	GGCT	1068
10926	DBF4	3482
6915	TBXA2R	196
3475	IFRD1	1937
56891	LGALS14	84
1352	COX10	1048
9569	GTF2IRD1	8947
54623	PAF1	4045
27072	VPS41	6959
9912	ARHGAP44	597
60528	ELAC2	3264
85477	SCIN	38
414	ARSD	3176
8228	PNPLA4	2722
8735	MYH13	7
79602	ADIPOR2	7974
51265	CDKL3	86
151531	UPP2	21
10942	PRSS21	7
57787	MARK4	4096
8842	PROM1	7040
115098	CCDC124	3005
90273	CEACAM21	6
5048	PAFAH1B1	7558
4843	NOS2	133
1770	DNAH9	119
9703	KIAA0100	5851
9058	SLC13A2	1
8522	GAS7	3143
79090	TRAPPC6A	505
4145	MATK	54
1087	CEACAM7	1
974	CD79B	32
6329	SCN4A	263
54879	ST7L	521
8277	TKTL1	47
5080	PAX6	36
113000	RPUSD1	1607
64285	RHBDF1	520
55692	LUC7L	5947
9254	CACNA2D2	8089
8938	BAIAP3	1832
115939	TSR3	1515
9091	PIGQ	5103
57585	CRAMP1	2462
7005	TEAD3	2243
6401	SELE	22
55735	DNAJC11	1465
2328	FMO3	25
29116	MYLIP	2905
27035	NOX1	117
1870	E2F2	1651
5689	PSMB1	7112
6853	SYN1	350
3720	JARID2	5531
6792	CDKL5	1074
57172	CAMK1G	842
728642	CDK11A	42
65220	NADK	1828
7021	TFAP2B	3
9940	DLEC1	25
9265	CYTH3	3545
53616	ADAM22	1272
6856	SYPL1	8864
1534	CYB561	880
9043	SPAG9	4492
1951	CELSR3	534
10157	AASS	1748
55200	PLEKHG6	300
51188	SS18L2	1236
84954	MPND	678
4257	MGST1	1074
1407	CRY1	2419
8993	PGLYRP1	4
4784	NFIX	416
6482	ST3GAL1	1887
64386	MMP25	51
9235	IL32	432
5310	PKD1	4018
23542	MAPK8IP2	3355
9862	MED24	5787
23221	RHOBTB2	1143
54497	HEATR5B	1017
7095	SEC62	14629
6224	RPS20	77113
7812	CSDE1	34286
9690	UBE3C	1838
5980	REV3L	3473
10178	TENM1	248
5081	PAX7	7
10747	MASP2	203
389434	IYD	1
199870	FAM76A	660
80342	TRAF3IP3	35
29954	POMT2	3323
51534	VTA1	5499
51085	MLXIPL	2075
9031	BAZ1B	19074
10048	RANBP9	2678
51513	ETV7	12
83932	SPRTN	1500
51603	EEF1AKNMT	2839
8798	DYRK4	1087
7756	ZNF207	12429
7384	UQCRC1	9781
83930	STARD3NL	6443
928	CD9	5661
57467	HHATL	77
9918	NCAPD2	32699
25900	IFFO1	1219
2696	GIPR	9
51533	PHF7	171
56920	SEMA3G	292
11188	NISCH	15104
23166	STAB1	1177
80199	FUZ	411
6540	SLC6A13	62
3423	IDS	665
5646	PRSS3	94
7752	ZNF200	1216
920	CD4	1204
10233	LRRC23	946
695	BTK	98
3077	HFE	37
22955	SCMH1	2235
2534	FYN	5433
3097	HIVEP2	1482
2326	FMO1	150
6924	ELOA	2791
11313	LYPLA2	2984
1185	CLCN6	1762
9902	MRC2	2295
6534	SLC6A7	2
10867	TSPAN9	2825
55727	BTBD7	4814
9546	APBA3	898
54903	MKS1	1242
51099	ABHD5	1785
3730	ANOS1	390
26993	AKAP8L	2987
54799	MBTD1	3530
51096	UTP18	2486
54476	RNF216	7780
54902	TTC19	2579
5725	PTBP1	52404
8193	DPF1	600
9066	SYT7	340
23395	LARS2	2632
5286	PIK3C2A	7664
5329	PLAUR	778
54443	ANLN	9659
58525	WIZ	12319
23637	RABGAP1	5728
1634	DCN	5592
54814	QPCTL	307
5536	PPP5C	2621
23177	CEP68	3370
8491	MAP4K3	4286
27033	ZBTB32	26
7305	TYROBP	762
57146	TMEM159	235
2556	GABRA3	128
672	BRCA1	4200
2067	ERCC1	2077
933	CD22	2159
7869	SEMA3B	2010
51360	MBTPS2	5303
4007	PRICKLE3	221
4057	LTF	6
2137	EXTL3	6902
60481	ELOVL5	6649
240	ALOX5	391
57658	CALCOCO1	3214
55148	UBR7	5785
11183	MAP4K5	2282
30845	EHD3	497
5704	PSMC4	7137
23324	MAN2B2	1750
57709	SLC7A14	61
5010	CLDN11	122
51629	SLC25A39	4700
9961	MVP	456
51667	NUB1	4689
5238	PGM3	2003
112611	RWDD2A	261
1195	CLK1	3847
55703	POLR3B	1423
23357	ANGEL1	3264
9604	RNF14	1511
1774	DNASE1L1	218
1663	DDX11	8457
50865	HEBP1	1453
9052	GPRC5A	814
10046	MAMLD1	503
923	CD6	113
10460	TACC3	18733
23376	UFL1	2799
23649	POLA2	889
23144	ZC3H3	3962
823	CAPN1	4866
55	ACP3	57
4190	MDH1	8947
10463	SLC30A9	15095
10903	MTMR11	918
1355	COX15	3355
440193	CCDC88C	23924
10138	YAF2	3676
10771	ZMYND11	7553
7454	WAS	520
1800	DPEP1	438
637	BID	1220
9782	MATR3	439
29881	NPC1L1	35
64132	XYLT2	1324
84220	RGPD5	6
81551	STMN4	179
23386	NUDCD3	6693
3670	ISL1	10
55349	CHDH	299
53832	IL20RA	50
1179	CLCA1	1
22802	CLCA4	1
55830	GLT8D1	5266
27032	ATP2C1	6613
3479	IGF1	12
92745	SLC38A5	25
10928	RALBP1	3235
22902	RUFY3	2200
1272	CNTN1	358
6556	SLC11A1	73
25937	WWTR1	8162
8540	AGPS	3058
63932	CXorf56	1163
477	ATP1A2	220
55622	TTC27	817
147948	ZNF582	209
23584	VSIG2	30
23187	PHLDB1	2456
8685	MARCO	6
1591	CYP24A1	3
56981	PRDM11	2622
57586	SYT13	704
6591	SNAI2	2219
972	CD74	22338
3082	HGF	1431
54764	ZRANB1	2534
23154	NCDN	1113
25960	ADGRA2	3109
55734	ZFP64	2796
4331	MNAT1	900
23034	SAMD4A	98
864	RUNX3	112
4361	MRE11	3291
58473	PLEKHB1	1196
1992	SERPINB1	1252
64816	CYP3A43	12
11136	SLC7A9	21
6683	SPAST	4047
9369	NRXN3	410
114879	OSBPL5	775
9716	AQR	6707
1373	CPS1	172
2273	FHL1	9393
51507	RTF2	4103
2554	GABRA1	3
55655	NLRP2	37
57210	SLC45A4	2472
9921	RNF10	11625
55778	ZNF839	535
64429	ZDHHC6	3404
57476	GRAMD1B	2016
6050	RNH1	3305
4719	NDUFS1	11079
9821	RB1CC1	7545
23071	ERP44	4532
211	ALAS1	2732
330	BIRC3	91
11215	AKAP11	9927
51022	GLRX2	1577
6617	SNAPC1	903
51071	DERA	2046
11171	STRAP	20728
1244	ABCC2	82
50619	DEF6	235
51177	PLEKHO1	6440
2730	GCLM	518
23304	UBR2	2553
30846	EHD2	1654
55635	DEPDC1	2317
25901	CCDC28A	503
58528	RRAGD	2659
3298	HSF2	2551
51230	PHF20	4549
8630	HSD17B6	152
10062	NR1H3	584
1890	TYMP	214
29781	NCAPH2	6001
10953	TOMM34	6869
11231	SEC63	6881
23633	KPNA6	6516
7431	VIM	9718
355	FAS	852
8635	RNASET2	388
960	CD44	472
3755	KCNG1	1815
56895	AGPAT4	1303
57823	SLAMF7	88
11119	BTN3A1	300
4285	MIPEP	1317
5583	PRKCH	316
3645	INSRR	135
3459	IFNGR1	1696
11285	B4GALT7	922
9047	SH2D2A	884
7444	VRK2	299
7133	TNFRSF1B	813
55591	VEZT	10133
5452	POU2F2	127
65980	BRD9	2829
6642	SNX1	9109
9519	TBPL1	1089
56938	ARNTL2	930
9774	BCLAF1	19057
55334	SLC39A9	7714
286	ANK1	71
3381	IBSP	1
51106	TFB1M	304
9135	RABEP1	3710
3149	HMGB3	14612
23279	NUP160	15149
578	BAK1	600
4593	MUSK	35
22807	IKZF2	795
2896	GRN	5630
51306	FAM13B	2079
57514	ARHGAP31	692
55166	CENPQ	909
6301	SARS1	6038
8498	RANBP3	5179
5926	ARID4A	1872
7260	EIPR1	1193
10908	PNPLA6	4066
8100	IFT88	1682
56052	ALG1	784
55596	ZCCHC8	2290
10061	ABCF2	1473
54480	CHPF2	2322
57554	LRRC7	168
2530	FUT8	445
55236	UBA6	3177
9846	GAB2	1458
535	ATP6V0A1	5191
8554	PIAS1	8380
9497	SLC4A7	5675
321	APBA2	2974
5606	MAP2K3	1374
79645	EFCAB1	2315
9168	TMSB10	22368
28990	ASTE1	857
25897	RNF19A	2910
8504	PEX3	585
11345	GABARAPL2	4222
4653	MYOC	3
26751	SH3YL1	1338
84908	FAM136A	3161
7414	VCL	12959
55789	DEPDC1B	2935
23604	DAPK2	206
8439	NSMAF	2958
159	ADSS2	2570
26228	STAP1	1
7077	TIMP2	7853
5981	RFC1	10998
55773	TBC1D23	3484
8452	CUL3	9453
9172	MYOM2	705
5009	OTC	3
10858	CYP46A1	110
26009	ZZZ3	3401
6570	SLC18A1	5
9099	USP2	298
846	CASR	12
27175	TUBG2	548
51121	RPL26L1	1114
2324	FLT4	1721
54888	NSUN2	1587
54455	FBXO42	1731
4238	MFAP3	1608
84245	MRI1	963
4234	METTL1	814
3224	HOXC8	4333
175	AGA	907
55300	PI4K2B	2397
259282	BOD1L1	17222
27430	MAT2B	5885
7092	TLL1	337
23644	EDC4	2430
7204	TRIO	14775
1462	VCAN	10842
23274	CLEC16A	5324
4481	MSR1	1207
999	CDH1	287
23517	MTREX	4350
1767	DNAH5	50
9765	ZFYVE16	3632
79567	RIPOR1	1671
729	C6	2
26064	RAI14	10052
11063	SOX30	33
11284	PNKP	1645
54831	BEST2	7
23035	PHLPP2	610
54908	SPDL1	3542
27067	STAU2	9417
54896	SLC66A1	612
1497	CTNS	846
65078	RTN4R	1788
79142	PHF23	1602
1008	CDH10	96
3631	INPP4A	2856
5874	RAB27B	12
5685	PSMA4	11171
23026	MYO16	82
55341	LSG1	4662
10039	PARP3	759
3371	TNC	8971
90326	THAP3	472
140876	RIPOR3	50
55775	TDP1	3610
84883	AIFM2	366
55812	SPATA7	1269
9440	MED17	586
54884	RETSAT	352
822	CAPG	338
1175	AP2S1	2431
7399	USH2A	44
11055	ZPBP	57
7038	TG	99
10863	ADAM28	345
8538	BARX2	126
54165	DCUN1D1	4416
23338	JADE2	138
7546	ZIC2	14
3937	LCP2	349
54802	TRIT1	644
153	ADRB1	8
9820	CUL7	2849
1495	CTNNA1	20197
5256	PHKA2	1794
54875	CNTLN	4080
2042	EPHA3	5860
3309	HSPA5	35684
1829	DSG2	5264
54960	GEMIN8	1800
8481	OFD1	2895
2824	GPM6B	1945
51438	MAGEC2	13
80243	PREX2	2874
22884	WDR37	2021
64848	YTHDC2	2367
56474	CTPS2	6512
51606	ATP6V1H	4529
5431	POLR2B	6773
56204	FAM214A	3081
116984	ARAP2	451
7175	TPR	23147
1356	CP	8
23247	KATNIP	2113
84062	DTNBP1	744
7504	XK	1263
57101	ANO2	859
57102	C12orf4	1687
6322	SCML1	2244
55841	WWC3	2948
395	ARHGAP6	1335
27146	FAM184B	312
4134	MAP4	16629
57120	GOPC	3267
6098	ROS1	3
57646	USP28	5315
9734	HDAC9	1093
26262	TSPAN17	485
51491	NOP16	461
57545	CC2D2A	3337
50484	RRM2B	1676
168850	ZNF800	1964
608	TNFRSF17	15
92017	SNX29	2392
55885	LMO3	14
55173	MRPS10	1825
51773	RSF1	8324
55187	VPS13D	2160
10659	CELF2	1101
23196	FAM120A	7002
23518	R3HDM1	4836
1298	COL9A2	1573
4254	KITLG	1262
1161	ERCC8	1205
11174	ADAMTS6	483
9563	H6PD	4703
9341	VAMP3	4546
8863	PER3	1553
10911	UTS2	1
3604	TNFRSF9	29
55040	EPN3	302
4052	LTBP1	12137
5954	RCN1	4876
2006	ELN	719
5982	RFC2	4545
57492	ARID1B	11960
81037	CLPTM1L	5327
23327	NEDD4L	3808
50943	FOXP3	88
89801	PPP1R3F	489
3074	HEXB	2163
79810	PTCD2	1268
340533	NEXMIF	488
51528	JKAMP	1889
27122	DKK3	1187
7984	ARHGEF5	457
9603	NFE2L3	831
63933	MCUR1	1862
51474	LIMA1	2336
25875	LETMD1	4081
9498	SLC4A8	4707
10319	LAMC3	1849
5733	PTGER3	22
79931	TNIP3	7
5601	MAPK9	1991
91522	COL23A1	32
9564	BCAR1	2275
84067	FAM160A2	1869
9709	HERPUD1	2745
9454	HOMER3	3539
5888	RAD51	1367
10721	POLQ	2042
5291	PIK3CB	1681
1535	CYBA	2103
84321	THOC3	1432
23593	HEBP2	2235
10198	MPHOSPH9	4111
54477	PLEKHA5	3849
5652	PRSS8	1250
80143	SIKE1	6947
23223	RRP12	2437
57600	FNIP2	2496
6307	MSMO1	2411
55761	TTC17	10737
60529	ALX4	12
23105	FSTL4	339
1112	FOXN3	5537
728464	METTL24	358
8574	AKR7A2	2066
51154	MRTO4	1949
4826	NNAT	22801
55850	USE1	970
23101	MCF2L2	100
83714	NRIP2	594
3909	LAMA3	287
55745	AP5M1	2194
29945	ANAPC4	1380
3784	KCNQ1	402
27095	TRAPPC3	1107
9967	THRAP3	8524
29085	PHPT1	1942
954	ENTPD2	31
4065	LY75	48
51742	ARID4B	7984
23596	OPN3	165
10806	SDCCAG8	1176
5798	PTPRN	7
55733	HHAT	921
23095	KIF1B	10331
2296	FOXC1	11609
25771	TBC1D22A	2158
23224	SYNE2	5938
57475	PLEKHH1	2799
10079	ATP9A	10128
140689	CBLN4	127
25884	CHRDL2	67
23201	FAM168A	7455
84957	RELT	721
2581	GALC	2535
51602	NOP58	3720
26099	SZRD1	3552
3757	KCNH2	6314
8454	CUL1	7310
10827	FAM114A2	1248
26999	CYFIP2	5335
23118	TAB2	7352
116254	GINM1	1600
5610	EIF2AK2	4126
57602	USP36	2595
58508	KMT2C	7587
55283	MCOLN3	1177
114800	CCDC85A	15
23369	PUM2	11822
84545	MRPL43	2029
3700	ITIH4	4
3697	ITIH1	1
54969	HPF1	1268
51663	ZFR	18460
55609	ZNF280C	4755
10886	NPFFR2	11
112885	PHF21B	1144
7185	TRAF1	559
54542	RC3H2	8873
55540	IL17RB	556
10758	TRAF3IP2	594
8908	GYG2	2349
131566	DCBLD2	9765
6646	SOAT1	2729
5318	PKP2	3091
4438	MSH4	22
2155	F7	12
2665	GDI2	26975
639	PRDM1	369
9474	ATG5	2194
57458	TMCC3	10902
57095	PITHD1	1430
57504	MTA3	3188
8975	USP13	2453
23200	ATP11B	10986
3918	LAMC2	2102
5218	CDK14	3746
29927	SEC61A1	15551
4659	PPP1R12A	10315
5923	RASGRF1	25
816	CAMK2B	590
9696	CROCC	1032
55718	POLR3E	3009
493	ATP2B4	5638
9877	ZC3H11A	7
55781	RIOK2	2339
54432	YIPF1	1311
55706	NDC1	6352
1608	DGKG	65
84256	FLYWCH1	2559
64718	UNKL	1504
6916	TBXAS1	572
64761	PARP12	200
5832	ALDH18A1	8456
6894	TARBP1	3644
5188	GATB	773
4084	MXD1	2263
5128	CDK17	5334
548645	DNAJC25	616
6515	SLC2A3	2218
5662	PSD	375
9150	CTDP1	866
8531	YBX3	28956
55359	STYK1	4
65125	WNK1	42875
55749	CCAR1	11207
11054	OGFR	1199
2769	GNA15	24
84699	CREB3L3	2
55650	PIGV	884
10076	PTPRU	1081
9410	SNRNP40	2576
23504	RIMBP2	3664
1301	COL11A1	274
79832	QSER1	14875
51660	MPC1	731
30	ACAA1	774
586	BCAT1	5020
51564	HDAC7	8126
11178	LZTS1	4135
93166	PRDM6	339
6676	SPAG4	231
10787	NCKAP1	11092
60488	MRPS35	4281
2983	GUCY1B1	3290
6433	SFSWAP	5699
10188	TNK2	2625
23041	MON2	4866
1001	CDH3	922
416	ARSF	1
65056	GPBP1	9016
84649	DGAT2	702
7771	ZNF112	374
1431	CS	23794
4058	LTK	37
64951	MRPS24	12
63916	ELMO2	4234
23063	WAPL	7779
81671	VMP1	2867
10513	APPBP2	3321
5424	POLD1	3477
124925	SEZ6	47
1975	EIF4B	41583
28968	SLC6A16	138
29998	BICRA	2257
56848	SPHK2	534
6141	RPL18	33514
770	CA11	1167
79763	ISOC2	453
11338	U2AF2	5555
29924	EPN1	6333
55588	MED29	5435
57491	AHRR	4
2928	GSC2	4
10838	ZNF275	4161
8776	MTMR1	3959
2817	GPC1	8933
57143	ADCK1	530
3029	HAGH	2119
6047	RNF4	6046
841	CASP8	173
22998	LIMCH1	4377
55726	INTS13	2041
51768	TM7SF3	3924
1747	DLX3	175
53340	SPA17	1048
10077	TSPAN32	18
8839	CCN5	9
58524	DMRT3	2075
10402	ST3GAL6	366
9914	ATP2C2	19
4804	NGFR	3090
50937	CDON	7142
6873	TAF2	4315
28996	HIPK2	26932
23534	TNPO3	4701
8625	RFXANK	3015
54929	TMEM161A	2973
9170	LPAR2	1283
5476	CTSA	2346
10147	SUGP2	8043
6558	SLC12A2	7704
28966	SNX24	516
2139	EYA2	79
1265	CNN2	2069
10347	ABCA7	498
9627	SNCAIP	1234
11218	DDX20	1564
53339	BTBD1	7159
55711	FAR2	613
8537	BCAS1	2
5449	POU1F1	1
1117	CHI3L2	2
22904	SBNO2	2986
5378	PMS1	1625
10362	HMG20B	2714
10203	CALCRL	1089
6882	TAF11	1480
23294	ANKS1A	3023
8943	AP3D1	14732
7629	ZNF76	1452
9351	SLC9A3R2	4509
4913	NTHL1	1585
54887	UHRF1BP1	2414
2773	GNAI3	5864
3843	IPO5	40150
4942	OAT	3407
10885	WDR3	1871
5586	PKN2	3902
57418	WDR18	3071
9697	TRAM2	1605
9423	NTN1	324
9340	GLP2R	5
55388	MCM10	5509
1606	DGKA	394
2065	ERBB3	140
54763	ROPN1	1
91526	ANKRD44	248
3735	KARS1	6914
23536	ADAT1	1361
10954	PDIA5	390
55633	TBC1D22B	980
4710	NDUFB4	7718
23013	SPEN	12181
4638	MYLK	1744
55854	ZC3H15	5209
6416	MAP2K4	3682
55248	PACC1	1743
9892	SNAP91	179
9748	SLK	10645
51167	CYB5R4	371
1308	COL17A1	31
119391	GSTO2	3524
55176	SEC61A2	1989
5588	PRKCQ	510
7089	TLE2	485
51665	ASB1	1769
83641	FAM107B	5986
4199	ME1	231
23216	TBC1D1	6827
8621	CDK13	7169
10797	MTHFD2	9584
84679	SLC9A7	1469
55810	FOXJ2	4362
4904	YBX1	25775
5141	PDE4A	943
5525	PPP2R5A	2255
1496	CTNNA2	451
1994	ELAVL1	14547
7075	TIE1	1221
57609	DIP2B	6176
6602	SMARCD1	23550
9682	KDM4A	796
4802	NFYC	4259
84217	ZMYND12	120
6550	SLC9A3	259
25791	NGEF	393
259266	ASPM	9789
8832	CD84	114
64834	ELOVL1	879
6688	SPI1	344
30834	POLR1H	630
744	MPPED2	49
51208	CLDN18	18
27107	ZBTB11	2986
4287	ATXN3	1530
9950	GOLGA5	3310
2263	FGFR2	6847
55631	LRRC40	2372
51015	ISOC1	1574
2009	EML1	7415
60487	TRMT11	2114
55623	THUMPD1	8725
91283	MSANTD3	1256
26153	KIF26A	132
55102	ATG2B	4122
10565	ARFGEF1	7883
348158	ACSM2B	1
57623	ZFAT	814
9650	MTFR1	1689
10734	STAG3	619
2235	FECH	1137
4649	MYO9A	2249
5214	PFKP	2986
3422	IDI1	5125
6672	SP100	736
1316	KLF6	3227
8611	PLPP1	816
4756	NEO1	29415
23471	TRAM1	13104
5255	PHKA1	3889
7132	TNFRSF1A	5702
782	CACNB1	440
7813	EVI5	2184
9399	STOML1	450
5315	PKM	91833
54505	DHX29	2874
30836	DNTTIP2	4333
79091	METTL22	1145
7158	TP53BP1	5271
7216	TRO	4339
51018	RRP15	5741
387	RHOA	42794
1659	DHX8	4131
5590	PRKCZ	679
55699	IARS2	10634
6857	SYT1	7424
89795	NAV3	556
3421	IDH3G	3604
79641	ROGDI	697
57595	PDZD4	1273
492	ATP2B3	646
6093	ROCK1	6615
865	CBFB	5407
5165	PDK3	2875
8692	HYAL2	3675
9759	HDAC4	3365
11186	RASSF1	976
2261	FGFR3	1354
3430	IFI35	85
63897	HEATR6	1595
80347	COASY	2509
79990	PLEKHH3	750
4205	MEF2A	5543
55593	OTUD5	5705
7030	TFE3	3207
4943	TBC1D25	982
2182	ACSL4	3251
3632	INPP5A	2709
27238	GPKOW	1754
56850	GRIPAP1	3722
24140	FTSJ1	2361
55771	PRR11	3815
65055	REEP1	1057
23250	ATP11A	11545
25885	POLR1A	3680
9741	LAPTM4A	15134
57217	TTC7A	972
51447	IP6K2	9554
286749	STON1-GTF2A1L	4
55133	SRBD1	2164
3796	KIF2A	6377
10235	RASGRP2	434
23198	PSME4	7569
57560	IFT80	1945
22933	SIRT2	879
27248	ERLEC1	3081
5526	PPP2R5B	1190
5837	PYGM	3136
8712	PAGE1	2
5307	PITX1	12
375449	MAST4	3986
221395	ADGRF5	2564
54549	SDK2	3447
8756	ADAM7	12
55746	NUP133	10248
64710	NUCKS1	89359
55737	VPS35	9336
10294	DNAJA2	3614
602	BCL3	360
8514	KCNAB2	503
10060	ABCC9	5439
51083	GAL	344
29121	CLEC2D	460
139341	FUNDC1	2054
4129	MAOB	100
6095	RORA	983
1815	DRD4	289
7049	TGFBR3	789
8399	PLA2G10	42
54626	HES2	96
483	ATP1B3	6086
4734	NEDD4	2425
9488	PIGB	795
5597	MAPK6	7771
10681	GNB5	1257
5873	RAB27A	2672
27440	HDHD5	1731
7353	UFD1	2852
4040	LRP6	18216
2984	GUCY2C	34
6343	SCT	10
57661	PHRF1	3969
8518	ELP1	4928
4925	NUCB2	3577
5217	PFN2	21546
5774	PTPN3	1684
6710	SPTB	3924
27071	DAPP1	71
2255	FGF10	1487
23446	SLC44A1	9867
54916	TMEM260	949
23293	SMG6	1642
10640	EXOC5	5033
8218	CLTCL1	373
27006	FGF22	17
10272	FSTL3	424
9993	DGCR2	7615
55658	RNF126	3221
4335	MNT	2506
79364	ZXDC	3331
23210	JMJD6	738
5423	POLB	3227
55808	ST6GALNAC1	43
55062	WIPI1	279
22844	FRMPD1	33
57704	GBA2	3169
3340	NDST1	8686
440	ASNS	119
10947	AP3M2	3795
1258	CNGB1	6
10610	ST6GALNAC2	1
1103	CHAT	12
26986	PABPC1	184744
10420	TESK2	221
29105	CFAP20	2507
1459	CSNK2A2	3515
11099	PTPN21	1531
8891	EIF2B3	797
815	CAMK2A	34
6949	TCOF1	5045
998	CDC42	7001
26031	OSBPL3	2821
2046	EPHA8	23
6559	SLC12A3	3
56852	RAD18	3910
490	ATP2B1	14214
29850	TRPM5	1775
8440	NCK2	2798
9448	MAP4K4	10024
11320	MGAT4A	1492
6160	RPL31	37586
9948	WDR1	16201
23161	SNX13	4215
79658	ARHGAP10	705
6196	RPS6KA2	1885
54556	ING3	2670
22846	VASH1	2906
29995	LMCD1	568
114049	BUD23	6660
6400	SEL1L	7508
9319	TRIP13	2039
537	ATP6AP1	10768
6929	TCF3	13828
28951	TRIB2	5941
26528	DAZAP1	4907
53615	MBD3	3441
51052	PRLH	58
6596	HLTF	5831
9130	FAM50A	3372
60343	FAM3A	1354
29894	CPSF1	13346
140469	MYO3B	77
79901	CYBRD1	786
28513	CDH19	1
5134	PDCD2	2499
55117	SLC6A15	1595
51109	RDH11	1992
5566	PRKACA	7615
22859	ADGRL1	11264
87	ACTN1	5507
23503	ZFYVE26	1562
27330	RPS6KA6	2472
22905	EPN2	895
26469	PTPN18	1289
55679	LIMS2	389
55515	ASIC4	16
10290	SPEG	2114
84708	LNX1	218
224	ALDH3A2	3889
7037	TFRC	10907
6720	SREBF1	2471
7224	TRPC5	1
27125	AFF4	8224
7321	UBE2D1	4912
64398	MPP5	1640
9886	RHOBTB1	3861
8243	SMC1A	36117
3028	HSD17B10	6974
2011	MARK2	3712
3161	HMMR	4181
55743	CHFR	1533
29953	TRHDE	57
8974	P4HA2	1164
2213	FCGR2B	49
4775	NFATC3	3399
51095	TRNT1	1659
37	ACADVL	2736
6793	STK10	601
23291	FBXW11	3098
9744	ACAP1	243
1400	CRMP1	12539
2121	EVC	2130
51009	DERL2	2376
54847	SIDT1	170
54820	NDE1	3947
10335	IRAG1	399
79041	TMEM38A	1980
8907	AP1M1	5497
5817	PVR	1387
7515	XRCC1	3450
949	SCARB1	1091
54905	CYP2W1	6
4171	MCM2	14716
54456	MOV10L1	14
56666	PANX2	234
83642	SELENOO	1239
8626	TP63	177
80216	ALPK1	239
3993	LLGL2	718
5151	PDE8A	2406
1183	CLCN4	2391
54475	NLE1	1058
6389	SDHA	477
6605	SMARCE1	1057
54752	FNDC8	5
55876	GSDMB	300
5927	KDM5A	9661
4185	ADAM11	410
5523	PPP2R3A	2852
10979	FERMT2	4558
8647	ABCB11	6
10170	DHRS9	7
922	CD5L	1
5743	PTGS2	56
10644	IGF2BP2	28531
9175	MAP3K13	5131
6480	ST6GAL1	18091
30009	TBX21	8
10129	FRY	547
8301	PICALM	11263
