Entrezgene	gene_name	expression
64386	MMP25	70
9235	IL32	411
5310	PKD1	7632
23542	MAPK8IP2	180
9862	MED24	9057
23221	RHOBTB2	1634
54497	HEATR5B	3074
7095	SEC62	17437
6224	RPS20	57569
7812	CSDE1	66755
9690	UBE3C	8142
5980	REV3L	14524
10178	TENM1	1352
5081	PAX7	5
10747	MASP2	382
389434	IYD	22
199870	FAM76A	946
80342	TRAF3IP3	64
29954	POMT2	3711
51534	VTA1	8371
51085	MLXIPL	1465
9031	BAZ1B	20810
10048	RANBP9	8331
51513	ETV7	11
83932	SPRTN	3387
51603	EEF1AKNMT	7120
8798	DYRK4	1783
7756	ZNF207	19907
7384	UQCRC1	7437
83930	STARD3NL	4502
928	CD9	9049
57467	HHATL	242
9918	NCAPD2	25076
25900	IFFO1	761
2696	GIPR	20
51533	PHF7	188
56920	SEMA3G	174
11188	NISCH	11395
23166	STAB1	884
80199	FUZ	424
6540	SLC6A13	127
3423	IDS	743
5646	PRSS3	131
7752	ZNF200	1372
920	CD4	1437
10233	LRRC23	932
695	BTK	32
3077	HFE	210
22955	SCMH1	3537
2534	FYN	13971
3097	HIVEP2	2871
2326	FMO1	413
6924	ELOA	7068
11313	LYPLA2	5952
1185	CLCN6	3240
9902	MRC2	14822
6534	SLC6A7	1
10867	TSPAN9	5133
55727	BTBD7	11078
9546	APBA3	1023
54903	MKS1	2135
51099	ABHD5	3950
3730	ANOS1	554
26993	AKAP8L	3228
54799	MBTD1	7271
51096	UTP18	4033
54476	RNF216	9518
54902	TTC19	7247
5725	PTBP1	50937
8193	DPF1	139
9066	SYT7	1169
23395	LARS2	2512
5286	PIK3C2A	6698
5329	PLAUR	427
54443	ANLN	6300
58525	WIZ	13384
23637	RABGAP1	8748
1634	DCN	22447
54814	QPCTL	366
5536	PPP5C	5026
23177	CEP68	4501
8491	MAP4K3	7008
27033	ZBTB32	15
7305	TYROBP	348
57146	TMEM159	440
2556	GABRA3	123
672	BRCA1	4379
2067	ERCC1	2553
933	CD22	1915
7869	SEMA3B	2261
51360	MBTPS2	5047
4007	PRICKLE3	340
4057	LTF	16
2137	EXTL3	8726
9971	NR1H4	14
60481	ELOVL5	10788
240	ALOX5	1134
8284	KDM5D	22
57658	CALCOCO1	5746
55148	UBR7	4373
11183	MAP4K5	5314
30845	EHD3	1154
5704	PSMC4	5399
23324	MAN2B2	3328
57709	SLC7A14	10
5010	CLDN11	248
51629	SLC25A39	7232
9961	MVP	1009
51667	NUB1	5474
5238	PGM3	4511
112611	RWDD2A	716
1195	CLK1	5012
55703	POLR3B	3134
23357	ANGEL1	4057
9604	RNF14	3371
1774	DNASE1L1	214
1663	DDX11	2738
50865	HEBP1	1821
9052	GPRC5A	547
10046	MAMLD1	977
923	CD6	236
10460	TACC3	5873
23376	UFL1	6349
23649	POLA2	197
23144	ZC3H3	3340
823	CAPN1	5576
55	ACP3	170
4190	MDH1	7809
10463	SLC30A9	12187
10903	MTMR11	1647
1355	COX15	2773
440193	CCDC88C	32662
10138	YAF2	3126
10771	ZMYND11	9531
7454	WAS	187
1800	DPEP1	1210
637	BID	1022
9782	MATR3	1119
29881	NPC1L1	26
64132	XYLT2	3972
84220	RGPD5	16
81551	STMN4	219
23386	NUDCD3	7765
3670	ISL1	3
55349	CHDH	631
53832	IL20RA	345
55830	GLT8D1	5193
27032	ATP2C1	27656
3479	IGF1	36
92745	SLC38A5	68
10928	RALBP1	15443
22902	RUFY3	3999
1272	CNTN1	1633
6556	SLC11A1	45
25937	WWTR1	10113
8540	AGPS	4136
63932	CXorf56	1199
477	ATP1A2	4814
55622	TTC27	1417
147948	ZNF582	597
23584	VSIG2	33
23187	PHLDB1	2670
8685	MARCO	10
1591	CYP24A1	7
56981	PRDM11	2283
57586	SYT13	692
6591	SNAI2	3455
972	CD74	16241
3082	HGF	1002
54764	ZRANB1	3918
23154	NCDN	2661
25960	ADGRA2	8558
55734	ZFP64	4605
4331	MNAT1	1307
23034	SAMD4A	292
864	RUNX3	99
4361	MRE11	2478
58473	PLEKHB1	924
1992	SERPINB1	2912
11136	SLC7A9	29
6683	SPAST	6311
9369	NRXN3	1170
114879	OSBPL5	1135
9716	AQR	11271
1373	CPS1	1285
2273	FHL1	5785
51507	RTF2	4411
2554	GABRA1	3
55655	NLRP2	97
57210	SLC45A4	2351
9921	RNF10	17732
55778	ZNF839	478
64429	ZDHHC6	2058
57476	GRAMD1B	1969
6050	RNH1	2748
4719	NDUFS1	9082
9821	RB1CC1	12432
23071	ERP44	4633
211	ALAS1	2107
330	BIRC3	71
11215	AKAP11	12164
51022	GLRX2	4700
6617	SNAPC1	1663
51071	DERA	2325
11171	STRAP	23650
1244	ABCC2	103
50619	DEF6	608
51177	PLEKHO1	17790
2730	GCLM	2216
23304	UBR2	6148
30846	EHD2	2342
55635	DEPDC1	2076
25901	CCDC28A	1450
58528	RRAGD	3355
3298	HSF2	8429
51230	PHF20	8285
8630	HSD17B6	88
10062	NR1H3	350
1890	TYMP	161
29781	NCAPH2	3881
10953	TOMM34	14176
11231	SEC63	22184
23633	KPNA6	13573
7431	VIM	14787
355	FAS	919
8635	RNASET2	1146
960	CD44	1138
3755	KCNG1	2593
56895	AGPAT4	6885
57823	SLAMF7	42
11119	BTN3A1	1599
4285	MIPEP	1391
5583	PRKCH	529
3645	INSRR	929
3459	IFNGR1	4680
11285	B4GALT7	1925
9047	SH2D2A	2307
7444	VRK2	844
7133	TNFRSF1B	457
55591	VEZT	13376
5452	POU2F2	217
65980	BRD9	3053
6642	SNX1	8038
9519	TBPL1	2076
56938	ARNTL2	645
9774	BCLAF1	45569
55334	SLC39A9	11580
286	ANK1	24
3381	IBSP	14
51106	TFB1M	766
9135	RABEP1	8054
3149	HMGB3	9042
23279	NUP160	10415
578	BAK1	1143
4593	MUSK	48
22807	IKZF2	953
2896	GRN	15218
51306	FAM13B	5030
57514	ARHGAP31	1273
55166	CENPQ	1661
6301	SARS1	5552
8498	RANBP3	8481
5926	ARID4A	4985
7260	EIPR1	1224
10908	PNPLA6	3153
8100	IFT88	4433
56052	ALG1	669
55596	ZCCHC8	4403
10061	ABCF2	1822
54480	CHPF2	4815
57554	LRRC7	246
2530	FUT8	1011
55236	UBA6	6423
9846	GAB2	1582
535	ATP6V0A1	7512
8554	PIAS1	11853
9497	SLC4A7	5113
321	APBA2	6038
5606	MAP2K3	2007
79645	EFCAB1	790
9168	TMSB10	35854
28990	ASTE1	704
25897	RNF19A	7020
8504	PEX3	1521
11345	GABARAPL2	7835
4653	MYOC	54
26751	SH3YL1	2307
84908	FAM136A	2730
7414	VCL	17987
55789	DEPDC1B	1763
23604	DAPK2	230
8439	NSMAF	3963
159	ADSS2	8987
26228	STAP1	5
7077	TIMP2	37372
5981	RFC1	10803
55773	TBC1D23	4144
8452	CUL3	8700
9172	MYOM2	455
5009	OTC	6
10858	CYP46A1	223
26009	ZZZ3	8172
6570	SLC18A1	1
9099	USP2	104
846	CASR	31
27175	TUBG2	1018
51121	RPL26L1	1390
2324	FLT4	1897
54888	NSUN2	4276
54455	FBXO42	4894
4238	MFAP3	2392
84245	MRI1	712
4234	METTL1	1040
3224	HOXC8	2791
175	AGA	2180
55300	PI4K2B	2569
259282	BOD1L1	17256
27430	MAT2B	13016
7092	TLL1	3195
23644	EDC4	5425
7204	TRIO	19503
1462	VCAN	36893
23274	CLEC16A	4833
4481	MSR1	341
999	CDH1	4872
23517	MTREX	7744
1767	DNAH5	130
9765	ZFYVE16	8105
79567	RIPOR1	4105
729	C6	157
26064	RAI14	6095
11063	SOX30	52
11284	PNKP	2912
54831	BEST2	7
23035	PHLPP2	1779
54908	SPDL1	3752
27067	STAU2	7744
54896	SLC66A1	1034
1497	CTNS	1741
65078	RTN4R	2222
79142	PHF23	3331
1008	CDH10	1239
3631	INPP4A	6778
5874	RAB27B	360
5685	PSMA4	11443
23026	MYO16	79
55341	LSG1	3473
10039	PARP3	480
3371	TNC	37600
90326	THAP3	780
140876	RIPOR3	172
55775	TDP1	3093
84883	AIFM2	284
55812	SPATA7	1266
9440	MED17	561
54884	RETSAT	485
822	CAPG	771
1175	AP2S1	3314
7399	USH2A	131
11055	ZPBP	32
7038	TG	108
10863	ADAM28	111
8538	BARX2	53
54165	DCUN1D1	4160
23338	JADE2	773
7546	ZIC2	3
3937	LCP2	325
54802	TRIT1	1960
9820	CUL7	6017
1495	CTNNA1	37589
5256	PHKA2	1367
54875	CNTLN	4082
2042	EPHA3	1505
3309	HSPA5	30091
1829	DSG2	28498
54960	GEMIN8	1106
8481	OFD1	2005
2824	GPM6B	1697
80243	PREX2	1626
22884	WDR37	2165
64848	YTHDC2	4114
56474	CTPS2	5184
51606	ATP6V1H	4183
5431	POLR2B	12375
56204	FAM214A	7513
116984	ARAP2	1243
7175	TPR	77228
1356	CP	23
23247	KATNIP	3022
84062	DTNBP1	1959
7504	XK	542
57101	ANO2	2088
57102	C12orf4	2852
6322	SCML1	816
55841	WWC3	3716
395	ARHGAP6	759
27146	FAM184B	347
4134	MAP4	19888
57120	GOPC	8737
6098	ROS1	10
57646	USP28	4034
9734	HDAC9	1339
26262	TSPAN17	1214
51491	NOP16	591
57545	CC2D2A	5011
50484	RRM2B	2563
168850	ZNF800	3125
608	TNFRSF17	76
92017	SNX29	3227
55885	LMO3	12
55173	MRPS10	4842
51773	RSF1	10392
55187	VPS13D	6590
10659	CELF2	688
23196	FAM120A	20845
23518	R3HDM1	9809
1298	COL9A2	1110
4254	KITLG	2193
1161	ERCC8	3167
11174	ADAMTS6	123
9563	H6PD	15738
9341	VAMP3	9507
8863	PER3	2685
3604	TNFRSF9	8
55040	EPN3	2233
4052	LTBP1	42083
5954	RCN1	2978
2006	ELN	4156
5982	RFC2	3094
57492	ARID1B	58094
81037	CLPTM1L	5542
23327	NEDD4L	9195
50943	FOXP3	52
89801	PPP1R3F	394
3074	HEXB	3734
79810	PTCD2	1720
340533	NEXMIF	1038
51528	JKAMP	4015
27122	DKK3	1711
7984	ARHGEF5	2229
9603	NFE2L3	1629
63933	MCUR1	7053
51474	LIMA1	6772
25875	LETMD1	1969
9498	SLC4A8	2481
10319	LAMC3	4258
5733	PTGER3	300
79931	TNIP3	9
5601	MAPK9	4551
91522	COL23A1	373
9564	BCAR1	5362
84067	FAM160A2	2873
9709	HERPUD1	2324
9454	HOMER3	2717
5888	RAD51	957
10721	POLQ	1172
5291	PIK3CB	4018
1535	CYBA	4969
84321	THOC3	1870
23593	HEBP2	6457
10198	MPHOSPH9	5569
54477	PLEKHA5	8162
5652	PRSS8	843
80143	SIKE1	10944
23223	RRP12	4296
57600	FNIP2	4359
6307	MSMO1	2576
55761	TTC17	8652
60529	ALX4	11
23105	FSTL4	7
1112	FOXN3	7279
728464	METTL24	450
8574	AKR7A2	3348
51154	MRTO4	2642
4826	NNAT	11014
55850	USE1	765
23101	MCF2L2	237
83714	NRIP2	1250
3909	LAMA3	2878
55745	AP5M1	4574
29945	ANAPC4	2177
3784	KCNQ1	133
27095	TRAPPC3	1851
9967	THRAP3	17338
29085	PHPT1	2811
954	ENTPD2	14
4065	LY75	16
51742	ARID4B	31003
23596	OPN3	337
10806	SDCCAG8	4122
5798	PTPRN	3
55733	HHAT	4771
23095	KIF1B	14060
2296	FOXC1	1578
25771	TBC1D22A	1258
23224	SYNE2	18219
57475	PLEKHH1	3327
10079	ATP9A	39875
23626	SPO11	2
140689	CBLN4	82
25884	CHRDL2	45
23201	FAM168A	7316
84957	RELT	179
2581	GALC	9093
51602	NOP58	6419
26099	SZRD1	8577
3757	KCNH2	4681
8454	CUL1	7997
10827	FAM114A2	2460
26999	CYFIP2	13123
23118	TAB2	30423
116254	GINM1	6149
5610	EIF2AK2	12974
57602	USP36	5414
58508	KMT2C	21766
55283	MCOLN3	658
114800	CCDC85A	26
23369	PUM2	26867
84545	MRPL43	1761
3700	ITIH4	5
3697	ITIH1	1
54969	HPF1	2567
51663	ZFR	19074
55609	ZNF280C	3326
10886	NPFFR2	22
112885	PHF21B	387
7185	TRAF1	1056
54542	RC3H2	9078
55540	IL17RB	429
10758	TRAF3IP2	1945
8908	GYG2	941
131566	DCBLD2	6941
6317	SERPINB3	2
6646	SOAT1	8453
5318	PKP2	7596
4438	MSH4	24
2155	F7	37
2665	GDI2	25445
639	PRDM1	1059
9474	ATG5	5726
57458	TMCC3	19925
57095	PITHD1	2683
57504	MTA3	5892
8975	USP13	3781
23200	ATP11B	15300
3918	LAMC2	8334
5218	CDK14	4256
29927	SEC61A1	22141
4659	PPP1R12A	26315
5923	RASGRF1	26
816	CAMK2B	532
9696	CROCC	3070
55718	POLR3E	3485
493	ATP2B4	40272
9877	ZC3H11A	52
55781	RIOK2	2171
54432	YIPF1	1209
55706	NDC1	8849
1608	DGKG	88
84256	FLYWCH1	2371
64718	UNKL	1727
6916	TBXAS1	597
64761	PARP12	1297
5832	ALDH18A1	8162
6894	TARBP1	10050
5188	GATB	1245
4084	MXD1	1994
5128	CDK17	6795
548645	DNAJC25	879
6515	SLC2A3	1928
5662	PSD	168
9150	CTDP1	3732
8531	YBX3	23847
55359	STYK1	78
65125	WNK1	63458
55749	CCAR1	10297
11054	OGFR	2084
2769	GNA15	29
84699	CREB3L3	2
55650	PIGV	601
10076	PTPRU	836
9410	SNRNP40	3479
23504	RIMBP2	4192
1301	COL11A1	765
79832	QSER1	10219
51660	MPC1	1318
30	ACAA1	854
586	BCAT1	6077
51564	HDAC7	17024
11178	LZTS1	5060
93166	PRDM6	59
7478	WNT8A	6
6676	SPAG4	78
10787	NCKAP1	22595
60488	MRPS35	6749
2983	GUCY1B1	3321
6433	SFSWAP	7977
10188	TNK2	1596
23041	MON2	9294
1001	CDH3	582
416	ARSF	11
65056	GPBP1	22169
84649	DGAT2	459
7771	ZNF112	864
1431	CS	19696
4058	LTK	235
64951	MRPS24	4
63916	ELMO2	5072
23063	WAPL	9430
81671	VMP1	4408
10513	APPBP2	8271
5424	POLD1	4188
124925	SEZ6	25
1975	EIF4B	57876
28968	SLC6A16	180
29998	BICRA	5729
56848	SPHK2	1306
6141	RPL18	41050
770	CA11	944
79763	ISOC2	742
11338	U2AF2	8366
29924	EPN1	12317
55588	MED29	5957
57491	AHRR	7
2928	GSC2	4
10838	ZNF275	5798
8776	MTMR1	4363
2817	GPC1	8598
57143	ADCK1	873
3029	HAGH	1484
6047	RNF4	5518
841	CASP8	1940
22998	LIMCH1	2862
55726	INTS13	3611
51768	TM7SF3	6224
1747	DLX3	496
53340	SPA17	1443
10077	TSPAN32	17
8839	CCN5	7
58524	DMRT3	58
10402	ST3GAL6	606
9914	ATP2C2	34
4804	NGFR	11542
50937	CDON	2557
6873	TAF2	6240
28996	HIPK2	52693
23534	TNPO3	5337
8625	RFXANK	2254
54929	TMEM161A	2275
9170	LPAR2	789
5476	CTSA	2994
10147	SUGP2	11189
6558	SLC12A2	9368
28966	SNX24	635
2139	EYA2	48
1265	CNN2	7226
10347	ABCA7	1179
9627	SNCAIP	7933
11218	DDX20	2548
53339	BTBD1	8714
55711	FAR2	495
8537	BCAS1	25
5449	POU1F1	5
1117	CHI3L2	5
22904	SBNO2	4087
5378	PMS1	3315
10362	HMG20B	5824
10203	CALCRL	977
6882	TAF11	3210
23294	ANKS1A	10928
8943	AP3D1	16192
7629	ZNF76	3044
9351	SLC9A3R2	2753
4913	NTHL1	784
54887	UHRF1BP1	6634
2773	GNAI3	8770
3843	IPO5	32625
4942	OAT	2934
10885	WDR3	3645
5586	PKN2	8515
57418	WDR18	2786
9697	TRAM2	5711
9423	NTN1	564
9340	GLP2R	152
55388	MCM10	2141
1606	DGKA	379
2065	ERBB3	756
54763	ROPN1	2
91526	ANKRD44	1355
3735	KARS1	8069
23536	ADAT1	2251
10954	PDIA5	1039
55633	TBC1D22B	2956
4710	NDUFB4	5744
23013	SPEN	25937
4638	MYLK	4009
55854	ZC3H15	8235
6416	MAP2K4	5664
55248	PACC1	5274
9892	SNAP91	605
9748	SLK	9161
51167	CYB5R4	1465
1308	COL17A1	158
119391	GSTO2	3056
55176	SEC61A2	2007
5588	PRKCQ	1098
7089	TLE2	1849
51665	ASB1	2977
83641	FAM107B	5880
4199	ME1	799
23216	TBC1D1	9626
8621	CDK13	12073
10797	MTHFD2	2807
84679	SLC9A7	2344
55810	FOXJ2	9100
4904	YBX1	32755
5141	PDE4A	693
5525	PPP2R5A	6284
1496	CTNNA2	204
1994	ELAVL1	18425
7075	TIE1	924
57609	DIP2B	12419
6602	SMARCD1	28408
9682	KDM4A	1785
4802	NFYC	5204
84217	ZMYND12	103
6550	SLC9A3	215
25791	NGEF	792
259266	ASPM	14836
8832	CD84	117
64834	ELOVL1	1631
6688	SPI1	189
30834	POLR1H	886
744	MPPED2	77
51208	CLDN18	25
27107	ZBTB11	3872
4287	ATXN3	2538
9950	GOLGA5	3627
2263	FGFR2	6839
55631	LRRC40	2949
51015	ISOC1	3004
2009	EML1	5116
60487	TRMT11	2393
55623	THUMPD1	8960
91283	MSANTD3	1555
26153	KIF26A	106
55102	ATG2B	6015
10565	ARFGEF1	9764
348158	ACSM2B	2
57623	ZFAT	1535
9650	MTFR1	1956
10734	STAG3	696
2235	FECH	4953
4649	MYO9A	4273
8653	DDX3Y	70
5214	PFKP	3267
3422	IDI1	1939
6672	SP100	1999
1316	KLF6	2551
8611	PLPP1	1130
4756	NEO1	46786
23471	TRAM1	11066
5255	PHKA1	4890
7132	TNFRSF1A	6020
782	CACNB1	821
7813	EVI5	3646
9399	STOML1	310
5315	PKM	79653
54505	DHX29	5522
30836	DNTTIP2	6636
79091	METTL22	1057
7158	TP53BP1	11170
7216	TRO	8190
51018	RRP15	11798
387	RHOA	38299
1659	DHX8	7915
5590	PRKCZ	1136
7544	ZFY	9
55699	IARS2	22819
6857	SYT1	3066
89795	NAV3	2594
3421	IDH3G	2667
79641	ROGDI	587
57595	PDZD4	168
492	ATP2B3	128
6093	ROCK1	22043
865	CBFB	19198
5165	PDK3	3327
8692	HYAL2	3641
9759	HDAC4	2438
11186	RASSF1	761
2261	FGFR3	2315
3430	IFI35	168
63897	HEATR6	3803
80347	COASY	2664
79990	PLEKHH3	3524
4205	MEF2A	6618
55593	OTUD5	6875
7030	TFE3	2624
4943	TBC1D25	1420
2182	ACSL4	10558
3632	INPP5A	1602
27238	GPKOW	1273
56850	GRIPAP1	3331
24140	FTSJ1	1905
55771	PRR11	2956
65055	REEP1	726
23250	ATP11A	6283
25885	POLR1A	8947
9741	LAPTM4A	35555
57217	TTC7A	1313
51447	IP6K2	7478
286749	STON1-GTF2A1L	2
55133	SRBD1	2898
3796	KIF2A	8904
10235	RASGRP2	85
23198	PSME4	13869
57560	IFT80	1528
22933	SIRT2	1814
27248	ERLEC1	4924
5526	PPP2R5B	365
5837	PYGM	609
8712	PAGE1	2
5307	PITX1	3
375449	MAST4	4572
221395	ADGRF5	4179
54549	SDK2	1986
55746	NUP133	21935
64710	NUCKS1	264736
55737	VPS35	21133
10294	DNAJA2	5307
602	BCL3	1617
8514	KCNAB2	731
10060	ABCC9	8048
51083	GAL	40
29121	CLEC2D	1051
139341	FUNDC1	1018
4129	MAOB	993
6095	RORA	701
1815	DRD4	553
7049	TGFBR3	2281
8399	PLA2G10	10
54626	HES2	274
483	ATP1B3	5476
4734	NEDD4	6455
9488	PIGB	796
5597	MAPK6	10393
10681	GNB5	1993
5873	RAB27A	1154
27440	HDHD5	2064
7353	UFD1	1963
4040	LRP6	22089
2984	GUCY2C	41
6343	SCT	100
57661	PHRF1	3854
8518	ELP1	6494
4925	NUCB2	3657
5217	PFN2	16136
5774	PTPN3	4067
6710	SPTB	9261
27071	DAPP1	223
2255	FGF10	1537
23446	SLC44A1	15290
54916	TMEM260	2669
23293	SMG6	3484
10640	EXOC5	9895
8218	CLTCL1	765
27006	FGF22	54
10272	FSTL3	531
9993	DGCR2	13094
55658	RNF126	2946
4335	MNT	4329
79364	ZXDC	4422
23210	JMJD6	1295
5423	POLB	2659
55808	ST6GALNAC1	705
55062	WIPI1	541
22844	FRMPD1	39
57704	GBA2	2824
3340	NDST1	12477
440	ASNS	69
10947	AP3M2	5515
1258	CNGB1	4
10610	ST6GALNAC2	618
1103	CHAT	1
26986	PABPC1	159127
10420	TESK2	152
29105	CFAP20	2749
1459	CSNK2A2	3924
11099	PTPN21	2169
8891	EIF2B3	1330
815	CAMK2A	31
6949	TCOF1	7298
998	CDC42	19153
26031	OSBPL3	1304
2046	EPHA8	107
6559	SLC12A3	46
56852	RAD18	2505
490	ATP2B1	29349
29850	TRPM5	2283
8440	NCK2	6058
9448	MAP4K4	26861
11320	MGAT4A	2324
6160	RPL31	32018
9948	WDR1	19030
23161	SNX13	5895
79658	ARHGAP10	2832
6196	RPS6KA2	5307
54556	ING3	2022
22846	VASH1	3715
29995	LMCD1	521
114049	BUD23	6018
6400	SEL1L	12364
9319	TRIP13	1003
537	ATP6AP1	9340
6929	TCF3	35161
28951	TRIB2	17302
26528	DAZAP1	4942
53615	MBD3	6490
6596	HLTF	3863
9130	FAM50A	2225
60343	FAM3A	889
29894	CPSF1	12627
140469	MYO3B	115
79901	CYBRD1	5536
28513	CDH19	22
5134	PDCD2	5600
55117	SLC6A15	722
51109	RDH11	4256
5566	PRKACA	9189
22859	ADGRL1	25608
87	ACTN1	7379
23503	ZFYVE26	4495
27330	RPS6KA6	3096
22905	EPN2	2548
26469	PTPN18	3800
55679	LIMS2	1731
55515	ASIC4	16
10290	SPEG	481
84708	LNX1	531
224	ALDH3A2	11336
7037	TFRC	3278
6720	SREBF1	7503
7224	TRPC5	8
27125	AFF4	19423
7321	UBE2D1	4786
64398	MPP5	4752
9886	RHOBTB1	4716
8243	SMC1A	20820
3028	HSD17B10	2814
2011	MARK2	4370
3161	HMMR	3321
55743	CHFR	2901
29953	TRHDE	114
8974	P4HA2	1757
2213	FCGR2B	21
4775	NFATC3	8546
51095	TRNT1	1498
37	ACADVL	6301
6793	STK10	1186
23291	FBXW11	6023
9744	ACAP1	391
1400	CRMP1	4842
2121	EVC	7312
51009	DERL2	4013
54847	SIDT1	339
54820	NDE1	2001
10335	IRAG1	557
79041	TMEM38A	2074
8907	AP1M1	4951
5817	PVR	3980
7515	XRCC1	4035
949	SCARB1	2654
54905	CYP2W1	18
4171	MCM2	7435
54456	MOV10L1	12
56666	PANX2	140
83642	SELENOO	1404
8626	TP63	146
80216	ALPK1	1036
3993	LLGL2	1910
5151	PDE8A	2540
1183	CLCN4	1815
54475	NLE1	1778
6389	SDHA	413
6605	SMARCE1	2112
54752	FNDC8	13
55876	GSDMB	372
5927	KDM5A	16371
4185	ADAM11	625
5523	PPP2R3A	4027
10979	FERMT2	9780
10170	DHRS9	3
5743	PTGS2	534
10644	IGF2BP2	11203
9175	MAP3K13	3517
