Entrezgene	gene_name	expression
9690	UBE3C	3252
5980	REV3L	8099
10178	TENM1	17
5081	PAX7	1
10747	MASP2	123
389434	IYD	5
199870	FAM76A	892
80342	TRAF3IP3	15
29954	POMT2	2109
51534	VTA1	7956
51085	MLXIPL	445
9031	BAZ1B	19568
10048	RANBP9	4648
51513	ETV7	6
83932	SPRTN	1474
51603	EEF1AKNMT	3586
8798	DYRK4	767
7756	ZNF207	16347
7384	UQCRC1	8567
83930	STARD3NL	3153
928	CD9	3574
57467	HHATL	6
9918	NCAPD2	17350
25900	IFFO1	116
2696	GIPR	15
51533	PHF7	226
56920	SEMA3G	344
11188	NISCH	9894
23166	STAB1	842
80199	FUZ	529
6540	SLC6A13	26
3423	IDS	202
5646	PRSS3	32
7752	ZNF200	855
920	CD4	963
10233	LRRC23	1103
695	BTK	27
3077	HFE	64
22955	SCMH1	2826
2534	FYN	10427
3097	HIVEP2	1148
2326	FMO1	74
6924	ELOA	4687
11313	LYPLA2	5545
1185	CLCN6	1944
9902	MRC2	3757
10867	TSPAN9	1943
55727	BTBD7	3999
9546	APBA3	665
54903	MKS1	1766
51099	ABHD5	1982
3730	ANOS1	191
26993	AKAP8L	1594
54799	MBTD1	8268
51096	UTP18	3141
54476	RNF216	3892
54902	TTC19	3646
5725	PTBP1	40822
8193	DPF1	545
9066	SYT7	1438
23395	LARS2	2142
5286	PIK3C2A	8333
5329	PLAUR	1103
54443	ANLN	4090
58525	WIZ	8124
23637	RABGAP1	9359
1634	DCN	2289
54814	QPCTL	278
5536	PPP5C	3469
23177	CEP68	3418
8491	MAP4K3	5179
27033	ZBTB32	11
7305	TYROBP	509
57146	TMEM159	679
2556	GABRA3	141
672	BRCA1	4729
2067	ERCC1	2649
933	CD22	2044
7869	SEMA3B	968
51360	MBTPS2	1908
4007	PRICKLE3	141
4057	LTF	5
2137	EXTL3	5489
9971	NR1H4	4
60481	ELOVL5	8405
240	ALOX5	160
8284	KDM5D	1
57658	CALCOCO1	3212
55148	UBR7	4247
11183	MAP4K5	3403
30845	EHD3	548
5704	PSMC4	5277
23324	MAN2B2	2083
57709	SLC7A14	12
5010	CLDN11	284
51629	SLC25A39	7436
9961	MVP	398
51667	NUB1	3989
5238	PGM3	4444
112611	RWDD2A	893
1195	CLK1	6451
55703	POLR3B	1221
23357	ANGEL1	2218
9604	RNF14	1426
1774	DNASE1L1	117
1663	DDX11	3617
50865	HEBP1	1259
9052	GPRC5A	54
10046	MAMLD1	267
923	CD6	85
10460	TACC3	10987
23376	UFL1	5445
23649	POLA2	686
23144	ZC3H3	6794
823	CAPN1	3774
55	ACP3	19
4190	MDH1	6957
10463	SLC30A9	8137
10903	MTMR11	630
1355	COX15	2824
440193	CCDC88C	16326
10138	YAF2	2586
10771	ZMYND11	6103
7454	WAS	188
1800	DPEP1	173
637	BID	1118
9782	MATR3	823
29881	NPC1L1	14
64132	XYLT2	2075
84220	RGPD5	12
81551	STMN4	29
23386	NUDCD3	5058
3670	ISL1	4
55349	CHDH	321
53832	IL20RA	109
1179	CLCA1	2
55830	GLT8D1	4206
27032	ATP2C1	10702
3479	IGF1	70
92745	SLC38A5	45
10928	RALBP1	5624
22902	RUFY3	1378
1272	CNTN1	46
6556	SLC11A1	57
25937	WWTR1	3783
8540	AGPS	2717
63932	CXorf56	704
477	ATP1A2	142
55622	TTC27	1110
147948	ZNF582	318
23584	VSIG2	38
23187	PHLDB1	1800
8685	MARCO	11
1591	CYP24A1	9
56981	PRDM11	2847
57586	SYT13	682
6591	SNAI2	1948
972	CD74	11750
3082	HGF	159
54764	ZRANB1	1823
23154	NCDN	1444
25960	ADGRA2	2201
55734	ZFP64	3924
4331	MNAT1	869
23034	SAMD4A	183
864	RUNX3	79
4361	MRE11	3368
58473	PLEKHB1	1280
1992	SERPINB1	1469
64816	CYP3A43	14
11136	SLC7A9	63
6683	SPAST	6346
9369	NRXN3	589
114879	OSBPL5	689
9716	AQR	7353
1373	CPS1	200
2273	FHL1	4216
51507	RTF2	5312
2554	GABRA1	7
55655	NLRP2	31
57210	SLC45A4	2891
9921	RNF10	8713
55778	ZNF839	179
64429	ZDHHC6	3350
57476	GRAMD1B	1370
6050	RNH1	2890
4719	NDUFS1	6679
9821	RB1CC1	7755
23071	ERP44	5486
211	ALAS1	2206
330	BIRC3	50
11215	AKAP11	4508
51022	GLRX2	2701
6617	SNAPC1	1001
51071	DERA	1418
11171	STRAP	14127
1244	ABCC2	60
50619	DEF6	200
51177	PLEKHO1	11037
2730	GCLM	756
23304	UBR2	5631
30846	EHD2	2618
55635	DEPDC1	2439
25901	CCDC28A	1703
58528	RRAGD	3591
3298	HSF2	6585
51230	PHF20	8526
8630	HSD17B6	35
10062	NR1H3	337
1890	TYMP	219
29781	NCAPH2	2448
10953	TOMM34	10606
11231	SEC63	12703
23633	KPNA6	7618
7431	VIM	26493
355	FAS	519
8635	RNASET2	568
960	CD44	1526
3755	KCNG1	3486
56895	AGPAT4	2783
57823	SLAMF7	110
11119	BTN3A1	549
4285	MIPEP	1148
5583	PRKCH	259
3645	INSRR	37
3459	IFNGR1	3055
11285	B4GALT7	1099
9047	SH2D2A	225
7444	VRK2	366
7133	TNFRSF1B	323
55591	VEZT	5890
5452	POU2F2	617
65980	BRD9	2617
6642	SNX1	5813
9519	TBPL1	2433
56938	ARNTL2	811
9774	BCLAF1	28041
55334	SLC39A9	6185
286	ANK1	21
3381	IBSP	61
51106	TFB1M	634
9135	RABEP1	2142
3149	HMGB3	11633
23279	NUP160	15196
578	BAK1	1049
4593	MUSK	19
22807	IKZF2	320
2896	GRN	5928
51306	FAM13B	2452
57514	ARHGAP31	737
55166	CENPQ	1771
6301	SARS1	4362
8498	RANBP3	4259
5926	ARID4A	3082
7260	EIPR1	1396
10908	PNPLA6	3051
8100	IFT88	1864
56052	ALG1	489
55596	ZCCHC8	2718
10061	ABCF2	2297
54480	CHPF2	1886
57554	LRRC7	292
2530	FUT8	374
55236	UBA6	2566
9846	GAB2	757
535	ATP6V0A1	4157
8554	PIAS1	8620
9497	SLC4A7	5205
321	APBA2	5465
5606	MAP2K3	1938
79645	EFCAB1	802
9168	TMSB10	65765
28990	ASTE1	721
25897	RNF19A	4026
8504	PEX3	1241
11345	GABARAPL2	3533
4653	MYOC	6
26751	SH3YL1	2588
84908	FAM136A	5124
7414	VCL	12565
55789	DEPDC1B	2237
23604	DAPK2	242
8439	NSMAF	2045
159	ADSS2	4490
26228	STAP1	6
7077	TIMP2	18284
5981	RFC1	6803
55773	TBC1D23	2720
8452	CUL3	5718
9172	MYOM2	491
5009	OTC	5
10858	CYP46A1	98
26009	ZZZ3	2899
6570	SLC18A1	1
9099	USP2	204
846	CASR	10
27175	TUBG2	833
51121	RPL26L1	1560
2324	FLT4	808
54888	NSUN2	1944
54455	FBXO42	2798
4238	MFAP3	989
84245	MRI1	968
4234	METTL1	762
3224	HOXC8	8559
175	AGA	716
55300	PI4K2B	1979
259282	BOD1L1	10833
27430	MAT2B	7098
7092	TLL1	52
23644	EDC4	1313
7204	TRIO	9638
1462	VCAN	12199
23274	CLEC16A	2672
4481	MSR1	347
999	CDH1	885
23517	MTREX	3782
1767	DNAH5	48
9765	ZFYVE16	1953
79567	RIPOR1	1320
729	C6	3
26064	RAI14	6212
11063	SOX30	10
11284	PNKP	1669
54831	BEST2	3
23035	PHLPP2	572
54908	SPDL1	2675
27067	STAU2	6568
54896	SLC66A1	758
1497	CTNS	499
65078	RTN4R	2105
79142	PHF23	1896
1008	CDH10	6
3631	INPP4A	3388
5874	RAB27B	23
5685	PSMA4	12511
23026	MYO16	29
55341	LSG1	3584
10039	PARP3	345
3371	TNC	8146
90326	THAP3	499
140876	RIPOR3	39
55775	TDP1	2519
84883	AIFM2	122
55812	SPATA7	940
9440	MED17	815
54884	RETSAT	412
822	CAPG	801
1175	AP2S1	4228
7399	USH2A	64
7038	TG	136
10863	ADAM28	117
8538	BARX2	739
54165	DCUN1D1	3466
23338	JADE2	105
7546	ZIC2	7
3937	LCP2	481
54802	TRIT1	709
153	ADRB1	3
9820	CUL7	5771
1495	CTNNA1	19090
5256	PHKA2	1064
54875	CNTLN	3854
2042	EPHA3	1614
3309	HSPA5	30373
1829	DSG2	5619
54960	GEMIN8	1156
8481	OFD1	3158
2824	GPM6B	3713
80243	PREX2	2761
22884	WDR37	1380
64848	YTHDC2	3122
56474	CTPS2	6921
51606	ATP6V1H	3630
5431	POLR2B	3662
56204	FAM214A	3633
116984	ARAP2	41
7175	TPR	23784
1356	CP	15
23247	KATNIP	1747
84062	DTNBP1	1297
7504	XK	285
57101	ANO2	201
57102	C12orf4	1348
6322	SCML1	750
55841	WWC3	2134
395	ARHGAP6	361
27146	FAM184B	531
4134	MAP4	13195
57120	GOPC	6525
6098	ROS1	16
57646	USP28	3910
9734	HDAC9	307
26262	TSPAN17	697
51491	NOP16	659
57545	CC2D2A	2233
50484	RRM2B	1377
168850	ZNF800	1344
608	TNFRSF17	44
92017	SNX29	2000
55885	LMO3	8
55173	MRPS10	4535
2978	GUCA1A	5
51773	RSF1	8121
55187	VPS13D	1879
10659	CELF2	585
23196	FAM120A	17887
23518	R3HDM1	7045
1298	COL9A2	1245
4254	KITLG	455
1161	ERCC8	1603
11174	ADAMTS6	277
9563	H6PD	8088
9341	VAMP3	5360
8863	PER3	1487
10911	UTS2	1
3604	TNFRSF9	8
55040	EPN3	408
4052	LTBP1	23403
5954	RCN1	7381
2006	ELN	405
5982	RFC2	3281
57492	ARID1B	21871
81037	CLPTM1L	3549
23327	NEDD4L	5768
50943	FOXP3	33
89801	PPP1R3F	325
3074	HEXB	1405
79810	PTCD2	1147
340533	NEXMIF	295
51528	JKAMP	2009
27122	DKK3	1899
7984	ARHGEF5	437
9603	NFE2L3	516
63933	MCUR1	4250
51474	LIMA1	3109
25875	LETMD1	2766
9498	SLC4A8	2423
10319	LAMC3	798
5733	PTGER3	41
79931	TNIP3	6
5601	MAPK9	2041
91522	COL23A1	59
9564	BCAR1	1996
84067	FAM160A2	2257
9709	HERPUD1	1411
9454	HOMER3	2014
5888	RAD51	1980
10721	POLQ	1461
5291	PIK3CB	1622
1535	CYBA	1515
84321	THOC3	1024
23593	HEBP2	4092
10198	MPHOSPH9	3108
54477	PLEKHA5	2168
5652	PRSS8	875
80143	SIKE1	5990
23223	RRP12	3468
57600	FNIP2	1827
6307	MSMO1	1887
55761	TTC17	7939
60529	ALX4	14
23105	FSTL4	66
1112	FOXN3	4603
728464	METTL24	128
8574	AKR7A2	1563
51154	MRTO4	2916
4826	NNAT	38979
55850	USE1	761
23101	MCF2L2	39
83714	NRIP2	328
3909	LAMA3	60
55745	AP5M1	2867
29945	ANAPC4	1862
3784	KCNQ1	236
27095	TRAPPC3	1490
9967	THRAP3	9602
29085	PHPT1	3466
954	ENTPD2	2
4065	LY75	35
51742	ARID4B	11621
23596	OPN3	323
10806	SDCCAG8	1167
5798	PTPRN	1
55733	HHAT	1447
23095	KIF1B	9411
2296	FOXC1	20758
25771	TBC1D22A	1257
23224	SYNE2	8956
57475	PLEKHH1	2173
10079	ATP9A	19229
140689	CBLN4	38
25884	CHRDL2	47
23201	FAM168A	5139
84957	RELT	299
2581	GALC	2696
51602	NOP58	4783
26099	SZRD1	5157
3757	KCNH2	5102
8454	CUL1	6977
10827	FAM114A2	1405
26999	CYFIP2	6292
23118	TAB2	16952
116254	GINM1	4130
5610	EIF2AK2	6775
57602	USP36	3646
58508	KMT2C	10696
55283	MCOLN3	229
114800	CCDC85A	9
23369	PUM2	20897
84545	MRPL43	1791
3700	ITIH4	18
3697	ITIH1	5
54969	HPF1	1080
51663	ZFR	9614
55609	ZNF280C	3323
10886	NPFFR2	10
112885	PHF21B	789
7185	TRAF1	606
54542	RC3H2	11490
55540	IL17RB	510
10758	TRAF3IP2	1637
8908	GYG2	2663
131566	DCBLD2	8456
6646	SOAT1	3030
5318	PKP2	2188
4438	MSH4	24
2155	F7	13
2665	GDI2	26553
639	PRDM1	523
9474	ATG5	4402
57458	TMCC3	5544
57095	PITHD1	1716
57504	MTA3	4875
8975	USP13	1700
23200	ATP11B	5682
3918	LAMC2	658
5218	CDK14	2819
29927	SEC61A1	12144
4659	PPP1R12A	9893
5923	RASGRF1	11
816	CAMK2B	76
9696	CROCC	1924
55718	POLR3E	2873
493	ATP2B4	9333
9877	ZC3H11A	13
55781	RIOK2	1490
54432	YIPF1	2160
55706	NDC1	6352
1608	DGKG	24
84256	FLYWCH1	1943
64718	UNKL	1051
6916	TBXAS1	482
64761	PARP12	252
5832	ALDH18A1	8911
6894	TARBP1	3962
5188	GATB	518
4084	MXD1	1451
5128	CDK17	3695
548645	DNAJC25	1250
6515	SLC2A3	1149
5662	PSD	226
9150	CTDP1	1400
8531	YBX3	16759
55359	STYK1	10
65125	WNK1	16591
55749	CCAR1	10278
11054	OGFR	2163
2769	GNA15	37
84699	CREB3L3	3
55650	PIGV	911
10076	PTPRU	520
9410	SNRNP40	3257
23504	RIMBP2	1104
1301	COL11A1	621
79832	QSER1	14638
51660	MPC1	1335
30	ACAA1	565
586	BCAT1	2050
51564	HDAC7	6369
11178	LZTS1	5845
93166	PRDM6	33
7478	WNT8A	3
6676	SPAG4	110
10787	NCKAP1	12974
60488	MRPS35	3694
2983	GUCY1B1	1386
6433	SFSWAP	5220
10188	TNK2	2207
23041	MON2	4132
1001	CDH3	554
416	ARSF	3
65056	GPBP1	12294
84649	DGAT2	489
7771	ZNF112	751
1431	CS	15002
4058	LTK	34
64951	MRPS24	3
63916	ELMO2	5522
23063	WAPL	6493
81671	VMP1	4684
10513	APPBP2	4567
5424	POLD1	2211
124925	SEZ6	37
1975	EIF4B	28752
28968	SLC6A16	244
29998	BICRA	3478
56848	SPHK2	937
6141	RPL18	45703
770	CA11	1234
79763	ISOC2	750
11338	U2AF2	9665
29924	EPN1	10573
55588	MED29	4550
57491	AHRR	4
10838	ZNF275	3818
8776	MTMR1	1915
2817	GPC1	4416
57143	ADCK1	400
3029	HAGH	1308
6047	RNF4	5900
841	CASP8	166
22998	LIMCH1	8538
55726	INTS13	2641
51768	TM7SF3	1819
1747	DLX3	57
53340	SPA17	685
10077	TSPAN32	22
8839	CCN5	5
58524	DMRT3	43
10402	ST3GAL6	782
9914	ATP2C2	18
4804	NGFR	5063
50937	CDON	2825
6873	TAF2	4036
28996	HIPK2	25826
23534	TNPO3	4715
8625	RFXANK	1744
54929	TMEM161A	2008
9170	LPAR2	1828
5476	CTSA	2518
10147	SUGP2	8037
6558	SLC12A2	2761
28966	SNX24	346
2139	EYA2	603
1265	CNN2	2408
10347	ABCA7	86
9627	SNCAIP	2049
11218	DDX20	2482
53339	BTBD1	4597
55711	FAR2	150
8537	BCAS1	7
5449	POU1F1	1
1117	CHI3L2	9
22904	SBNO2	1897
5378	PMS1	3660
10362	HMG20B	4137
10203	CALCRL	618
6882	TAF11	3623
23294	ANKS1A	6749
8943	AP3D1	9098
7629	ZNF76	2541
9351	SLC9A3R2	3511
4913	NTHL1	1470
54887	UHRF1BP1	4783
2773	GNAI3	8137
3843	IPO5	25565
4942	OAT	2088
10885	WDR3	2725
5586	PKN2	4664
57418	WDR18	2512
9697	TRAM2	3158
9423	NTN1	523
9340	GLP2R	6
55388	MCM10	2791
1606	DGKA	186
2065	ERBB3	127
54763	ROPN1	2
91526	ANKRD44	317
3735	KARS1	5168
23536	ADAT1	1288
10954	PDIA5	408
55633	TBC1D22B	1996
4710	NDUFB4	8044
23013	SPEN	12001
4638	MYLK	2277
55854	ZC3H15	7071
6416	MAP2K4	2757
55248	PACC1	2648
9892	SNAP91	17
9748	SLK	6243
51167	CYB5R4	1079
1308	COL17A1	36
119391	GSTO2	112
55176	SEC61A2	2805
5588	PRKCQ	295
7089	TLE2	430
51665	ASB1	2351
83641	FAM107B	4880
4199	ME1	60
23216	TBC1D1	4538
8621	CDK13	6419
10797	MTHFD2	3301
84679	SLC9A7	928
55810	FOXJ2	2223
4904	YBX1	34850
5141	PDE4A	196
5525	PPP2R5A	2730
1496	CTNNA2	132
1994	ELAVL1	12457
7075	TIE1	1000
57609	DIP2B	4475
6602	SMARCD1	14927
9682	KDM4A	1084
4802	NFYC	3988
84217	ZMYND12	79
6550	SLC9A3	46
25791	NGEF	139
259266	ASPM	8302
8832	CD84	124
64834	ELOVL1	1034
6688	SPI1	275
30834	POLR1H	1911
744	MPPED2	43
51208	CLDN18	8
27107	ZBTB11	3179
4287	ATXN3	1844
9950	GOLGA5	2078
2263	FGFR2	9873
55631	LRRC40	2570
51015	ISOC1	1482
2009	EML1	2697
60487	TRMT11	3271
55623	THUMPD1	5776
91283	MSANTD3	2890
26153	KIF26A	123
55102	ATG2B	2294
10565	ARFGEF1	5207
348158	ACSM2B	2
57623	ZFAT	689
9650	MTFR1	1200
10734	STAG3	378
2235	FECH	859
4649	MYO9A	1894
5214	PFKP	2282
3422	IDI1	2814
6672	SP100	1602
1316	KLF6	2704
8611	PLPP1	478
4756	NEO1	15521
23471	TRAM1	12216
5255	PHKA1	3073
7132	TNFRSF1A	2776
782	CACNB1	659
7813	EVI5	2144
9399	STOML1	528
5315	PKM	77471
54505	DHX29	2649
30836	DNTTIP2	4866
79091	METTL22	1309
7158	TP53BP1	5404
7216	TRO	4925
51018	RRP15	6071
387	RHOA	36436
1659	DHX8	5973
5590	PRKCZ	567
55699	IARS2	10519
6857	SYT1	3015
89795	NAV3	229
3421	IDH3G	2702
79641	ROGDI	688
57595	PDZD4	953
492	ATP2B3	76
6093	ROCK1	7566
865	CBFB	3922
5165	PDK3	1814
8692	HYAL2	3201
9759	HDAC4	2934
11186	RASSF1	806
2261	FGFR3	287
3430	IFI35	89
63897	HEATR6	2812
80347	COASY	3102
79990	PLEKHH3	590
4205	MEF2A	3328
55593	OTUD5	4697
7030	TFE3	2526
4943	TBC1D25	1183
2182	ACSL4	2573
3632	INPP5A	1186
27238	GPKOW	1022
56850	GRIPAP1	2713
24140	FTSJ1	2055
55771	PRR11	3808
65055	REEP1	1980
23250	ATP11A	4387
25885	POLR1A	7179
9741	LAPTM4A	25638
57217	TTC7A	888
51447	IP6K2	9114
286749	STON1-GTF2A1L	2
55133	SRBD1	1303
3796	KIF2A	6366
10235	RASGRP2	120
23198	PSME4	8902
57560	IFT80	1796
22933	SIRT2	1002
27248	ERLEC1	3450
5526	PPP2R5B	414
5837	PYGM	272
8712	PAGE1	1
57113	TRPC7	1
375449	MAST4	2010
221395	ADGRF5	2989
54549	SDK2	5357
8756	ADAM7	4
55746	NUP133	9219
64710	NUCKS1	91537
55737	VPS35	8133
10294	DNAJA2	2813
602	BCL3	719
8514	KCNAB2	635
10060	ABCC9	1733
51083	GAL	20
29121	CLEC2D	670
139341	FUNDC1	1352
4129	MAOB	91
6095	RORA	546
1815	DRD4	86
7049	TGFBR3	666
8399	PLA2G10	13
54626	HES2	23
483	ATP1B3	4277
4734	NEDD4	2099
9488	PIGB	462
5597	MAPK6	8926
10681	GNB5	1287
5873	RAB27A	967
27440	HDHD5	1473
7353	UFD1	1950
4040	LRP6	8723
2984	GUCY2C	30
6343	SCT	7
57661	PHRF1	4270
8518	ELP1	7558
4925	NUCB2	2775
5217	PFN2	17628
5774	PTPN3	2600
6710	SPTB	3813
27071	DAPP1	11
2255	FGF10	447
23446	SLC44A1	13991
54916	TMEM260	1264
23293	SMG6	1169
10640	EXOC5	6247
8218	CLTCL1	184
27006	FGF22	8
10272	FSTL3	297
9993	DGCR2	5525
55658	RNF126	1549
4335	MNT	1887
79364	ZXDC	2429
23210	JMJD6	2069
5423	POLB	2601
55808	ST6GALNAC1	63
55062	WIPI1	524
22844	FRMPD1	48
57704	GBA2	4083
3340	NDST1	8146
440	ASNS	60
10947	AP3M2	3269
1258	CNGB1	8
10610	ST6GALNAC2	6
1103	CHAT	2
26986	PABPC1	97728
10420	TESK2	254
29105	CFAP20	1730
1459	CSNK2A2	1324
11099	PTPN21	1802
8891	EIF2B3	857
815	CAMK2A	1
6949	TCOF1	7614
998	CDC42	11984
26031	OSBPL3	773
2046	EPHA8	13
6559	SLC12A3	2
56852	RAD18	2404
490	ATP2B1	10242
29850	TRPM5	1695
8440	NCK2	5880
9448	MAP4K4	22212
11320	MGAT4A	2353
6160	RPL31	67539
9948	WDR1	16529
23161	SNX13	1786
54860	MS4A12	1
79658	ARHGAP10	572
6196	RPS6KA2	3740
54556	ING3	1557
22846	VASH1	2491
29995	LMCD1	608
114049	BUD23	4311
6400	SEL1L	5372
9319	TRIP13	1741
537	ATP6AP1	5826
6929	TCF3	16774
28951	TRIB2	24653
26528	DAZAP1	6505
53615	MBD3	3655
51052	PRLH	17
6596	HLTF	1592
9130	FAM50A	2334
60343	FAM3A	1072
29894	CPSF1	14353
140469	MYO3B	33
79901	CYBRD1	1131
28513	CDH19	3
5134	PDCD2	5610
55117	SLC6A15	253
51109	RDH11	3147
5566	PRKACA	7080
22859	ADGRL1	10531
87	ACTN1	8244
23503	ZFYVE26	2060
27330	RPS6KA6	1754
22905	EPN2	1394
26469	PTPN18	2519
55679	LIMS2	874
55515	ASIC4	3
10290	SPEG	990
84708	LNX1	183
224	ALDH3A2	4796
7037	TFRC	3891
6720	SREBF1	2321
7224	TRPC5	3
27125	AFF4	5905
7321	UBE2D1	5131
64398	MPP5	1945
9886	RHOBTB1	2867
8243	SMC1A	28064
3028	HSD17B10	2885
2011	MARK2	3548
3161	HMMR	2898
55743	CHFR	1109
29953	TRHDE	16
8974	P4HA2	1122
2213	FCGR2B	34
4775	NFATC3	2141
51095	TRNT1	1778
37	ACADVL	2190
6793	STK10	770
23291	FBXW11	3522
9744	ACAP1	145
1400	CRMP1	11772
2121	EVC	3302
51009	DERL2	2076
54847	SIDT1	730
54820	NDE1	2118
10335	IRAG1	595
79041	TMEM38A	1070
8907	AP1M1	4206
5817	PVR	1605
7515	XRCC1	3924
949	SCARB1	960
4171	MCM2	6703
54456	MOV10L1	10
56666	PANX2	44
83642	SELENOO	900
8626	TP63	403
80216	ALPK1	135
3993	LLGL2	977
5151	PDE8A	2132
1183	CLCN4	1006
54475	NLE1	1549
6389	SDHA	282
6605	SMARCE1	3077
54752	FNDC8	1
55876	GSDMB	627
5927	KDM5A	5143
4185	ADAM11	480
5523	PPP2R3A	4148
10979	FERMT2	4293
8647	ABCB11	10
10170	DHRS9	6
922	CD5L	2
5743	PTGS2	80
10644	IGF2BP2	26696
9175	MAP3K13	4299
6480	ST6GAL1	17656
30009	TBX21	11
10129	FRY	619
8301	PICALM	11588
4905	NSF	2341
2736	GLI2	2183
23332	CLASP1	11210
65993	MRPS34	2586
