Entrezgene	gene_name	expression
9846	GAB2	1474
535	ATP6V0A1	3849
8554	PIAS1	7669
9497	SLC4A7	4245
321	APBA2	4255
5606	MAP2K3	1952
79645	EFCAB1	1094
9168	TMSB10	31449
28990	ASTE1	970
25897	RNF19A	4882
8504	PEX3	1550
11345	GABARAPL2	6246
4653	MYOC	4
26751	SH3YL1	1719
84908	FAM136A	3200
7414	VCL	15196
55789	DEPDC1B	2810
23604	DAPK2	154
8439	NSMAF	3118
159	ADSS2	2601
26228	STAP1	5
7077	TIMP2	17098
5981	RFC1	9014
55773	TBC1D23	3076
8452	CUL3	7560
9172	MYOM2	668
5009	OTC	8
10858	CYP46A1	206
26009	ZZZ3	7870
9099	USP2	265
846	CASR	8
27175	TUBG2	949
51121	RPL26L1	1656
2324	FLT4	2473
54888	NSUN2	2838
54455	FBXO42	4118
4238	MFAP3	2174
84245	MRI1	802
4234	METTL1	810
3224	HOXC8	1808
175	AGA	1328
55300	PI4K2B	2890
259282	BOD1L1	9185
27430	MAT2B	9142
7092	TLL1	341
23644	EDC4	4051
7204	TRIO	15153
1462	VCAN	25052
23274	CLEC16A	3546
4481	MSR1	535
999	CDH1	1319
23517	MTREX	6201
1767	DNAH5	62
9765	ZFYVE16	4064
79567	RIPOR1	2765
729	C6	6
26064	RAI14	5290
11063	SOX30	49
11284	PNKP	2087
54831	BEST2	2
23035	PHLPP2	1496
54908	SPDL1	3890
27067	STAU2	4928
54896	SLC66A1	1289
1497	CTNS	1221
65078	RTN4R	3166
79142	PHF23	4017
1008	CDH10	399
3631	INPP4A	4476
5874	RAB27B	50
5685	PSMA4	9119
23026	MYO16	10
55341	LSG1	3243
10039	PARP3	537
3371	TNC	35432
90326	THAP3	818
140876	RIPOR3	67
55775	TDP1	3026
84883	AIFM2	166
55812	SPATA7	1341
9440	MED17	582
54884	RETSAT	799
822	CAPG	772
1175	AP2S1	3868
7399	USH2A	16
11055	ZPBP	4
7038	TG	106
10863	ADAM28	278
8538	BARX2	609
54165	DCUN1D1	2996
23338	JADE2	365
7546	ZIC2	1535
3937	LCP2	271
54802	TRIT1	1431
153	ADRB1	3
9820	CUL7	7781
1495	CTNNA1	32026
5256	PHKA2	1668
54875	CNTLN	4104
2042	EPHA3	3003
3309	HSPA5	35071
1829	DSG2	7173
54960	GEMIN8	1098
8481	OFD1	2556
2824	GPM6B	1630
80243	PREX2	1671
22884	WDR37	1981
64848	YTHDC2	3062
56474	CTPS2	5135
51606	ATP6V1H	4066
5431	POLR2B	9801
56204	FAM214A	5523
116984	ARAP2	14
7175	TPR	42616
1356	CP	6
23247	KATNIP	2132
84062	DTNBP1	1612
7504	XK	571
57101	ANO2	1177
57102	C12orf4	2817
6322	SCML1	943
55841	WWC3	2433
395	ARHGAP6	1017
27146	FAM184B	391
4134	MAP4	16006
57120	GOPC	6897
6098	ROS1	2
57646	USP28	5021
9734	HDAC9	2414
26262	TSPAN17	1253
51491	NOP16	659
57545	CC2D2A	2937
50484	RRM2B	3852
168850	ZNF800	2303
608	TNFRSF17	20
92017	SNX29	2745
55885	LMO3	3
55173	MRPS10	5144
51773	RSF1	10370
55187	VPS13D	4316
10659	CELF2	593
23196	FAM120A	15911
23518	R3HDM1	7529
1298	COL9A2	3278
4254	KITLG	1265
1161	ERCC8	1866
11174	ADAMTS6	192
9563	H6PD	8156
9341	VAMP3	8476
8863	PER3	1218
10911	UTS2	2
3604	TNFRSF9	19
55040	EPN3	1812
4052	LTBP1	40922
5954	RCN1	4812
2006	ELN	942
5982	RFC2	3244
57492	ARID1B	29549
81037	CLPTM1L	4650
23327	NEDD4L	6089
50943	FOXP3	25
89801	PPP1R3F	438
3074	HEXB	2205
79810	PTCD2	1399
340533	NEXMIF	47
51528	JKAMP	2881
27122	DKK3	1304
7984	ARHGEF5	985
9603	NFE2L3	528
63933	MCUR1	5188
51474	LIMA1	6356
25875	LETMD1	3636
9498	SLC4A8	4547
10319	LAMC3	5416
5733	PTGER3	62
79931	TNIP3	11
5601	MAPK9	2924
91522	COL23A1	203
9564	BCAR1	4238
84067	FAM160A2	2511
9709	HERPUD1	2057
9454	HOMER3	2732
5888	RAD51	1530
10721	POLQ	2132
5291	PIK3CB	1563
1535	CYBA	4473
84321	THOC3	2444
23593	HEBP2	5220
10198	MPHOSPH9	4733
54477	PLEKHA5	6304
5652	PRSS8	1649
80143	SIKE1	14266
23223	RRP12	3473
57600	FNIP2	4252
6307	MSMO1	5537
55761	TTC17	7761
60529	ALX4	33
23105	FSTL4	83
1112	FOXN3	4962
728464	METTL24	261
8574	AKR7A2	3484
51154	MRTO4	2540
4826	NNAT	29693
55850	USE1	565
23101	MCF2L2	91
83714	NRIP2	635
3909	LAMA3	393
55745	AP5M1	4694
29945	ANAPC4	1895
3784	KCNQ1	303
27095	TRAPPC3	1777
9967	THRAP3	13495
29085	PHPT1	6066
954	ENTPD2	7
4065	LY75	24
51742	ARID4B	8180
23596	OPN3	255
10806	SDCCAG8	1212
5798	PTPRN	2
55733	HHAT	1289
23095	KIF1B	14536
2296	FOXC1	17923
25771	TBC1D22A	1928
23224	SYNE2	14626
57475	PLEKHH1	4429
10079	ATP9A	25244
140689	CBLN4	81
25884	CHRDL2	16
23201	FAM168A	8689
84957	RELT	561
2581	GALC	3058
51602	NOP58	4822
26099	SZRD1	7116
3757	KCNH2	7093
8454	CUL1	7275
10827	FAM114A2	1710
26999	CYFIP2	14022
23118	TAB2	17491
116254	GINM1	4312
5610	EIF2AK2	7465
57602	USP36	4590
58508	KMT2C	15777
55283	MCOLN3	1357
114800	CCDC85A	15
23369	PUM2	18037
84545	MRPL43	1976
3700	ITIH4	6
3697	ITIH1	4
54969	HPF1	2166
51663	ZFR	16606
55609	ZNF280C	3122
10886	NPFFR2	5
112885	PHF21B	895
7185	TRAF1	1997
54542	RC3H2	12258
55540	IL17RB	513
10758	TRAF3IP2	2167
8908	GYG2	1145
131566	DCBLD2	6944
6646	SOAT1	4856
5318	PKP2	2566
4438	MSH4	15
2155	F7	11
2665	GDI2	21721
639	PRDM1	986
9474	ATG5	4164
57458	TMCC3	23411
57095	PITHD1	2840
57504	MTA3	5365
8975	USP13	2283
23200	ATP11B	6576
3918	LAMC2	3382
5218	CDK14	2624
29927	SEC61A1	16281
4659	PPP1R12A	14836
5923	RASGRF1	14
816	CAMK2B	271
9696	CROCC	2240
55718	POLR3E	2618
493	ATP2B4	6891
9877	ZC3H11A	15
55781	RIOK2	2631
54432	YIPF1	2085
55706	NDC1	7599
1608	DGKG	25
84256	FLYWCH1	2294
64718	UNKL	1531
6916	TBXAS1	772
64761	PARP12	457
5832	ALDH18A1	8270
6894	TARBP1	2430
5188	GATB	1250
4084	MXD1	1930
5128	CDK17	6666
548645	DNAJC25	1244
6515	SLC2A3	2333
5662	PSD	321
9150	CTDP1	1515
8531	YBX3	28960
55359	STYK1	17
65125	WNK1	38510
55749	CCAR1	8179
11054	OGFR	1992
2769	GNA15	43
84699	CREB3L3	1
55650	PIGV	715
10076	PTPRU	3347
9410	SNRNP40	3718
23504	RIMBP2	2324
1301	COL11A1	115
79832	QSER1	14782
51660	MPC1	1312
30	ACAA1	904
586	BCAT1	2544
51564	HDAC7	9826
11178	LZTS1	4592
93166	PRDM6	25
7478	WNT8A	5
6676	SPAG4	172
10787	NCKAP1	17076
60488	MRPS35	6498
2983	GUCY1B1	1287
6433	SFSWAP	6754
10188	TNK2	1873
23041	MON2	6796
1001	CDH3	600
416	ARSF	4
65056	GPBP1	15433
84649	DGAT2	411
7771	ZNF112	1029
1431	CS	29738
4058	LTK	45
64951	MRPS24	3
63916	ELMO2	6857
23063	WAPL	7608
81671	VMP1	3468
10513	APPBP2	6772
5424	POLD1	3688
124925	SEZ6	44
1975	EIF4B	52159
28968	SLC6A16	107
29998	BICRA	4827
56848	SPHK2	1154
6141	RPL18	47683
770	CA11	1814
79763	ISOC2	645
11338	U2AF2	7842
29924	EPN1	10465
55588	MED29	5215
57491	AHRR	13
10838	ZNF275	4473
8776	MTMR1	3170
2817	GPC1	6529
57143	ADCK1	591
3029	HAGH	1245
6047	RNF4	3917
841	CASP8	579
22998	LIMCH1	1627
55726	INTS13	3777
51768	TM7SF3	6260
1747	DLX3	195
53340	SPA17	1291
10077	TSPAN32	26
8839	CCN5	7
58524	DMRT3	1242
10402	ST3GAL6	538
9914	ATP2C2	43
4804	NGFR	851
50937	CDON	4535
6873	TAF2	5168
28996	HIPK2	30578
23534	TNPO3	3497
8625	RFXANK	2131
54929	TMEM161A	1707
9170	LPAR2	1537
5476	CTSA	3074
10147	SUGP2	9473
6558	SLC12A2	5941
28966	SNX24	583
2139	EYA2	35
1265	CNN2	2035
10347	ABCA7	514
9627	SNCAIP	2040
11218	DDX20	5312
53339	BTBD1	5803
55711	FAR2	393
8537	BCAS1	2
5449	POU1F1	2
1117	CHI3L2	6
22904	SBNO2	3269
5378	PMS1	3132
10362	HMG20B	3971
10203	CALCRL	530
6882	TAF11	2829
23294	ANKS1A	7284
8943	AP3D1	13667
7629	ZNF76	2851
9351	SLC9A3R2	3119
4913	NTHL1	929
54887	UHRF1BP1	5352
2773	GNAI3	14896
3843	IPO5	32905
4942	OAT	2967
10885	WDR3	4752
5586	PKN2	9781
57418	WDR18	3089
9697	TRAM2	3646
9423	NTN1	149
9340	GLP2R	1
55388	MCM10	3271
1606	DGKA	315
2065	ERBB3	276
54763	ROPN1	2
91526	ANKRD44	844
3735	KARS1	9363
23536	ADAT1	1928
10954	PDIA5	349
55633	TBC1D22B	2609
4710	NDUFB4	6193
23013	SPEN	18321
4638	MYLK	2726
55854	ZC3H15	6682
6416	MAP2K4	5378
55248	PACC1	1649
9892	SNAP91	11
9748	SLK	7553
51167	CYB5R4	1112
1308	COL17A1	74
119391	GSTO2	1171
55176	SEC61A2	2720
5588	PRKCQ	574
7089	TLE2	226
51665	ASB1	2342
83641	FAM107B	4080
4199	ME1	73
23216	TBC1D1	8010
8621	CDK13	8522
10797	MTHFD2	3075
84679	SLC9A7	821
55810	FOXJ2	6210
4904	YBX1	33706
5141	PDE4A	391
5525	PPP2R5A	1737
1496	CTNNA2	325
1994	ELAVL1	14870
7075	TIE1	1244
57609	DIP2B	10042
6602	SMARCD1	25112
9682	KDM4A	1289
4802	NFYC	4790
84217	ZMYND12	75
6550	SLC9A3	369
25791	NGEF	311
259266	ASPM	7511
8832	CD84	109
64834	ELOVL1	1600
6688	SPI1	328
30834	POLR1H	1465
744	MPPED2	73
51208	CLDN18	17
27107	ZBTB11	3616
4287	ATXN3	1936
9950	GOLGA5	3442
2263	FGFR2	12337
55631	LRRC40	3416
51015	ISOC1	2689
2009	EML1	3474
60487	TRMT11	3243
55623	THUMPD1	7072
91283	MSANTD3	2110
26153	KIF26A	144
55102	ATG2B	3399
10565	ARFGEF1	7232
348158	ACSM2B	3
57623	ZFAT	1147
9650	MTFR1	1433
10734	STAG3	413
2235	FECH	1296
4649	MYO9A	2777
8653	DDX3Y	14508
5214	PFKP	3827
3422	IDI1	4319
6672	SP100	688
1316	KLF6	2723
8611	PLPP1	795
4756	NEO1	28504
23471	TRAM1	9779
5255	PHKA1	3267
7132	TNFRSF1A	8881
782	CACNB1	992
7813	EVI5	3552
9399	STOML1	370
5315	PKM	73907
54505	DHX29	4378
30836	DNTTIP2	9292
79091	METTL22	892
7158	TP53BP1	7735
7216	TRO	5288
51018	RRP15	4150
387	RHOA	29500
1659	DHX8	6390
5590	PRKCZ	2040
7544	ZFY	2118
55699	IARS2	8035
6857	SYT1	9422
89795	NAV3	868
3421	IDH3G	2923
79641	ROGDI	841
57595	PDZD4	641
492	ATP2B3	45
6093	ROCK1	7838
865	CBFB	7429
5165	PDK3	2403
8692	HYAL2	3687
9759	HDAC4	3273
11186	RASSF1	1013
2261	FGFR3	738
3430	IFI35	95
63897	HEATR6	3015
80347	COASY	3024
79990	PLEKHH3	1158
4205	MEF2A	5129
55593	OTUD5	5102
7030	TFE3	2828
4943	TBC1D25	1292
2182	ACSL4	2950
3632	INPP5A	2200
27238	GPKOW	1140
56850	GRIPAP1	2308
24140	FTSJ1	2039
55771	PRR11	3001
65055	REEP1	235
23250	ATP11A	6435
25885	POLR1A	7942
9741	LAPTM4A	23476
57217	TTC7A	1322
51447	IP6K2	8781
55133	SRBD1	2209
3796	KIF2A	11910
10235	RASGRP2	81
23198	PSME4	10672
57560	IFT80	1839
22933	SIRT2	1090
27248	ERLEC1	3698
5526	PPP2R5B	691
5837	PYGM	1579
375449	MAST4	4073
221395	ADGRF5	1928
54549	SDK2	2811
8756	ADAM7	1
55746	NUP133	7723
64710	NUCKS1	61248
55737	VPS35	17686
10294	DNAJA2	5884
602	BCL3	593
8514	KCNAB2	660
10060	ABCC9	1613
51083	GAL	27
29121	CLEC2D	1110
139341	FUNDC1	952
4129	MAOB	151
6095	RORA	907
1815	DRD4	74
7049	TGFBR3	1569
8399	PLA2G10	5
54626	HES2	2551
483	ATP1B3	3811
4734	NEDD4	2482
9488	PIGB	444
5597	MAPK6	10841
10681	GNB5	1431
5873	RAB27A	2096
27440	HDHD5	1966
7353	UFD1	2019
4040	LRP6	19909
2984	GUCY2C	29
6343	SCT	19
57661	PHRF1	5067
8518	ELP1	7179
4925	NUCB2	3334
5217	PFN2	14824
5774	PTPN3	3162
6710	SPTB	13401
27071	DAPP1	34
2255	FGF10	1355
23446	SLC44A1	17978
54916	TMEM260	1762
23293	SMG6	3294
10640	EXOC5	8974
8218	CLTCL1	606
27006	FGF22	41
10272	FSTL3	321
9993	DGCR2	9664
55658	RNF126	2468
4335	MNT	3802
79364	ZXDC	3494
23210	JMJD6	1299
5423	POLB	2366
55808	ST6GALNAC1	220
55062	WIPI1	551
22844	FRMPD1	81
57704	GBA2	3917
3340	NDST1	10407
440	ASNS	32
10947	AP3M2	3200
1258	CNGB1	14
10610	ST6GALNAC2	6
26986	PABPC1	114682
10420	TESK2	471
29105	CFAP20	2957
1459	CSNK2A2	3634
11099	PTPN21	2547
8891	EIF2B3	1380
815	CAMK2A	67
6949	TCOF1	7368
998	CDC42	16515
26031	OSBPL3	992
2046	EPHA8	39
6559	SLC12A3	1
56852	RAD18	2259
490	ATP2B1	17121
29850	TRPM5	1305
8440	NCK2	5309
9448	MAP4K4	17577
11320	MGAT4A	2266
6160	RPL31	57874
9948	WDR1	13090
23161	SNX13	3485
79658	ARHGAP10	1995
6196	RPS6KA2	3946
54556	ING3	2690
22846	VASH1	3961
29995	LMCD1	279
114049	BUD23	3337
6400	SEL1L	7100
9319	TRIP13	1783
537	ATP6AP1	7297
6929	TCF3	21937
28951	TRIB2	10991
26528	DAZAP1	5180
53615	MBD3	4692
51052	PRLH	1
6596	HLTF	2218
9130	FAM50A	2697
60343	FAM3A	1065
29894	CPSF1	11434
140469	MYO3B	15
79901	CYBRD1	1198
5134	PDCD2	5282
55117	SLC6A15	45
51109	RDH11	3314
5566	PRKACA	7579
22859	ADGRL1	11479
87	ACTN1	5544
23503	ZFYVE26	4291
27330	RPS6KA6	1919
22905	EPN2	1597
26469	PTPN18	3700
55679	LIMS2	447
55515	ASIC4	5
10290	SPEG	1330
84708	LNX1	283
224	ALDH3A2	6414
7037	TFRC	6852
6720	SREBF1	3963
27125	AFF4	13319
7321	UBE2D1	3533
64398	MPP5	4113
9886	RHOBTB1	2942
8243	SMC1A	18314
3028	HSD17B10	3217
2011	MARK2	5537
3161	HMMR	3793
55743	CHFR	2807
29953	TRHDE	32
8974	P4HA2	1695
2213	FCGR2B	16
4775	NFATC3	4838
51095	TRNT1	1619
37	ACADVL	4094
6793	STK10	1122
23291	FBXW11	5258
9744	ACAP1	247
1400	CRMP1	4928
2121	EVC	4560
51009	DERL2	3902
54847	SIDT1	388
54820	NDE1	2660
10335	IRAG1	642
79041	TMEM38A	916
8907	AP1M1	4683
5817	PVR	1488
7515	XRCC1	4365
949	SCARB1	1070
54905	CYP2W1	7
4171	MCM2	10457
54456	MOV10L1	6
56666	PANX2	83
83642	SELENOO	1093
8626	TP63	38
80216	ALPK1	868
3993	LLGL2	2008
5151	PDE8A	1580
1183	CLCN4	1862
54475	NLE1	1838
6389	SDHA	276
6605	SMARCE1	3077
54752	FNDC8	5
55876	GSDMB	258
5927	KDM5A	11196
4185	ADAM11	416
5523	PPP2R3A	3791
10979	FERMT2	7180
10170	DHRS9	2
922	CD5L	37
5743	PTGS2	25
10644	IGF2BP2	22971
9175	MAP3K13	3678
6480	ST6GAL1	20067
30009	TBX21	6
10129	FRY	922
8301	PICALM	13425
4905	NSF	2943
2736	GLI2	1649
23332	CLASP1	11411
65993	MRPS34	1649
4854	NOTCH3	20134
1207	CLNS1A	10401
5522	PPP2R2C	7
8463	TEAD2	9025
8726	EED	2795
54825	CDHR2	852
6620	SNCB	51
